palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
recolocar,"['re', 'co', 'lo', 'car']",re·co·lo·car,verbo,"['ɦe', 'ko', 'lo', 'kˈa']",ɦe.ko.lo.kˈa,1,ultima,ko,lo,kˈa
recolonização,"['re', 'co', 'lo', 'ni', 'za', 'ção']",re·co·lo·ni·za·ção,nome feminino,"['ɦe', 'ko', 'lõ', 'ni', 'za', 'sˈɐ̃w']",ɦe.ko.lõ.ni.za.sˈɐ̃w,1,ultima,ni,za,sˈɐ̃w
recolonizador,"['re', 'co', 'lo', 'ni', 'za', 'dor']",re·co·lo·ni·za·dor,adjetivo,"['ɦe', 'ko', 'lõ', 'ni', 'za', 'dˈoɾ']",ɦe.ko.lõ.ni.za.dˈoɾ,1,ultima,ni,za,dˈoɾ
recolonizador,"['re', 'co', 'lo', 'ni', 'za', 'dor']",re·co·lo·ni·za·dor,nome masculino,"['ɦe', 'ko', 'lõ', 'ni', 'za', 'dˈoɾ']",ɦe.ko.lõ.ni.za.dˈoɾ,1,ultima,ni,za,dˈoɾ
recolonizar,"['re', 'co', 'lo', 'ni', 'zar']",re·co·lo·ni·zar,verbo,"['ɦe', 'ko', 'lõ', 'ni', 'zˈaɾ']",ɦe.ko.lõ.ni.zˈaɾ,1,ultima,lõ,ni,zˈaɾ
recombinação,"['re', 'com', 'bi', 'na', 'ção']",re·com·bi·na·ção,nome feminino,"['ɦe', 'kõ', 'bĩ', 'na', 'sˈɐ̃w']",ɦe.kõ.bĩ.na.sˈɐ̃w,1,ultima,bĩ,na,sˈɐ̃w
recombinante,"['re', 'com', 'bi', 'nan', 'te']",re·com·bi·nan·te,adjetivo,"['ɦe', 'kõ', 'bĩ', 'nˈɐ̃', 'tʃɪ']",ɦe.kõ.bĩ.nˈɐ̃.tʃɪ,2,penultima,bĩ,nˈɐ̃,tʃɪ
recombinar,"['re', 'com', 'bi', 'nar']",re·com·bi·nar,verbo,"['ɦe', 'kõ', 'bĩ', 'nˈa']",ɦe.kõ.bĩ.nˈa,1,ultima,kõ,bĩ,nˈa
recomeçar,"['re', 'co', 'me', 'çar']",re·co·me·çar,verbo,"['ɦe', 'kõ', 'me', 'sˈa']",ɦe.kõ.me.sˈa,1,ultima,kõ,me,sˈa
recomeço,"['re', 'co', 'me', 'ço']",re·co·me·ço,nome masculino,"['ɦe', 'kõ', 'mˈe', 'sʊ']",ɦe.kõ.mˈe.sʊ,2,penultima,kõ,mˈe,sʊ
recomendação,"['re', 'co', 'men', 'da', 'ção']",re·co·men·da·ção,nome feminino,"['ɦe', 'kõ', 'mẽ', 'da', 'sˈɐ̃w']",ɦe.kõ.mẽ.da.sˈɐ̃w,1,ultima,mẽ,da,sˈɐ̃w
recomendada,"['re', 'co', 'men', 'da', 'da']",re·co·men·da·da,nome feminino,"['ɦe', 'kõ', 'mẽ', 'dˈa', 'dɐ']",ɦe.kõ.mẽ.dˈa.dɐ,2,penultima,mẽ,dˈa,dɐ
