palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
obliquidade,"['o', 'bli', 'qui', 'da', 'de']",o·bli·qui·da·de,nome feminino,"['o', 'bli', 'kwi', 'dˈa', 'dʒɪ']",o.bli.kwi.dˈa.dʒɪ,2,penultima,kwi,dˈa,dʒɪ
oblíquo,"['o', 'blí', 'quo']",o·blí·quo,adjetivo,"['o', 'blˈi', 'ku', 'ʊ']",o.blˈi.ku.ʊ,2,penultima,blˈi,ku,ʊ
oblíquo,"['o', 'blí', 'quo']",o·blí·quo,nome masculino,"['o', 'blˈi', 'ku', 'ʊ']",o.blˈi.ku.ʊ,2,penultima,blˈi,ku,ʊ
obliteração,"['o', 'bli', 'te', 'ra', 'ção']",o·bli·te·ra·ção,nome feminino,"['o', 'bli', 'te', 'ɾa', 'sˈɐ̃w']",o.bli.te.ɾa.sˈɐ̃w,1,ultima,te,ɾa,sˈɐ̃w
obliterado,"['o', 'bli', 'te', 'ra', 'do']",o·bli·te·ra·do,adjetivo,"['o', 'bli', 'te', 'ɾˈa', 'dʊ']",o.bli.te.ɾˈa.dʊ,2,penultima,te,ɾˈa,dʊ
obliterador,"['o', 'bli', 'te', 'ra', 'dor']",o·bli·te·ra·dor,adjetivo,"['o', 'bli', 'te', 'ɾa', 'dˈo']",o.bli.te.ɾa.dˈo,1,ultima,te,ɾa,dˈo
obliterador,"['o', 'bli', 'te', 'ra', 'dor']",o·bli·te·ra·dor,nome masculino,"['o', 'bli', 'te', 'ɾa', 'dˈo']",o.bli.te.ɾa.dˈo,1,ultima,te,ɾa,dˈo
obliterar,"['o', 'bli', 'te', 'rar']",o·bli·te·rar,verbo,"['o', 'bli', 'te', 'ɾˈa']",o.bli.te.ɾˈa,1,ultima,bli,te,ɾˈa
oblongo,"['o', 'blon', 'go']",o·blon·go,adjetivo,"['o', 'blˈõ', 'gʊ']",o.blˈõ.gʊ,2,penultima,o,blˈõ,gʊ
obnóxio,"['ob', 'nó', 'xi', 'o']",ob·nó·xi·o,adjetivo,"['ɔ', 'bə̃', 'nˈɔk', 'sjʊ']",ɔ.bə̃.nˈɔk.sjʊ,3,antepenultima,bə̃,nˈɔk,sjʊ
