palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
usurariamente,"['u', 'su', 'ra', 'ri', 'a', 'men', 'te']",u·su·ra·ri·a·men·te,advérbio,"['u', 'zu', 'ɾa', 'ɾi', 'ã', 'mˈẽ', 'tʃɪ']",u.zu.ɾa.ɾi.ã.mˈẽ.tʃɪ,2,penultima,ã,mˈẽ,tʃɪ
usurário,"['u', 'su', 'rá', 'ri', 'o']",u·su·rá·ri·o,adjetivo,"['u', 'zu', 'ɾˈa', 'ɾjʊ']",u.zu.ɾˈa.ɾjʊ,3,antepenultima,zu,ɾˈa,ɾjʊ
usurário,"['u', 'su', 'rá', 'ri', 'o']",u·su·rá·ri·o,nome masculino,"['u', 'zu', 'ɾˈa', 'ɾjʊ']",u.zu.ɾˈa.ɾjʊ,3,antepenultima,zu,ɾˈa,ɾjʊ
usurpação,"['u', 'sur', 'pa', 'ção']",u·sur·pa·ção,nome feminino,"['u', 'zuh', 'pa', 'sˈɐ̃w']",u.zuh.pa.sˈɐ̃w,1,ultima,zuh,pa,sˈɐ̃w
usurpador,"['u', 'sur', 'pa', 'dor']",u·sur·pa·dor,adjetivo,"['u', 'zuh', 'pa', 'dˈo']",u.zuh.pa.dˈo,1,ultima,zuh,pa,dˈo
usurpador,"['u', 'sur', 'pa', 'dor']",u·sur·pa·dor,nome masculino,"['u', 'zuh', 'pa', 'dˈo']",u.zuh.pa.dˈo,1,ultima,zuh,pa,dˈo
usurpadora,"['u', 'sur', 'pa', 'do', 'ra']",u·sur·pa·do·ra,nome feminino,"['u', 'zuh', 'pa', 'dˈo', 'ɾɐ']",u.zuh.pa.dˈo.ɾɐ,2,penultima,pa,dˈo,ɾɐ
usurpar,"['u', 'sur', 'par']",u·sur·par,verbo,"['u', 'zuh', 'pˈa']",u.zuh.pˈa,1,ultima,u,zuh,pˈa
ut,['ut'],ut,nome masculino,['ˈut'],ˈut,1,ultima,,,ˈut
uta,"['u', 'ta']",u·ta,nome feminino,"['ˈu', 'tɐ']",ˈu.tɐ,2,penultima,,ˈu,tɐ
utensilagem,"['u', 'ten', 'si', 'la', 'gem']",u·ten·si·la·gem,nome feminino,"['u', 'tẽ', 'si', 'lˈa', 'ʒẽj']",u.tẽ.si.lˈa.ʒẽj,2,penultima,si,lˈa,ʒẽj
utensílio,"['u', 'ten', 'sí', 'li', 'o']",u·ten·sí·li·o,nome masculino,"['u', 'tẽ', 'sˈi', 'ljʊ']",u.tẽ.sˈi.ljʊ,3,antepenultima,tẽ,sˈi,ljʊ
utente,"['u', 'ten', 'te']",u·ten·te,adjetivo,"['u', 'tˈẽ', 'tʃɪ']",u.tˈẽ.tʃɪ,2,penultima,u,tˈẽ,tʃɪ
utente,"['u', 'ten', 'te']",u·ten·te,nome masculino,"['u', 'tˈẽ', 'tʃɪ ou u', 'tˈẽ', 'tʃɪ']",u.tˈẽ.tʃɪ ou u.tˈẽ.tʃɪ,2,penultima,tʃɪ ou u,tˈẽ,tʃɪ
uterino,"['u', 'te', 'ri', 'no']",u·te·ri·no,adjetivo,"['u', 'te', 'ɾˈĩ', 'nʊ']",u.te.ɾˈĩ.nʊ,2,penultima,te,ɾˈĩ,nʊ
útero,"['ú', 'te', 'ro']",ú·te·ro,nome masculino,"['ˈu', 'te', 'ɾʊ']",ˈu.te.ɾʊ,3,antepenultima,ˈu,te,ɾʊ
útil,"['ú', 'til']",ú·til,nome masculino,"['ˈu', 'tʃiw']",ˈu.tʃiw,2,penultima,,ˈu,tʃiw
útil,"['ú', 'til']",ú·til,adjetivo,"['ˈu', 'tʃiw']",ˈu.tʃiw,2,penultima,,ˈu,tʃiw
utilidade,"['u', 'ti', 'li', 'da', 'de']",u·ti·li·da·de,nome feminino,"['u', 'tʃi', 'li', 'dˈa', 'dʒɪ']",u.tʃi.li.dˈa.dʒɪ,2,penultima,li,dˈa,dʒɪ
utilitária,"['u', 'ti', 'li', 'tá', 'ri', 'a']",u·ti·li·tá·ri·a,nome feminino,"['u', 'tʃi', 'li', 'tˈa', 'ɾjɐ']",u.tʃi.li.tˈa.ɾjɐ,3,antepenultima,li,tˈa,ɾjɐ
utilitariamente,"['u', 'ti', 'li', 'ta', 'ri', 'a', 'men', 'te']",u·ti·li·ta·ri·a·men·te,advérbio,"['u', 'tʃi', 'li', 'ta', 'ɾi', 'ã', 'mˈẽ', 'tʃɪ']",u.tʃi.li.ta.ɾi.ã.mˈẽ.tʃɪ,2,penultima,ã,mˈẽ,tʃɪ
utilitário,"['u', 'ti', 'li', 'tá', 'ri', 'o']",u·ti·li·tá·ri·o,nome masculino,"['u', 'tʃi', 'li', 'tˈa', 'ɾjʊ']",u.tʃi.li.tˈa.ɾjʊ,3,antepenultima,li,tˈa,ɾjʊ
utilitário,"['u', 'ti', 'li', 'tá', 'ri', 'o']",u·ti·li·tá·ri·o,adjetivo,"['u', 'tʃi', 'li', 'tˈa', 'ɾjʊ']",u.tʃi.li.tˈa.ɾjʊ,3,antepenultima,li,tˈa,ɾjʊ
utilitarismo,"['u', 'ti', 'li', 'ta', 'ris', 'mo']",u·ti·li·ta·ris·mo,nome masculino,"['u', 'tʃi', 'li', 'ta', 'ɾˈiʒ', 'mʊ']",u.tʃi.li.ta.ɾˈiʒ.mʊ,2,penultima,ta,ɾˈiʒ,mʊ
utilitarista,"['u', 'ti', 'li', 'ta', 'ris', 'ta']",u·ti·li·ta·ris·ta,adjetivo,"['u', 'tʃi', 'li', 'ta', 'ɾˈiʃ', 'tɐ']",u.tʃi.li.ta.ɾˈiʃ.tɐ,2,penultima,ta,ɾˈiʃ,tɐ
utilitarista,"['u', 'ti', 'li', 'ta', 'ris', 'ta']",u·ti·li·ta·ris·ta,nome masculino,"['u', 'tʃi', 'li', 'ta', 'ɾˈiʃ', 'tɐ']",u.tʃi.li.ta.ɾˈiʃ.tɐ,2,penultima,ta,ɾˈiʃ,tɐ
utilitarista,"['u', 'ti', 'li', 'ta', 'ris', 'ta']",u·ti·li·ta·ris·ta,nome feminino,"['u', 'tʃi', 'li', 'ta', 'ɾˈiʃ', 'tɐ']",u.tʃi.li.ta.ɾˈiʃ.tɐ,2,penultima,ta,ɾˈiʃ,tɐ
utilização,"['u', 'ti', 'li', 'za', 'ção']",u·ti·li·za·ção,nome feminino,"['u', 'tʃi', 'li', 'za', 'sˈɐ̃w']",u.tʃi.li.za.sˈɐ̃w,1,ultima,li,za,sˈɐ̃w
utilizador,"['u', 'ti', 'li', 'za', 'dor']",u·ti·li·za·dor,adjetivo,"['u', 'tʃi', 'li', 'za', 'dˈo']",u.tʃi.li.za.dˈo,1,ultima,li,za,dˈo
