palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
marabuto,"['ma', 'ra', 'bu', 'to']",ma·ra·bu·to,nome masculino,"['ma', 'ɾa', 'bˈu', 'tʊ']",ma.ɾa.bˈu.tʊ,2,penultima,ɾa,bˈu,tʊ
maraca,"['ma', 'ra', 'ca']",ma·ra·ca,nome masculino,"['ma', 'ɾˈa', 'kɐ']",ma.ɾˈa.kɐ,2,penultima,ma,ɾˈa,kɐ
maracanã,"['ma', 'ra', 'ca', 'nã']",ma·ra·ca·nã,nome feminino,"['ma', 'ɾa', 'kã', 'nˈɐ̃']",ma.ɾa.kã.nˈɐ̃,1,ultima,ɾa,kã,nˈɐ̃
marachão,"['ma', 'ra', 'chão']",ma·ra·chão,nome masculino,"['ma', 'ɾa', 'ʃˈɐ̃w']",ma.ɾa.ʃˈɐ̃w,1,ultima,ma,ɾa,ʃˈɐ̃w
maracujá,"['ma', 'ra', 'cu', 'já']",ma·ra·cu·já,nome masculino,"['ma', 'ɾa', 'ku', 'ʒˈa']",ma.ɾa.ku.ʒˈa,1,ultima,ɾa,ku,ʒˈa
marado,"['ma', 'ra', 'do']",ma·ra·do,adjetivo,"['ma', 'ɾˈa', 'dʊ']",ma.ɾˈa.dʊ,2,penultima,ma,ɾˈa,dʊ
marafona,"['ma', 'ra', 'fo', 'na']",ma·ra·fo·na,nome feminino,"['ma', 'ɾa', 'fˈõ', 'nɐ']",ma.ɾa.fˈõ.nɐ,2,penultima,ɾa,fˈõ,nɐ
marajá,"['ma', 'ra', 'já']",ma·ra·já,nome masculino,"['ma', 'ɾa', 'ʒˈa']",ma.ɾa.ʒˈa,1,ultima,ma,ɾa,ʒˈa
maranha,"['ma', 'ra', 'nha']",ma·ra·nha,nome feminino,"['ma', 'ɾˈɐ̃', 'ɲɐ']",ma.ɾˈɐ̃.ɲɐ,2,penultima,ma,ɾˈɐ̃,ɲɐ
maranhão,"['ma', 'ra', 'nhão']",ma·ra·nhão,nome masculino,"['ma', 'ɾã', 'ɲˈɐ̃w']",ma.ɾã.ɲˈɐ̃w,1,ultima,ma,ɾã,ɲˈɐ̃w
maranhar,"['ma', 'ra', 'nhar']",ma·ra·nhar,verbo,"['ma', 'ɾã', 'ɲˈa']",ma.ɾã.ɲˈa,1,ultima,ma,ɾã,ɲˈa
maranho,"['ma', 'ra', 'nho']",ma·ra·nho,nome masculino,"['ma', 'ɾˈɐ̃', 'ɲʊ']",ma.ɾˈɐ̃.ɲʊ,2,penultima,ma,ɾˈɐ̃,ɲʊ
marar,"['ma', 'rar']",ma·rar,verbo,"['ma', 'ɾˈa']",ma.ɾˈa,1,ultima,,ma,ɾˈa
marasmar,"['ma', 'ras', 'mar']",ma·ras·mar,verbo,"['ma', 'ɾaʒ', 'mˈa']",ma.ɾaʒ.mˈa,1,ultima,ma,ɾaʒ,mˈa
marasmo,"['ma', 'ras', 'mo']",ma·ras·mo,nome masculino,"['ma', 'ɾˈaʒ', 'mʊ']",ma.ɾˈaʒ.mʊ,2,penultima,ma,ɾˈaʒ,mʊ
marata,"['ma', 'ra', 'ta']",ma·ra·ta,nome feminino,"['ma', 'ɾˈa', 'tɐ']",ma.ɾˈa.tɐ,2,penultima,ma,ɾˈa,tɐ
maratona,"['ma', 'ra', 'to', 'na']",ma·ra·to·na,nome feminino,"['ma', 'ɾa', 'tˈõ', 'nɐ']",ma.ɾa.tˈõ.nɐ,2,penultima,ɾa,tˈõ,nɐ
maratonista,"['ma', 'ra', 'to', 'nis', 'ta']",ma·ra·to·nis·ta,nome masculino,"['ma', 'ɾa', 'tõ', 'nˈiʃ', 'tɐ']",ma.ɾa.tõ.nˈiʃ.tɐ,2,penultima,tõ,nˈiʃ,tɐ
maratonista,"['ma', 'ra', 'to', 'nis', 'ta']",ma·ra·to·nis·ta,nome feminino,"['ma', 'ɾa', 'tõ', 'nˈiʃ', 'tɐ']",ma.ɾa.tõ.nˈiʃ.tɐ,2,penultima,tõ,nˈiʃ,tɐ
marau,"['ma', 'rau']",ma·rau,adjetivo,"['ma', 'ɾˈaw']",ma.ɾˈaw,1,ultima,,ma,ɾˈaw
maravalhas,"['ma', 'ra', 'va', 'lhas']",ma·ra·va·lhas,nome feminino,"['ma', 'ɾa', 'vˈa', 'ʎɐʃ']",ma.ɾa.vˈa.ʎɐʃ,2,penultima,ɾa,vˈa,ʎɐʃ
maravedi,"['ma', 'ra', 've', 'di']",ma·ra·ve·di,nome masculino,"['ma', 'ɾa', 've', 'dʒˈi']",ma.ɾa.ve.dʒˈi,1,ultima,ɾa,ve,dʒˈi
maravedil,"['ma', 'ra', 've', 'dil']",ma·ra·ve·dil,nome masculino,"['ma', 'ɾa', 've', 'dʒˈiw']",ma.ɾa.ve.dʒˈiw,1,ultima,ɾa,ve,dʒˈiw
maravilha,"['ma', 'ra', 'vi', 'lha']",ma·ra·vi·lha,nome feminino,"['ma', 'ɾa', 'vˈi', 'ʎɐ']",ma.ɾa.vˈi.ʎɐ,2,penultima,ɾa,vˈi,ʎɐ
