palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
subpriorado,"['sub', 'pri', 'o', 'ra', 'do']",sub·pri·o·ra·do,nome masculino,"['sub', 'pɾjo', 'ɾˈa', 'dʊ']",sub.pɾjo.ɾˈa.dʊ,2,penultima,pɾjo,ɾˈa,dʊ
subprodução,"['sub', 'pro', 'du', 'ção']",sub·pro·du·ção,nome feminino,"['sub', 'pɾo', 'du', 'sˈɐ̃w']",sub.pɾo.du.sˈɐ̃w,1,ultima,pɾo,du,sˈɐ̃w
subproduto,"['sub', 'pro', 'du', 'to']",sub·pro·du·to,nome masculino,"['sub', 'pɾo', 'dˈu', 'tʊ']",sub.pɾo.dˈu.tʊ,2,penultima,pɾo,dˈu,tʊ
subprograma,"['sub', 'pro', 'gra', 'ma']",sub·pro·gra·ma,nome masculino,"['sub', 'pɾo', 'gɾˈɐ̃', 'mɐ']",sub.pɾo.gɾˈɐ̃.mɐ,2,penultima,pɾo,gɾˈɐ̃,mɐ
subpromotor,"['sub', 'pro', 'mo', 'tor']",sub·pro·mo·tor,nome masculino,"['sub', 'pɾõ', 'mo', 'tˈoɾ']",sub.pɾõ.mo.tˈoɾ,1,ultima,pɾõ,mo,tˈoɾ
subpúbico,"['sub', 'pú', 'bi', 'co']",sub·pú·bi·co,adjetivo,"['sub', 'pˈu', 'bi', 'kʊ']",sub.pˈu.bi.kʊ,3,antepenultima,pˈu,bi,kʊ
subquádruplo,"['sub', 'quá', 'dru', 'plo']",sub·quá·dru·plo,adjetivo,"['sub', 'kwˈa', 'dɾu', 'plʊ']",sub.kwˈa.dɾu.plʊ,3,antepenultima,kwˈa,dɾu,plʊ
subquíntuplo,"['sub', 'quín', 'tu', 'plo']",sub·quín·tu·plo,adjetivo,"['sub', 'kˈĩ', 'tu', 'plʊ']",sub.kˈĩ.tu.plʊ,3,antepenultima,kˈĩ,tu,plʊ
subsalário,"['sub', 'sa', 'lá', 'ri', 'o']",sub·sa·lá·ri·o,nome masculino,"['sub', 'sa', 'lˈa', 'ɾjʊ']",sub.sa.lˈa.ɾjʊ,3,antepenultima,sa,lˈa,ɾjʊ
subsariano,"['sub', 'sa', 'ri', 'a', 'no']",sub·sa·ri·a·no,adjetivo,"['su', 'bə', 'sa', 'ɾi', 'ˈɐ̃', 'nʊ']",su.bə.sa.ɾi.ˈɐ̃.nʊ,2,penultima,ɾi,ˈɐ̃,nʊ
subscrever,"['subs', 'cre', 'ver']",subs·cre·ver,verbo,"['subʃ', 'kɾe', 'vˈe']",subʃ.kɾe.vˈe,1,ultima,subʃ,kɾe,vˈe
