palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
bezerro,"['be', 'zer', 'ro']",be·zer·ro,nome masculino,"['be', 'zˈe', 'ɦʊ']",be.zˈe.ɦʊ,2,penultima,be,zˈe,ɦʊ
biaba,"['bi', 'a', 'ba']",bi·a·ba,nome feminino,"['bi', 'ˈa', 'bɐ']",bi.ˈa.bɐ,2,penultima,bi,ˈa,bɐ
biácido,"['bi', 'á', 'ci', 'do']",bi·á·ci·do,nome masculino,"['bi', 'ˈa', 'si', 'dʊ']",bi.ˈa.si.dʊ,3,antepenultima,ˈa,si,dʊ
biafada,"['bi', 'a', 'fa', 'da']",bi·a·fa·da,nome masculino,"['bi', 'a', 'fˈa', 'dɐ ou bi', 'a', 'fˈa', 'dɐ']",bi.a.fˈa.dɐ ou bi.a.fˈa.dɐ,2,penultima,a,fˈa,dɐ
biafada,"['bi', 'a', 'fa', 'da']",bi·a·fa·da,adjetivo,"['bi', 'a', 'fˈa', 'dɐ']",bi.a.fˈa.dɐ,2,penultima,a,fˈa,dɐ
biafrense,"['bi', 'a', 'fren', 'se']",bi·a·fren·se,nome masculino,"['bi', 'a', 'fɾˈẽ', 'sɪ ou bi', 'a', 'fɾˈẽ', 'sɪ']",bi.a.fɾˈẽ.sɪ ou bi.a.fɾˈẽ.sɪ,2,penultima,a,fɾˈẽ,sɪ
biafrense,"['bi', 'a', 'fren', 'se']",bi·a·fren·se,adjetivo,"['bi', 'a', 'fɾˈẽ', 'sɪ']",bi.a.fɾˈẽ.sɪ,2,penultima,a,fɾˈẽ,sɪ
bialado,"['bi', 'a', 'la', 'do']",bi·a·la·do,adjetivo,"['bi', 'a', 'lˈa', 'dʊ']",bi.a.lˈa.dʊ,2,penultima,a,lˈa,dʊ
biamericano,"['bi', 'a', 'me', 'ri', 'ca', 'no']",bi·a·me·ri·ca·no,adjetivo,"['bi', 'ã', 'me', 'ɾi', 'kˈɐ̃', 'nʊ']",bi.ã.me.ɾi.kˈɐ̃.nʊ,2,penultima,ɾi,kˈɐ̃,nʊ
bianda,"['bi', 'an', 'da']",bi·an·da,nome feminino,"['bi', 'ˈɐ̃', 'dɐ']",bi.ˈɐ̃.dɐ,2,penultima,bi,ˈɐ̃,dɐ
