palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
zinir,"['zi', 'nir']",zi·nir,verbo,"['zĩ', 'nˈi']",zĩ.nˈi,1,ultima,,zĩ,nˈi
zip,['zip'],zip,nome masculino,[''],,1,ultima,,,
zircónio,"['zir', 'có', 'ni', 'o']",zir·có·ni·o,nome masculino,"['zih', 'kˈɔ̃', 'njʊ']",zih.kˈɔ̃.njʊ,3,antepenultima,zih,kˈɔ̃,njʊ
zito,"['zi', 'to']",zi·to,nome masculino,"['zˈi', 'tʊ']",zˈi.tʊ,2,penultima,,zˈi,tʊ
zloty,"['zlo', 'ty']",zlo·ty,nome masculino,[''],,2,penultima,,,
zoada,"['zo', 'a', 'da']",zo·a·da,nome feminino,"['zo', 'ˈa', 'dɐ']",zo.ˈa.dɐ,2,penultima,zo,ˈa,dɐ
zoar,"['zo', 'ar']",zo·ar,verbo,"['zo', 'ˈa']",zo.ˈa,1,ultima,,zo,ˈa
zodiacal,"['zo', 'di', 'a', 'cal']",zo·di·a·cal,adjetivo,"['zo', 'dʒi', 'a', 'kˈaw']",zo.dʒi.a.kˈaw,1,ultima,dʒi,a,kˈaw
zoilo,"['zoi', 'lo']",zoi·lo,nome masculino,"['zˈoj', 'lʊ']",zˈoj.lʊ,2,penultima,,zˈoj,lʊ
zola,"['zo', 'la']",zo·la,nome feminino,"['zˈɔ', 'lɐ']",zˈɔ.lɐ,2,penultima,,zˈɔ,lɐ
zomba,"['zom', 'ba']",zom·ba,nome feminino,"['zˈõ', 'bɐ']",zˈõ.bɐ,2,penultima,,zˈõ,bɐ
zombar,"['zom', 'bar']",zom·bar,verbo,"['zõ', 'bˈa']",zõ.bˈa,1,ultima,,zõ,bˈa
zombaria,"['zom', 'ba', 'ri', 'a']",zom·ba·ri·a,nome feminino,"['zõ', 'ba', 'ɾˈi', 'ɐ']",zõ.ba.ɾˈi.ɐ,2,penultima,ba,ɾˈi,ɐ
zombeteira,"['zom', 'be', 'tei', 'ra']",zom·be·tei·ra,nome feminino,"['zõ', 'be', 'tˈej', 'ɾɐ']",zõ.be.tˈej.ɾɐ,2,penultima,be,tˈej,ɾɐ
zombeteiramente,"['zom', 'be', 'tei', 'ra', 'men', 'te']",zom·be·tei·ra·men·te,advérbio,"['zõ', 'be', 'tej', 'ɾã', 'mˈẽ', 'tʃɪ']",zõ.be.tej.ɾã.mˈẽ.tʃɪ,2,penultima,ɾã,mˈẽ,tʃɪ
zombeteiro,"['zom', 'be', 'tei', 'ro']",zom·be·tei·ro,adjetivo,"['zõ', 'be', 'tˈej', 'ɾʊ']",zõ.be.tˈej.ɾʊ,2,penultima,be,tˈej,ɾʊ
zombeteiro,"['zom', 'be', 'tei', 'ro']",zom·be·tei·ro,nome masculino,"['zõ', 'be', 'tˈej', 'ɾʊ']",zõ.be.tˈej.ɾʊ,2,penultima,be,tˈej,ɾʊ
zombie,"['zom', 'bie']",zom·bie,nome masculino,[''],,1,ultima,,,
zona,"['zo', 'na']",zo·na,nome feminino,"['zˈõ', 'nɐ']",zˈõ.nɐ,2,penultima,,zˈõ,nɐ
zonal,"['zo', 'nal']",zo·nal,adjetivo,"['zõ', 'nˈaw']",zõ.nˈaw,1,ultima,,zõ,nˈaw
zonamento,"['zo', 'na', 'men', 'to']",zo·na·men·to,nome masculino,"['zõ', 'nã', 'mˈẽ', 'tʊ']",zõ.nã.mˈẽ.tʊ,2,penultima,nã,mˈẽ,tʊ
zonar,"['zo', 'nar']",zo·nar,verbo,"['zõ', 'nˈa']",zõ.nˈa,1,ultima,,zõ,nˈa
zoneamento,"['zo', 'ne', 'a', 'men', 'to']",zo·ne·a·men·to,nome masculino,"['zõ', 'ne', 'ã', 'mˈẽ', 'tʊ']",zõ.ne.ã.mˈẽ.tʊ,2,penultima,ã,mˈẽ,tʊ
zongola,"['zon', 'go', 'la']",zon·go·la,nome masculino,"['zõ', 'gˈo', 'lɐ']",zõ.gˈo.lɐ,2,penultima,zõ,gˈo,lɐ
zongolar,"['zon', 'go', 'lar']",zon·go·lar,verbo,"['zõ', 'go', 'lˈa']",zõ.go.lˈa,1,ultima,zõ,go,lˈa
zonzo,"['zon', 'zo']",zon·zo,adjetivo,"['zˈõ', 'zʊ']",zˈõ.zʊ,2,penultima,,zˈõ,zʊ
zonzom,"['zon', 'zom']",zon·zom,nome masculino,"['zõ', 'zˈõ']",zõ.zˈõ,2,penultima,,zõ,zˈõ
zoo,"['zo', 'o']",zo·o,nome masculino,"['zˈo', 'ʊ']",zˈo.ʊ,2,penultima,,zˈo,ʊ
zoófila,"['zo', 'ó', 'fi', 'la']",zo·ó·fi·la,nome feminino,"['zo', 'ˈɔ', 'fi', 'lɐ']",zo.ˈɔ.fi.lɐ,3,antepenultima,ˈɔ,fi,lɐ
zoófilo,"['zo', 'ó', 'fi', 'lo']",zo·ó·fi·lo,adjetivo,"['zo', 'ˈɔ', 'fi', 'lʊ']",zo.ˈɔ.fi.lʊ,3,antepenultima,ˈɔ,fi,lʊ
zoófilo,"['zo', 'ó', 'fi', 'lo']",zo·ó·fi·lo,nome masculino,"['zo', 'ˈɔ', 'fi', 'lʊ']",zo.ˈɔ.fi.lʊ,3,antepenultima,ˈɔ,fi,lʊ
zoologia,"['zo', 'o', 'lo', 'gi', 'a']",zo·o·lo·gi·a,nome feminino,"['zo', 'lo', 'ʒˈi', 'ɐ']",zo.lo.ʒˈi.ɐ,2,penultima,lo,ʒˈi,ɐ
zoologicamente,"['zo', 'o', 'lo', 'gi', 'ca', 'men', 'te']",zo·o·lo·gi·ca·men·te,advérbio,"['zo', 'lɔ', 'ʒi', 'kã', 'mˈẽ', 'tʃɪ']",zo.lɔ.ʒi.kã.mˈẽ.tʃɪ,2,penultima,kã,mˈẽ,tʃɪ
zoológico,"['zo', 'o', 'ló', 'gi', 'co']",zo·o·ló·gi·co,adjetivo,"['zo', 'lˈɔ', 'ʒi', 'kʊ']",zo.lˈɔ.ʒi.kʊ,3,antepenultima,lˈɔ,ʒi,kʊ
zoológico,"['zo', 'o', 'ló', 'gi', 'co']",zo·o·ló·gi·co,nome masculino,"['zo', 'lˈɔ', 'ʒi', 'kʊ']",zo.lˈɔ.ʒi.kʊ,3,antepenultima,lˈɔ,ʒi,kʊ
