palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
gadanho,"['ga', 'da', 'nho']",ga·da·nho,nome masculino,"['ga', 'dˈɐ̃', 'ɲʊ']",ga.dˈɐ̃.ɲʊ,2,penultima,ga,dˈɐ̃,ɲʊ
gadelhudo,"['ga', 'de', 'lhu', 'do']",ga·de·lhu·do,adjetivo,"['ga', 'de', 'ʎˈu', 'dʊ']",ga.de.ʎˈu.dʊ,2,penultima,de,ʎˈu,dʊ
gadídeo,"['ga', 'dí', 'de', 'o']",ga·dí·de·o,adjetivo,"['ga', 'dʒˈi', 'dʒjʊ']",ga.dʒˈi.dʒjʊ,3,antepenultima,ga,dʒˈi,dʒjʊ
gadídeo,"['ga', 'dí', 'de', 'o']",ga·dí·de·o,nome masculino,"['ga', 'dʒˈi', 'dʒjʊ']",ga.dʒˈi.dʒjʊ,3,antepenultima,ga,dʒˈi,dʒjʊ
gaditano,"['ga', 'di', 'ta', 'no']",ga·di·ta·no,adjetivo,"['ga', 'dʒi', 'tˈɐ̃', 'nʊ']",ga.dʒi.tˈɐ̃.nʊ,2,penultima,dʒi,tˈɐ̃,nʊ
gado,"['ga', 'do']",ga·do,nome masculino,"['gˈa', 'dʊ']",gˈa.dʊ,2,penultima,,gˈa,dʊ
gael,"['ga', 'el']",ga·el,nome masculino,"['ga', 'ˈɛw']",ga.ˈɛw,1,ultima,,ga,ˈɛw
gaélico,"['ga', 'é', 'li', 'co']",ga·é·li·co,adjetivo,"['ga', 'ˈɛ', 'li', 'kʊ']",ga.ˈɛ.li.kʊ,3,antepenultima,ˈɛ,li,kʊ
gaélico,"['ga', 'é', 'li', 'co']",ga·é·li·co,nome masculino,"['ga', 'ˈɛ', 'li', 'kʊ']",ga.ˈɛ.li.kʊ,3,antepenultima,ˈɛ,li,kʊ
gafa,"['ga', 'fa']",ga·fa,nome feminino,"['gˈa', 'fɐ']",gˈa.fɐ,2,penultima,,gˈa,fɐ
gafanhoto,"['ga', 'fa', 'nho', 'to']",ga·fa·nho·to,nome masculino,"['ga', 'fã', 'ɲˈo', 'tʊ']",ga.fã.ɲˈo.tʊ,2,penultima,fã,ɲˈo,tʊ
gafar,"['ga', 'far']",ga·far,verbo,"['ga', 'fˈa']",ga.fˈa,1,ultima,,ga,fˈa
gafar,"['ga', 'far']",ga·far,nome masculino,"['ga', 'fˈa']",ga.fˈa,1,ultima,,ga,fˈa
gafaria,"['ga', 'fa', 'ri', 'a']",ga·fa·ri·a,nome feminino,"['ga', 'fa', 'ɾˈi', 'ɐ']",ga.fa.ɾˈi.ɐ,2,penultima,fa,ɾˈi,ɐ
gafe,"['ga', 'fe']",ga·fe,nome feminino,"['gˈa', 'fɪ']",gˈa.fɪ,2,penultima,,gˈa,fɪ
gafeira,"['ga', 'fei', 'ra']",ga·fei·ra,nome feminino,"['ga', 'fˈej', 'ɾɐ']",ga.fˈej.ɾɐ,2,penultima,ga,fˈej,ɾɐ
gafeirar,"['ga', 'fei', 'rar']",ga·fei·rar,verbo,"['ga', 'fej', 'ɾˈa']",ga.fej.ɾˈa,1,ultima,ga,fej,ɾˈa
gaffe,"['gaf', 'fe']",gaf·fe,nome feminino,[''],,2,penultima,,,
gafieira,"['ga', 'fi', 'ei', 'ra']",ga·fi·ei·ra,nome feminino,"['ga', 'fi', 'ˈej', 'ɾɐ']",ga.fi.ˈej.ɾɐ,2,penultima,fi,ˈej,ɾɐ
gafo,"['ga', 'fo']",ga·fo,adjetivo,"['gˈa', 'fʊ']",gˈa.fʊ,2,penultima,,gˈa,fʊ
gag,['gag'],gag,nome feminino,[''],,1,ultima,,,
gagá,"['ga', 'gá']",ga·gá,adjetivo,"['ga', 'gˈa']",ga.gˈa,1,ultima,,ga,gˈa
gagamente,"['ga', 'ga', 'men', 'te']",ga·ga·men·te,advérbio,"['ga', 'gã', 'mˈẽ', 'tʃɪ']",ga.gã.mˈẽ.tʃɪ,2,penultima,gã,mˈẽ,tʃɪ
gage,"['ga', 'ge']",ga·ge,nome masculino,"['gˈa', 'ʒɪ']",gˈa.ʒɪ,2,penultima,,gˈa,ʒɪ
gago,"['ga', 'go']",ga·go,nome masculino,"['gˈa', 'gʊ']",gˈa.gʊ,2,penultima,,gˈa,gʊ
gago,"['ga', 'go']",ga·go,adjetivo,"['gˈa', 'gʊ']",gˈa.gʊ,2,penultima,,gˈa,gʊ
gaguejante,"['ga', 'gue', 'jan', 'te']",ga·gue·jan·te,adjetivo,"['ga', 'ge', 'ʒˈɐ̃', 'tʃɪ']",ga.ge.ʒˈɐ̃.tʃɪ,2,penultima,ge,ʒˈɐ̃,tʃɪ
gaguejar,"['ga', 'gue', 'jar']",ga·gue·jar,verbo,"['ga', 'ge', 'ʒˈa']",ga.ge.ʒˈa,1,ultima,ga,ge,ʒˈa
gaguejo,"['ga', 'gue', 'jo']",ga·gue·jo,nome masculino,"['ga', 'gˈe', 'ʒʊ']",ga.gˈe.ʒʊ,2,penultima,ga,gˈe,ʒʊ
gaguez,"['ga', 'guez']",ga·guez,nome feminino,"['ga', 'gˈeʃ']",ga.gˈeʃ,1,ultima,,ga,gˈeʃ
gaia,"['gai', 'a']",gai·a,nome feminino,"['gˈaj', 'ɐ']",gˈaj.ɐ,2,penultima,,gˈaj,ɐ
gaiado,"['gai', 'a', 'do']",gai·a·do,nome masculino,"['gaj', 'ˈa', 'dʊ']",gaj.ˈa.dʊ,2,penultima,gaj,ˈa,dʊ
gaiado,"['gai', 'a', 'do']",gai·a·do,adjetivo,"['gaj', 'ˈa', 'dʊ']",gaj.ˈa.dʊ,2,penultima,gaj,ˈa,dʊ
gaiar,"['gai', 'ar']",gai·ar,verbo,"['gaj', 'ˈa']",gaj.ˈa,1,ultima,,gaj,ˈa
gaiata,"['gai', 'a', 'ta']",gai·a·ta,nome feminino,"['gaj', 'ˈa', 'tɐ']",gaj.ˈa.tɐ,2,penultima,gaj,ˈa,tɐ
gaiatamente,"['gai', 'a', 'ta', 'men', 'te']",gai·a·ta·men·te,advérbio,"['gaj', 'a', 'tã', 'mˈẽ', 'tʃɪ']",gaj.a.tã.mˈẽ.tʃɪ,2,penultima,tã,mˈẽ,tʃɪ
gaiatar,"['gai', 'a', 'tar']",gai·a·tar,verbo,"['gaj', 'a', 'tˈa']",gaj.a.tˈa,1,ultima,gaj,a,tˈa
gaiato,"['gai', 'a', 'to']",gai·a·to,adjetivo,"['gaj', 'ˈa', 'tʊ']",gaj.ˈa.tʊ,2,penultima,gaj,ˈa,tʊ
gaiato,"['gai', 'a', 'to']",gai·a·to,nome masculino,"['gaj', 'ˈa', 'tʊ']",gaj.ˈa.tʊ,2,penultima,gaj,ˈa,tʊ
gaibéu,"['gai', 'béu']",gai·béu,nome masculino,"['gaj', 'bˈɛw']",gaj.bˈɛw,1,ultima,,gaj,bˈɛw
gaiense,"['gai', 'en', 'se']",gai·en·se,nome masculino,"['gaj', 'ˈẽ', 'sɪ']",gaj.ˈẽ.sɪ,2,penultima,gaj,ˈẽ,sɪ
gaiense,"['gai', 'en', 'se']",gai·en·se,adjetivo,"['gaj', 'ˈẽ', 'sɪ']",gaj.ˈẽ.sɪ,2,penultima,gaj,ˈẽ,sɪ
gaio,"['gai', 'o']",gai·o,nome masculino,"['gˈaj', 'ʊ']",gˈaj.ʊ,2,penultima,,gˈaj,ʊ
gaio,"['gai', 'o']",gai·o,adjetivo,"['gˈaj', 'ʊ']",gˈaj.ʊ,2,penultima,,gˈaj,ʊ
gaiola,"['gai', 'o', 'la']",gai·o·la,nome feminino,"['gaj', 'ˈɔ', 'lɐ']",gaj.ˈɔ.lɐ,2,penultima,gaj,ˈɔ,lɐ
gaioleiro,"['gai', 'o', 'lei', 'ro']",gai·o·lei·ro,nome masculino,"['gaj', 'o', 'lˈej', 'ɾʊ']",gaj.o.lˈej.ɾʊ,2,penultima,o,lˈej,ɾʊ
gaiolo,"['gai', 'o', 'lo']",gai·o·lo,nome masculino,"['gaj', 'ˈo', 'lʊ']",gaj.ˈo.lʊ,2,penultima,gaj,ˈo,lʊ
gaiolo,"['gai', 'o', 'lo']",gai·o·lo,adjetivo,"['gaj', 'ˈo', 'lʊ']",gaj.ˈo.lʊ,2,penultima,gaj,ˈo,lʊ
gaita,"['gai', 'ta']",gai·ta,nome feminino,"['gˈaj', 'tɐ']",gˈaj.tɐ,2,penultima,,gˈaj,tɐ
gaita de foles,"['gai', 'ta de fo', 'les']",gai·ta de fo·les,nome feminino,"['gˌaj', 'tɐ', 'dʒi', 'fˈɔ', 'lɪʃ']",gˌaj.tɐ.dʒi.fˈɔ.lɪʃ,2,penultima,dʒi,fˈɔ,lɪʃ
gaitada,"['gai', 'ta', 'da']",gai·ta·da,nome feminino,"['gaj', 'tˈa', 'dɐ']",gaj.tˈa.dɐ,2,penultima,gaj,tˈa,dɐ
gaiteirice,"['gai', 'tei', 'ri', 'ce']",gai·tei·ri·ce,nome feminino,"['gaj', 'tej', 'ɾˈi', 'sɪ']",gaj.tej.ɾˈi.sɪ,2,penultima,tej,ɾˈi,sɪ
gaiteiro,"['gai', 'tei', 'ro']",gai·tei·ro,nome masculino,"['gaj', 'tˈej', 'ɾʊ']",gaj.tˈej.ɾʊ,2,penultima,gaj,tˈej,ɾʊ
gaiteiro,"['gai', 'tei', 'ro']",gai·tei·ro,adjetivo,"['gaj', 'tˈej', 'ɾʊ']",gaj.tˈej.ɾʊ,2,penultima,gaj,tˈej,ɾʊ
gaivão,"['gai', 'vão']",gai·vão,nome masculino,"['gaj', 'vˈɐ̃w']",gaj.vˈɐ̃w,1,ultima,,gaj,vˈɐ̃w
gaivota,"['gai', 'vo', 'ta']",gai·vo·ta,nome feminino,"['gaj', 'vˈɔ', 'tɐ']",gaj.vˈɔ.tɐ,2,penultima,gaj,vˈɔ,tɐ
gaivoto,"['gai', 'vo', 'to']",gai·vo·to,nome masculino,"['gaj', 'vˈo', 'tʊ']",gaj.vˈo.tʊ,2,penultima,gaj,vˈo,tʊ
gaja,"['ga', 'ja']",ga·ja,nome feminino,"['gˈa', 'ʒɐ']",gˈa.ʒɐ,2,penultima,,gˈa,ʒɐ
gajar,"['ga', 'jar']",ga·jar,verbo,"['ga', 'ʒˈa']",ga.ʒˈa,1,ultima,,ga,ʒˈa
gajas,"['ga', 'jas']",ga·jas,nome feminino,"['gˈa', 'ʒɐʃ']",gˈa.ʒɐʃ,2,penultima,,gˈa,ʒɐʃ
gajeiro,"['ga', 'jei', 'ro']",ga·jei·ro,adjetivo,"['ga', 'ʒˈej', 'ɾʊ']",ga.ʒˈej.ɾʊ,2,penultima,ga,ʒˈej,ɾʊ
gajeiro,"['ga', 'jei', 'ro']",ga·jei·ro,nome masculino,"['ga', 'ʒˈej', 'ɾʊ']",ga.ʒˈej.ɾʊ,2,penultima,ga,ʒˈej,ɾʊ
gajo,"['ga', 'jo']",ga·jo,nome masculino,"['gˈa', 'ʒʊ']",gˈa.ʒʊ,2,penultima,,gˈa,ʒʊ
gal,['gal'],gal,nome masculino,['gˈaw'],gˈaw,1,ultima,,,gˈaw
galã,"['ga', 'lã']",ga·lã,nome masculino,"['ga', 'lˈɐ̃']",ga.lˈɐ̃,1,ultima,,ga,lˈɐ̃
gala,"['ga', 'la']",ga·la,nome feminino,"['gˈa', 'lɐ']",gˈa.lɐ,2,penultima,,gˈa,lɐ
galáctico,"['ga', 'lác', 'ti', 'co']",ga·lác·ti·co,adjetivo,"['ga', 'lˈa', 'ki', 'tʃi', 'kʊ']",ga.lˈa.ki.tʃi.kʊ,3,antepenultima,ki,tʃi,kʊ
galafura,"['ga', 'la', 'fu', 'ra']",ga·la·fu·ra,adjetivo,"['ga', 'la', 'fˈu', 'ɾɐ']",ga.la.fˈu.ɾɐ,2,penultima,la,fˈu,ɾɐ
galafura,"['ga', 'la', 'fu', 'ra']",ga·la·fu·ra,nome masculino,"['ga', 'la', 'fˈu', 'ɾɐ']",ga.la.fˈu.ɾɐ,2,penultima,la,fˈu,ɾɐ
galaica,"['ga', 'lai', 'ca']",ga·lai·ca,nome feminino,"['ga', 'lˈaj', 'kɐ']",ga.lˈaj.kɐ,2,penultima,ga,lˈaj,kɐ
galaico,"['ga', 'lai', 'co']",ga·lai·co,adjetivo,"['ga', 'lˈaj', 'kʊ']",ga.lˈaj.kʊ,2,penultima,ga,lˈaj,kʊ
galaico,"['ga', 'lai', 'co']",ga·lai·co,nome masculino,"['ga', 'lˈaj', 'kʊ']",ga.lˈaj.kʊ,2,penultima,ga,lˈaj,kʊ
galaico-português,"['ga', 'lai', 'co', 'por', 'tu', 'guês']",ga·lai·co-por·tu·guês,nome masculino,"['ga', 'lˌaj', 'ko', 'poh', 'tu', 'gˈeʃ']",ga.lˌaj.ko.poh.tu.gˈeʃ,0,,poh,tu,gˈeʃ
galaico-português,"['ga', 'lai', 'co', 'por', 'tu', 'guês']",ga·lai·co-por·tu·guês,adjetivo,"['ga', 'lˌaj', 'ko', 'poh', 'tu', 'gˈeʃ']",ga.lˌaj.ko.poh.tu.gˈeʃ,0,,poh,tu,gˈeʃ
galaio,"['ga', 'lai', 'o']",ga·lai·o,nome masculino,"['ga', 'lˈaj', 'ʊ']",ga.lˈaj.ʊ,2,penultima,ga,lˈaj,ʊ
galante,"['ga', 'lan', 'te']",ga·lan·te,adjetivo,"['ga', 'lˈɐ̃', 'tʃɪ']",ga.lˈɐ̃.tʃɪ,2,penultima,ga,lˈɐ̃,tʃɪ
galante,"['ga', 'lan', 'te']",ga·lan·te,nome masculino,"['ga', 'lˈɐ̃', 'tʃɪ']",ga.lˈɐ̃.tʃɪ,2,penultima,ga,lˈɐ̃,tʃɪ
galante,"['ga', 'lan', 'te']",ga·lan·te,nome feminino,"['ga', 'lˈɐ̃', 'tʃɪ']",ga.lˈɐ̃.tʃɪ,2,penultima,ga,lˈɐ̃,tʃɪ
galanteador,"['ga', 'lan', 'te', 'a', 'dor']",ga·lan·te·a·dor,adjetivo,"['ga', 'lɐ̃', 'te', 'a', 'dˈo']",ga.lɐ̃.te.a.dˈo,1,ultima,te,a,dˈo
galanteador,"['ga', 'lan', 'te', 'a', 'dor']",ga·lan·te·a·dor,nome masculino,"['ga', 'lɐ̃', 'te', 'a', 'dˈo']",ga.lɐ̃.te.a.dˈo,1,ultima,te,a,dˈo
galantear,"['ga', 'lan', 'te', 'ar']",ga·lan·te·ar,verbo,"['ga', 'lɐ̃', 'tʃi', 'ˈa']",ga.lɐ̃.tʃi.ˈa,1,ultima,lɐ̃,tʃi,ˈa
galanteio,"['ga', 'lan', 'tei', 'o']",ga·lan·tei·o,nome masculino,"['ga', 'lɐ̃', 'tˈej', 'ʊ']",ga.lɐ̃.tˈej.ʊ,2,penultima,lɐ̃,tˈej,ʊ
galantemente,"['ga', 'lan', 'te', 'men', 'te']",ga·lan·te·men·te,advérbio,"['ga', 'lɐ̃', 'tẽ', 'mˈẽ', 'tʃɪ']",ga.lɐ̃.tẽ.mˈẽ.tʃɪ,2,penultima,tẽ,mˈẽ,tʃɪ
galanteria,"['ga', 'lan', 'te', 'ri', 'a']",ga·lan·te·ri·a,nome feminino,"['ga', 'lɐ̃', 'te', 'ɾˈi', 'ɐ']",ga.lɐ̃.te.ɾˈi.ɐ,2,penultima,te,ɾˈi,ɐ
galão,"['ga', 'lão']",ga·lão,nome masculino,"['ga', 'lˈɐ̃w']",ga.lˈɐ̃w,1,ultima,,ga,lˈɐ̃w
galápago,"['ga', 'lá', 'pa', 'go']",ga·lá·pa·go,nome masculino,"['ga', 'lˈa', 'pa', 'gʊ']",ga.lˈa.pa.gʊ,3,antepenultima,lˈa,pa,gʊ
galapo,"['ga', 'la', 'po']",ga·la·po,nome masculino,"['ga', 'lˈa', 'pʊ']",ga.lˈa.pʊ,2,penultima,ga,lˈa,pʊ
galar,"['ga', 'lar']",ga·lar,verbo,"['ga', 'lˈa']",ga.lˈa,1,ultima,,ga,lˈa
galardão,"['ga', 'lar', 'dão']",ga·lar·dão,nome masculino,"['ga', 'laɦ', 'dˈɐ̃w']",ga.laɦ.dˈɐ̃w,1,ultima,ga,laɦ,dˈɐ̃w
galardoado,"['ga', 'lar', 'do', 'a', 'do']",ga·lar·do·a·do,adjetivo,"['ga', 'laɦ', 'do', 'ˈa', 'dʊ']",ga.laɦ.do.ˈa.dʊ,2,penultima,do,ˈa,dʊ
galardoar,"['ga', 'lar', 'do', 'ar']",ga·lar·do·ar,verbo,"['ga', 'laɦ', 'do', 'ˈa']",ga.laɦ.do.ˈa,1,ultima,laɦ,do,ˈa
galarim,"['ga', 'la', 'rim']",ga·la·rim,nome masculino,"['ga', 'la', 'ɾˈĩ']",ga.la.ɾˈĩ,1,ultima,ga,la,ɾˈĩ
gálata,"['gá', 'la', 'ta']",gá·la·ta,nome masculino,"['gˈa', 'la', 'tɐ']",gˈa.la.tɐ,3,antepenultima,gˈa,la,tɐ
gálata,"['gá', 'la', 'ta']",gá·la·ta,adjetivo,"['gˈa', 'la', 'tɐ']",gˈa.la.tɐ,3,antepenultima,gˈa,la,tɐ
galáxia,"['ga', 'lá', 'xi', 'a']",ga·lá·xi·a,nome feminino,"['ga', 'lˈak', 'sjɐ']",ga.lˈak.sjɐ,3,antepenultima,ga,lˈak,sjɐ
galdéria,"['gal', 'dé', 'ri', 'a']",gal·dé·ri·a,nome feminino,"['gaw', 'dˈɛ', 'ɾjɐ']",gaw.dˈɛ.ɾjɐ,3,antepenultima,gaw,dˈɛ,ɾjɐ
galdério,"['gal', 'dé', 'ri', 'o']",gal·dé·ri·o,adjetivo,"['gaw', 'dˈɛ', 'ɾjʊ']",gaw.dˈɛ.ɾjʊ,3,antepenultima,gaw,dˈɛ,ɾjʊ
galé,"['ga', 'lé']",ga·lé,nome feminino,"['ga', 'lˈɛ']",ga.lˈɛ,1,ultima,,ga,lˈɛ
galé,"['ga', 'lé']",ga·lé,nome masculino,"['ga', 'lˈɛ']",ga.lˈɛ,1,ultima,,ga,lˈɛ
galeado,"['ga', 'le', 'a', 'do']",ga·le·a·do,adjetivo,"['ga', 'li', 'ˈa', 'dʊ']",ga.li.ˈa.dʊ,2,penultima,li,ˈa,dʊ
galeão,"['ga', 'le', 'ão']",ga·le·ão,nome masculino,"['ga', 'le', 'ˈɐ̃w']",ga.le.ˈɐ̃w,1,ultima,ga,le,ˈɐ̃w
galear,"['ga', 'le', 'ar']",ga·le·ar,verbo,"['ga', 'li', 'ˈa']",ga.li.ˈa,1,ultima,ga,li,ˈa
galega,"['ga', 'le', 'ga']",ga·le·ga,nome feminino,"['ga', 'lˈe', 'gɐ']",ga.lˈe.gɐ,2,penultima,ga,lˈe,gɐ
galego,"['ga', 'le', 'go']",ga·le·go,adjetivo,"['ga', 'lˈe', 'gʊ']",ga.lˈe.gʊ,2,penultima,ga,lˈe,gʊ
galego,"['ga', 'le', 'go']",ga·le·go,nome masculino,"['ga', 'lˈe', 'gʊ']",ga.lˈe.gʊ,2,penultima,ga,lˈe,gʊ
galego-português,"['ga', 'le', 'go', 'por', 'tu', 'guês']",ga·le·go-por·tu·guês,adjetivo,"['ga', 'lˌe', 'go', 'poh', 'tu', 'gˈeʃ']",ga.lˌe.go.poh.tu.gˈeʃ,0,,poh,tu,gˈeʃ
galego-português,"['ga', 'le', 'go', 'por', 'tu', 'guês']",ga·le·go-por·tu·guês,nome masculino,"['ga', 'lˌe', 'go', 'poh', 'tu', 'gˈeʃ']",ga.lˌe.go.poh.tu.gˈeʃ,0,,poh,tu,gˈeʃ
galeirão,"['ga', 'lei', 'rão']",ga·lei·rão,nome masculino,"['ga', 'lej', 'ɾˈɐ̃w']",ga.lej.ɾˈɐ̃w,1,ultima,ga,lej,ɾˈɐ̃w
galela,"['ga', 'le', 'la']",ga·le·la,nome feminino,"['ga', 'lˈɛ', 'lɐ']",ga.lˈɛ.lɐ,2,penultima,ga,lˈɛ,lɐ
galelo,"['ga', 'le', 'lo']",ga·le·lo,nome masculino,"['ga', 'lˈɛ', 'lʊ']",ga.lˈɛ.lʊ,2,penultima,ga,lˈɛ,lʊ
galena,"['ga', 'le', 'na']",ga·le·na,nome masculino,"['ga', 'lˈẽ', 'nɐ']",ga.lˈẽ.nɐ,2,penultima,ga,lˈẽ,nɐ
galena,"['ga', 'le', 'na']",ga·le·na,nome feminino,"['ga', 'lˈẽ', 'nɐ']",ga.lˈẽ.nɐ,2,penultima,ga,lˈẽ,nɐ
galeno,"['ga', 'le', 'no']",ga·le·no,nome masculino,"['ga', 'lˈẽ', 'nʊ']",ga.lˈẽ.nʊ,2,penultima,ga,lˈẽ,nʊ
galeota,"['ga', 'le', 'o', 'ta']",ga·le·o·ta,nome feminino,"['ga', 'ljˈɔ', 'tɐ']",ga.ljˈɔ.tɐ,2,penultima,ga,ljˈɔ,tɐ
galeote,"['ga', 'le', 'o', 'te']",ga·le·o·te,nome masculino,"['ga', 'ljˈɔ', 'tʃɪ']",ga.ljˈɔ.tʃɪ,2,penultima,ga,ljˈɔ,tʃɪ
galera,"['ga', 'le', 'ra']",ga·le·ra,nome feminino,"['ga', 'lˈɛ', 'ɾɐ']",ga.lˈɛ.ɾɐ,2,penultima,ga,lˈɛ,ɾɐ
galeria,"['ga', 'le', 'ri', 'a']",ga·le·ri·a,nome feminino,"['ga', 'le', 'ɾˈi', 'ɐ']",ga.le.ɾˈi.ɐ,2,penultima,le,ɾˈi,ɐ
galerista,"['ga', 'le', 'ris', 'ta']",ga·le·ris·ta,nome masculino,"['ga', 'le', 'ɾˈiʃ', 'tɐ']",ga.le.ɾˈiʃ.tɐ,2,penultima,le,ɾˈiʃ,tɐ
galerista,"['ga', 'le', 'ris', 'ta']",ga·le·ris·ta,nome feminino,"['ga', 'le', 'ɾˈiʃ', 'tɐ']",ga.le.ɾˈiʃ.tɐ,2,penultima,le,ɾˈiʃ,tɐ
galês,"['ga', 'lês']",ga·lês,adjetivo,"['ga', 'lˈeʃ']",ga.lˈeʃ,1,ultima,,ga,lˈeʃ
galês,"['ga', 'lês']",ga·lês,nome masculino,"['ga', 'lˈeʃ']",ga.lˈeʃ,1,ultima,,ga,lˈeʃ
galés,"['ga', 'lés']",ga·lés,nome feminino,"['ga', 'lˈɛʃ']",ga.lˈɛʃ,1,ultima,,ga,lˈɛʃ
galesa,"['ga', 'le', 'sa']",ga·le·sa,nome feminino,"['ga', 'lˈe', 'zɐ']",ga.lˈe.zɐ,2,penultima,ga,lˈe,zɐ
galga,"['gal', 'ga']",gal·ga,nome feminino,"['gˈaw', 'gɐ']",gˈaw.gɐ,2,penultima,,gˈaw,gɐ
galgar,"['gal', 'gar']",gal·gar,verbo,"['gaw', 'gˈa']",gaw.gˈa,1,ultima,,gaw,gˈa
galgo,"['gal', 'go']",gal·go,nome masculino,"['gˈaw', 'gʊ']",gˈaw.gʊ,2,penultima,,gˈaw,gʊ
galgo,"['gal', 'go']",gal·go,adjetivo,"['gˈaw', 'gʊ']",gˈaw.gʊ,2,penultima,,gˈaw,gʊ
galgueiro,"['gal', 'guei', 'ro']",gal·guei·ro,adjetivo,"['gaw', 'gˈej', 'ɾʊ']",gaw.gˈej.ɾʊ,2,penultima,gaw,gˈej,ɾʊ
galharda,"['ga', 'lhar', 'da']",ga·lhar·da,nome feminino,"['ga', 'ʎˈaɦ', 'dɐ']",ga.ʎˈaɦ.dɐ,2,penultima,ga,ʎˈaɦ,dɐ
