palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
faisão,"['fai', 'são']",fai·são,nome masculino,"['faj', 'zˈɐ̃w']",faj.zˈɐ̃w,1,ultima,,faj,zˈɐ̃w
faísca,"['fa', 'ís', 'ca']",fa·ís·ca,nome feminino,"['fa', 'ˈiʃ', 'kɐ']",fa.ˈiʃ.kɐ,2,penultima,fa,ˈiʃ,kɐ
faiscante,"['fais', 'can', 'te']",fais·can·te,adjetivo,"['fa', 'iʃ', 'kˈɐ̃', 'tʃɪ']",fa.iʃ.kˈɐ̃.tʃɪ,2,penultima,iʃ,kˈɐ̃,tʃɪ
faiscar,"['fais', 'car']",fais·car,verbo,"['fa', 'iʃ', 'kˈa']",fa.iʃ.kˈa,1,ultima,fa,iʃ,kˈa
faísco,"['fa', 'ís', 'co']",fa·ís·co,nome masculino,"['fa', 'ˈiʃ', 'kʊ']",fa.ˈiʃ.kʊ,2,penultima,fa,ˈiʃ,kʊ
fait-divers,"['fait', 'di', 'vers']",fait-di·vers,nome masculino,[''],,2,penultima,,,
faixa,"['fai', 'xa']",fai·xa,nome feminino,"['fˈaj', 'ʃɐ']",fˈaj.ʃɐ,2,penultima,,fˈaj,ʃɐ
faixar,"['fai', 'xar']",fai·xar,verbo,"['faj', 'ʃˈa']",faj.ʃˈa,1,ultima,,faj,ʃˈa
fajã,"['fa', 'jã']",fa·jã,nome feminino,"['fa', 'ʒˈɐ̃']",fa.ʒˈɐ̃,1,ultima,,fa,ʒˈɐ̃
fajardice,"['fa', 'jar', 'di', 'ce']",fa·jar·di·ce,nome feminino,"['fa', 'ʒaɦ', 'dʒˈi', 'sɪ']",fa.ʒaɦ.dʒˈi.sɪ,2,penultima,ʒaɦ,dʒˈi,sɪ
fajardo,"['fa', 'jar', 'do']",fa·jar·do,nome masculino,"['fa', 'ʒˈaɦ', 'dʊ']",fa.ʒˈaɦ.dʊ,2,penultima,fa,ʒˈaɦ,dʊ
fala,"['fa', 'la']",fa·la,nome feminino,"['fˈa', 'lɐ']",fˈa.lɐ,2,penultima,,fˈa,lɐ
