palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
paulista,"['pau', 'lis', 'ta']",pau·lis·ta,nome masculino,"['paw', 'lˈiʃ', 'tɐ']",paw.lˈiʃ.tɐ,2,penultima,paw,lˈiʃ,tɐ
paulista,"['pau', 'lis', 'ta']",pau·lis·ta,nome feminino,"['paw', 'lˈiʃ', 'tɐ']",paw.lˈiʃ.tɐ,2,penultima,paw,lˈiʃ,tɐ
paulistana,"['pau', 'lis', 'ta', 'na']",pau·lis·ta·na,nome feminino,"['paw', 'liʃ', 'tˈɐ̃', 'nɐ']",paw.liʃ.tˈɐ̃.nɐ,2,penultima,liʃ,tˈɐ̃,nɐ
paulistano,"['pau', 'lis', 'ta', 'no']",pau·lis·ta·no,adjetivo,"['paw', 'liʃ', 'tˈɐ̃', 'nʊ']",paw.liʃ.tˈɐ̃.nʊ,2,penultima,liʃ,tˈɐ̃,nʊ
paulistano,"['pau', 'lis', 'ta', 'no']",pau·lis·ta·no,nome masculino,"['paw', 'liʃ', 'tˈɐ̃', 'nʊ']",paw.liʃ.tˈɐ̃.nʊ,2,penultima,liʃ,tˈɐ̃,nʊ
pauliteiro,"['pau', 'li', 'tei', 'ro']",pau·li·tei·ro,nome masculino,"['paw', 'li', 'tˈej', 'ɾʊ']",paw.li.tˈej.ɾʊ,2,penultima,li,tˈej,ɾʊ
paulito,"['pau', 'li', 'to']",pau·li·to,nome masculino,"['paw', 'lˈi', 'tʊ']",paw.lˈi.tʊ,2,penultima,paw,lˈi,tʊ
pauperismo,"['pau', 'pe', 'ris', 'mo']",pau·pe·ris·mo,nome masculino,"['paw', 'pe', 'ɾˈiʒ', 'mʊ']",paw.pe.ɾˈiʒ.mʊ,2,penultima,pe,ɾˈiʒ,mʊ
pauperização,"['pau', 'pe', 'ri', 'za', 'ção']",pau·pe·ri·za·ção,nome feminino,"['paw', 'pe', 'ɾi', 'za', 'sˈɐ̃w']",paw.pe.ɾi.za.sˈɐ̃w,1,ultima,ɾi,za,sˈɐ̃w
pauperizado,"['pau', 'pe', 'ri', 'za', 'do']",pau·pe·ri·za·do,adjetivo,"['paw', 'pe', 'ɾi', 'zˈa', 'dʊ']",paw.pe.ɾi.zˈa.dʊ,2,penultima,ɾi,zˈa,dʊ
pauperizar,"['pau', 'pe', 'ri', 'zar']",pau·pe·ri·zar,verbo,"['paw', 'pe', 'ɾi', 'zˈa']",paw.pe.ɾi.zˈa,1,ultima,pe,ɾi,zˈa
paupérrimo,"['pau', 'pér', 'ri', 'mo']",pau·pér·ri·mo,adjetivo,"['paw', 'pˈɛ', 'ɦĩ', 'mʊ']",paw.pˈɛ.ɦĩ.mʊ,3,antepenultima,pˈɛ,ɦĩ,mʊ
pausa,"['pau', 'sa']",pau·sa,nome feminino,"['pˈaw', 'zɐ']",pˈaw.zɐ,2,penultima,,pˈaw,zɐ
pausadamente,"['pau', 'sa', 'da', 'men', 'te']",pau·sa·da·men·te,advérbio,"['paw', 'za', 'dã', 'mˈẽ', 'tʃɪ']",paw.za.dã.mˈẽ.tʃɪ,2,penultima,dã,mˈẽ,tʃɪ
pausado,"['pau', 'sa', 'do']",pau·sa·do,adjetivo,"['paw', 'zˈa', 'dʊ']",paw.zˈa.dʊ,2,penultima,paw,zˈa,dʊ
pausar,"['pau', 'sar']",pau·sar,verbo,"['paw', 'zˈa']",paw.zˈa,1,ultima,,paw,zˈa
pauta,"['pau', 'ta']",pau·ta,nome feminino,"['pˈaw', 'tɐ']",pˈaw.tɐ,2,penultima,,pˈaw,tɐ
pautado,"['pau', 'ta', 'do']",pau·ta·do,adjetivo,"['paw', 'tˈa', 'dʊ']",paw.tˈa.dʊ,2,penultima,paw,tˈa,dʊ
pautado,"['pau', 'ta', 'do']",pau·ta·do,nome masculino,"['paw', 'tˈa', 'dʊ']",paw.tˈa.dʊ,2,penultima,paw,tˈa,dʊ
pautal,"['pau', 'tal']",pau·tal,adjetivo,"['paw', 'tˈaw']",paw.tˈaw,1,ultima,,paw,tˈaw
pautar,"['pau', 'tar']",pau·tar,verbo,"['paw', 'tˈa']",paw.tˈa,1,ultima,,paw,tˈa
pauzinho,"['pau', 'zi', 'nho']",pau·zi·nho,nome masculino,"['paw', 'zˈĩ', 'ɲʊ']",paw.zˈĩ.ɲʊ,2,penultima,paw,zˈĩ,ɲʊ
pavana,"['pa', 'va', 'na']",pa·va·na,nome feminino,"['pa', 'vˈɐ̃', 'nɐ']",pa.vˈɐ̃.nɐ,2,penultima,pa,vˈɐ̃,nɐ
pavão,"['pa', 'vão']",pa·vão,nome masculino,"['pa', 'vˈɐ̃w']",pa.vˈɐ̃w,1,ultima,,pa,vˈɐ̃w
pavesar,"['pa', 've', 'sar']",pa·ve·sar,verbo,"['pa', 've', 'zˈa']",pa.ve.zˈa,1,ultima,pa,ve,zˈa
pavia,"['pa', 'vi', 'a']",pa·vi·a,nome feminino,"['pa', 'vˈi', 'ɐ']",pa.vˈi.ɐ,2,penultima,pa,vˈi,ɐ
pavilhão,"['pa', 'vi', 'lhão']",pa·vi·lhão,nome masculino,"['pa', 'vi', 'ʎˈɐ̃w']",pa.vi.ʎˈɐ̃w,1,ultima,pa,vi,ʎˈɐ̃w
pavimentação,"['pa', 'vi', 'men', 'ta', 'ção']",pa·vi·men·ta·ção,nome feminino,"['pa', 'vĩ', 'mẽ', 'ta', 'sˈɐ̃w']",pa.vĩ.mẽ.ta.sˈɐ̃w,1,ultima,mẽ,ta,sˈɐ̃w
pavimentado,"['pa', 'vi', 'men', 'ta', 'do']",pa·vi·men·ta·do,adjetivo,"['pa', 'vĩ', 'mẽ', 'tˈa', 'dʊ']",pa.vĩ.mẽ.tˈa.dʊ,2,penultima,mẽ,tˈa,dʊ
pavimentar,"['pa', 'vi', 'men', 'tar']",pa·vi·men·tar,verbo,"['pa', 'vĩ', 'mẽ', 'tˈa']",pa.vĩ.mẽ.tˈa,1,ultima,vĩ,mẽ,tˈa
pavimento,"['pa', 'vi', 'men', 'to']",pa·vi·men·to,nome masculino,"['pa', 'vĩ', 'mˈẽ', 'tʊ']",pa.vĩ.mˈẽ.tʊ,2,penultima,vĩ,mˈẽ,tʊ
pavio,"['pa', 'vi', 'o']",pa·vi·o,nome masculino,"['pa', 'vˈi', 'ʊ']",pa.vˈi.ʊ,2,penultima,pa,vˈi,ʊ
pavloviano,"['pa', 'vlo', 'vi', 'a', 'no']",pa·vlo·vi·a·no,adjetivo,"['pav', 'lɔ', 'vi', 'ˈɐ̃', 'nʊ']",pav.lɔ.vi.ˈɐ̃.nʊ,2,penultima,vi,ˈɐ̃,nʊ
pavloviano,"['pa', 'vlo', 'vi', 'a', 'no']",pa·vlo·vi·a·no,nome masculino,"['pav', 'lɔ', 'vi', 'ˈɐ̃', 'nʊ']",pav.lɔ.vi.ˈɐ̃.nʊ,2,penultima,vi,ˈɐ̃,nʊ
pavo,"['pa', 'vo']",pa·vo,nome masculino,"['pˈa', 'vʊ']",pˈa.vʊ,2,penultima,,pˈa,vʊ
pavonear,"['pa', 'vo', 'ne', 'ar']",pa·vo·ne·ar,verbo,"['pa', 'võ', 'ni', 'ˈa']",pa.võ.ni.ˈa,1,ultima,võ,ni,ˈa
pavor,"['pa', 'vor']",pa·vor,nome masculino,"['pa', 'vˈo']",pa.vˈo,1,ultima,,pa,vˈo
pavorosa,"['pa', 'vo', 'ro', 'sa']",pa·vo·ro·sa,nome feminino,"['pa', 'vo', 'ɾˈɔ', 'zɐ']",pa.vo.ɾˈɔ.zɐ,2,penultima,vo,ɾˈɔ,zɐ
pavorosamente,"['pa', 'vo', 'ro', 'sa', 'men', 'te']",pa·vo·ro·sa·men·te,advérbio,"['pa', 'vo', 'ɾɔ', 'zã', 'mˈẽ', 'tʃɪ']",pa.vo.ɾɔ.zã.mˈẽ.tʃɪ,2,penultima,zã,mˈẽ,tʃɪ
pavoroso,"['pa', 'vo', 'ro', 'so']",pa·vo·ro·so,adjetivo,"['pa', 'vo', 'ɾˈo', 'zʊ']",pa.vo.ɾˈo.zʊ,2,penultima,vo,ɾˈo,zʊ
paxá,"['pa', 'xá']",pa·xá,nome masculino,"['pa', 'ʃˈa']",pa.ʃˈa,1,ultima,,pa,ʃˈa
paz,['paz'],paz,nome feminino,['pˈaʃ'],pˈaʃ,1,ultima,,,pˈaʃ
pazada,"['pa', 'za', 'da']",pa·za·da,nome feminino,"['pa', 'zˈa', 'dɐ']",pa.zˈa.dɐ,2,penultima,pa,zˈa,dɐ
pê,['pê'],pê,nome masculino,['pˈe'],pˈe,1,ultima,,,pˈe
pé,['pé'],pé,nome masculino,['pˈɛ'],pˈɛ,1,ultima,,,pˈɛ
pé de cabra,"['pé de ca', 'bra']",pé de ca·bra,nome masculino,"['pˌɛ', 'dʒi', 'kˈa', 'bɾɐ']",pˌɛ.dʒi.kˈa.bɾɐ,2,penultima,dʒi,kˈa,bɾɐ
pé de vento,"['pé de ven', 'to']",pé de ven·to,nome masculino,"['pˌɛ', 'dʒi', 'vˈẽ', 'tʊ']",pˌɛ.dʒi.vˈẽ.tʊ,2,penultima,dʒi,vˈẽ,tʊ
pé-coxinho,"['pé', 'co', 'xi', 'nho']",pé-co·xi·nho,nome masculino,"['pˌɛ', 'ko', 'ʃˈĩ', 'ɲʊ']",pˌɛ.ko.ʃˈĩ.ɲʊ,2,penultima,ko,ʃˈĩ,ɲʊ
pé-de-galo,"['pé', 'de', 'ga', 'lo']",pé-de-ga·lo,nome masculino,"['pˌɛ', 'dʒi', 'gˈa', 'lʊ']",pˌɛ.dʒi.gˈa.lʊ,2,penultima,dʒi,gˈa,lʊ
pé-de-meia,"['pé', 'de', 'mei', 'a']",pé-de-mei·a,nome masculino,"['pˌɛ', 'dʒi', 'mˈej', 'ɐ']",pˌɛ.dʒi.mˈej.ɐ,2,penultima,dʒi,mˈej,ɐ
pé-descalço,"['pé', 'des', 'cal', 'ço']",pé-des·cal·ço,nome masculino,"['pˌɛ', 'deʃ', 'kˈaw', 'sʊ']",pˌɛ.deʃ.kˈaw.sʊ,2,penultima,deʃ,kˈaw,sʊ
pé-direito,"['pé', 'di', 'rei', 'to']",pé-di·rei·to,nome masculino,"['pˌɛ', 'dʒi', 'ɾˈej', 'tʊ']",pˌɛ.dʒi.ɾˈej.tʊ,2,penultima,dʒi,ɾˈej,tʊ
peanha,"['pe', 'a', 'nha']",pe·a·nha,nome feminino,"['pi', 'ˈɐ̃', 'ɲɐ']",pi.ˈɐ̃.ɲɐ,2,penultima,pi,ˈɐ̃,ɲɐ
peão,"['pe', 'ão']",pe·ão,nome masculino,"['pe', 'ˈɐ̃w']",pe.ˈɐ̃w,1,ultima,,pe,ˈɐ̃w
pear,"['pe', 'ar']",pe·ar,verbo,"['pi', 'ˈa']",pi.ˈa,1,ultima,,pi,ˈa
peça,"['pe', 'ça']",pe·ça,nome feminino,"['pˈɛ', 'sɐ']",pˈɛ.sɐ,2,penultima,,pˈɛ,sɐ
peça-chave,"['pe', 'ça', 'cha', 've']",pe·ça-cha·ve,nome feminino,"['pˌɛ', 'sɐ', 'ʃˈa', 'vɪ']",pˌɛ.sɐ.ʃˈa.vɪ,2,penultima,sɐ,ʃˈa,vɪ
pecadilho,"['pe', 'ca', 'di', 'lho']",pe·ca·di·lho,nome masculino,"['pe', 'ka', 'dʒˈi', 'ʎʊ']",pe.ka.dʒˈi.ʎʊ,2,penultima,ka,dʒˈi,ʎʊ
pecado,"['pe', 'ca', 'do']",pe·ca·do,nome masculino,"['pe', 'kˈa', 'dʊ']",pe.kˈa.dʊ,2,penultima,pe,kˈa,dʊ
pecador,"['pe', 'ca', 'dor']",pe·ca·dor,adjetivo,"['pe', 'ka', 'dˈo']",pe.ka.dˈo,1,ultima,pe,ka,dˈo
pecador,"['pe', 'ca', 'dor']",pe·ca·dor,nome masculino,"['pe', 'ka', 'dˈo']",pe.ka.dˈo,1,ultima,pe,ka,dˈo
pecadora,"['pe', 'ca', 'do', 'ra']",pe·ca·do·ra,nome feminino,"['pe', 'ka', 'dˈo', 'ɾɐ']",pe.ka.dˈo.ɾɐ,2,penultima,ka,dˈo,ɾɐ
pecamente,"['pe', 'ca', 'men', 'te']",pe·ca·men·te,advérbio,"['pe', 'kã', 'mˈẽ', 'tʃɪ']",pe.kã.mˈẽ.tʃɪ,2,penultima,kã,mˈẽ,tʃɪ
pecaminosamente,"['pe', 'ca', 'mi', 'no', 'sa', 'men', 'te']",pe·ca·mi·no·sa·men·te,advérbio,"['pe', 'kã', 'mĩ', 'nɔ', 'zã', 'mˈẽ', 'tʃɪ']",pe.kã.mĩ.nɔ.zã.mˈẽ.tʃɪ,2,penultima,zã,mˈẽ,tʃɪ
pecaminoso,"['pe', 'ca', 'mi', 'no', 'so']",pe·ca·mi·no·so,adjetivo,"['pe', 'kã', 'mĩ', 'nˈo', 'zʊ']",pe.kã.mĩ.nˈo.zʊ,2,penultima,mĩ,nˈo,zʊ
pecar,"['pe', 'car']",pe·car,verbo,"['pe', 'kˈa']",pe.kˈa,1,ultima,,pe,kˈa
pecha,"['pe', 'cha']",pe·cha,nome feminino,"['pˈɛ', 'ʃɐ']",pˈɛ.ʃɐ,2,penultima,,pˈɛ,ʃɐ
pechincha,"['pe', 'chin', 'cha']",pe·chin·cha,nome feminino,"['pe', 'ʃˈĩ', 'ʃɐ']",pe.ʃˈĩ.ʃɐ,2,penultima,pe,ʃˈĩ,ʃɐ
pechinchar,"['pe', 'chin', 'char']",pe·chin·char,verbo,"['pe', 'ʃĩ', 'ʃˈa']",pe.ʃĩ.ʃˈa,1,ultima,pe,ʃĩ,ʃˈa
pechincho,"['pe', 'chin', 'cho']",pe·chin·cho,adjetivo,"['pe', 'ʃˈĩ', 'ʃʊ']",pe.ʃˈĩ.ʃʊ,2,penultima,pe,ʃˈĩ,ʃʊ
pechisbeque,"['pe', 'chis', 'be', 'que']",pe·chis·be·que,nome masculino,"['pe', 'ʃiʒ', 'bˈɛ', 'kɪ']",pe.ʃiʒ.bˈɛ.kɪ,2,penultima,ʃiʒ,bˈɛ,kɪ
pecíolo,"['pe', 'cí', 'o', 'lo']",pe·cí·o·lo,nome masculino,"['pe', 'sˈi', 'o', 'lʊ']",pe.sˈi.o.lʊ,3,antepenultima,sˈi,o,lʊ
peco,"['pe', 'co']",pe·co,nome masculino,"['pˈe', 'kʊ']",pˈe.kʊ,2,penultima,,pˈe,kʊ
peco,"['pe', 'co']",pe·co,adjetivo,"['pˈe', 'kʊ']",pˈe.kʊ,2,penultima,,pˈe,kʊ
peçonha,"['pe', 'ço', 'nha']",pe·ço·nha,nome feminino,"['pe', 'sˈõ', 'ɲɐ']",pe.sˈõ.ɲɐ,2,penultima,pe,sˈõ,ɲɐ
peçonhentar,"['pe', 'ço', 'nhen', 'tar']",pe·ço·nhen·tar,verbo,"['pe', 'sõ', 'ɲẽ', 'tˈa']",pe.sõ.ɲẽ.tˈa,1,ultima,sõ,ɲẽ,tˈa
peçonhento,"['pe', 'ço', 'nhen', 'to']",pe·ço·nhen·to,adjetivo,"['pe', 'sõ', 'ɲˈẽ', 'tʊ']",pe.sõ.ɲˈẽ.tʊ,2,penultima,sõ,ɲˈẽ,tʊ
pécora,"['pé', 'co', 'ra']",pé·co·ra,nome feminino,"['pˈɛ', 'ko', 'ɾɐ']",pˈɛ.ko.ɾɐ,3,antepenultima,pˈɛ,ko,ɾɐ
pectina,"['pec', 'ti', 'na']",pec·ti·na,nome feminino,"['pɛ', 'ki', 'tʃˈĩ', 'nɐ']",pɛ.ki.tʃˈĩ.nɐ,2,penultima,ki,tʃˈĩ,nɐ
pecuária,"['pe', 'cu', 'á', 'ri', 'a']",pe·cu·á·ri·a,nome feminino,"['pe', 'ku', 'ˈa', 'ɾjɐ']",pe.ku.ˈa.ɾjɐ,3,antepenultima,ku,ˈa,ɾjɐ
pecuário,"['pe', 'cu', 'á', 'ri', 'o']",pe·cu·á·ri·o,adjetivo,"['pe', 'ku', 'ˈa', 'ɾjʊ']",pe.ku.ˈa.ɾjʊ,3,antepenultima,ku,ˈa,ɾjʊ
peculato,"['pe', 'cu', 'la', 'to']",pe·cu·la·to,nome masculino,"['pe', 'ku', 'lˈa', 'tʊ']",pe.ku.lˈa.tʊ,2,penultima,ku,lˈa,tʊ
peculiar,"['pe', 'cu', 'li', 'ar']",pe·cu·li·ar,adjetivo,"['pe', 'ku', 'li', 'ˈa']",pe.ku.li.ˈa,1,ultima,ku,li,ˈa
peculiaridade,"['pe', 'cu', 'li', 'a', 'ri', 'da', 'de']",pe·cu·li·a·ri·da·de,nome feminino,"['pe', 'ku', 'li', 'a', 'ɾi', 'dˈa', 'dʒɪ']",pe.ku.li.a.ɾi.dˈa.dʒɪ,2,penultima,ɾi,dˈa,dʒɪ
peculiarmente,"['pe', 'cu', 'li', 'ar', 'men', 'te']",pe·cu·li·ar·men·te,advérbio,"['pe', 'ku', 'li', 'aɦ', 'mˈẽ', 'tʃɪ']",pe.ku.li.aɦ.mˈẽ.tʃɪ,2,penultima,aɦ,mˈẽ,tʃɪ
pecúlio,"['pe', 'cú', 'li', 'o']",pe·cú·li·o,nome masculino,"['pe', 'kˈu', 'ljʊ']",pe.kˈu.ljʊ,3,antepenultima,pe,kˈu,ljʊ
pecúnia,"['pe', 'cú', 'ni', 'a']",pe·cú·ni·a,nome feminino,"['pe', 'kˈũ', 'njɐ']",pe.kˈũ.njɐ,3,antepenultima,pe,kˈũ,njɐ
pecuniariamente,"['pe', 'cu', 'ni', 'a', 'ri', 'a', 'men', 'te']",pe·cu·ni·a·ri·a·men·te,advérbio,"['pe', 'kũ', 'ni', 'a', 'ɾi', 'ã', 'mˈẽ', 'tʃɪ']",pe.kũ.ni.a.ɾi.ã.mˈẽ.tʃɪ,2,penultima,ã,mˈẽ,tʃɪ
pecuniário,"['pe', 'cu', 'ni', 'á', 'ri', 'o']",pe·cu·ni·á·ri·o,adjetivo,"['pe', 'kũ', 'ni', 'ˈa', 'ɾjʊ']",pe.kũ.ni.ˈa.ɾjʊ,3,antepenultima,ni,ˈa,ɾjʊ
pedaço,"['pe', 'da', 'ço']",pe·da·ço,nome masculino,"['pe', 'dˈa', 'sʊ']",pe.dˈa.sʊ,2,penultima,pe,dˈa,sʊ
pedagogia,"['pe', 'da', 'go', 'gi', 'a']",pe·da·go·gi·a,nome feminino,"['pe', 'da', 'go', 'ʒˈi', 'ɐ']",pe.da.go.ʒˈi.ɐ,2,penultima,go,ʒˈi,ɐ
pedagogicamente,"['pe', 'da', 'go', 'gi', 'ca', 'men', 'te']",pe·da·go·gi·ca·men·te,advérbio,"['pe', 'da', 'gɔ', 'ʒi', 'kã', 'mˈẽ', 'tʃɪ']",pe.da.gɔ.ʒi.kã.mˈẽ.tʃɪ,2,penultima,kã,mˈẽ,tʃɪ
pedagógico,"['pe', 'da', 'gó', 'gi', 'co']",pe·da·gó·gi·co,adjetivo,"['pe', 'da', 'gˈɔ', 'ʒi', 'kʊ']",pe.da.gˈɔ.ʒi.kʊ,3,antepenultima,gˈɔ,ʒi,kʊ
pedagogismo,"['pe', 'da', 'go', 'gis', 'mo']",pe·da·go·gis·mo,nome masculino,"['pe', 'da', 'go', 'ʒˈiʒ', 'mʊ']",pe.da.go.ʒˈiʒ.mʊ,2,penultima,go,ʒˈiʒ,mʊ
pedagogista,"['pe', 'da', 'go', 'gis', 'ta']",pe·da·go·gis·ta,nome masculino,"['pe', 'da', 'go', 'ʒˈiʃ', 'tɐ']",pe.da.go.ʒˈiʃ.tɐ,2,penultima,go,ʒˈiʃ,tɐ
pedagogo,"['pe', 'da', 'go', 'go']",pe·da·go·go,nome masculino,"['pe', 'da', 'gˈo', 'gʊ']",pe.da.gˈo.gʊ,2,penultima,da,gˈo,gʊ
pedal,"['pe', 'dal']",pe·dal,nome masculino,"['pe', 'dˈaw']",pe.dˈaw,1,ultima,,pe,dˈaw
pedalada,"['pe', 'da', 'la', 'da']",pe·da·la·da,nome feminino,"['pe', 'da', 'lˈa', 'dɐ']",pe.da.lˈa.dɐ,2,penultima,da,lˈa,dɐ
pedalar,"['pe', 'da', 'lar']",pe·da·lar,verbo,"['pe', 'da', 'lˈa']",pe.da.lˈa,1,ultima,pe,da,lˈa
pedaleira,"['pe', 'da', 'lei', 'ra']",pe·da·lei·ra,nome feminino,"['pe', 'da', 'lˈej', 'ɾɐ']",pe.da.lˈej.ɾɐ,2,penultima,da,lˈej,ɾɐ
pedaleiro,"['pe', 'da', 'lei', 'ro']",pe·da·lei·ro,adjetivo,"['pe', 'da', 'lˈej', 'ɾʊ']",pe.da.lˈej.ɾʊ,2,penultima,da,lˈej,ɾʊ
pedante,"['pe', 'dan', 'te']",pe·dan·te,adjetivo,"['pe', 'dˈɐ̃', 'tʃɪ']",pe.dˈɐ̃.tʃɪ,2,penultima,pe,dˈɐ̃,tʃɪ
pedante,"['pe', 'dan', 'te']",pe·dan·te,nome masculino,"['pe', 'dˈɐ̃', 'tʃɪ']",pe.dˈɐ̃.tʃɪ,2,penultima,pe,dˈɐ̃,tʃɪ
pedante,"['pe', 'dan', 'te']",pe·dan·te,nome feminino,"['pe', 'dˈɐ̃', 'tʃɪ']",pe.dˈɐ̃.tʃɪ,2,penultima,pe,dˈɐ̃,tʃɪ
pedantismo,"['pe', 'dan', 'tis', 'mo']",pe·dan·tis·mo,nome masculino,"['pe', 'dɐ̃', 'tʃˈiʒ', 'mʊ']",pe.dɐ̃.tʃˈiʒ.mʊ,2,penultima,dɐ̃,tʃˈiʒ,mʊ
pederasta,"['pe', 'de', 'ras', 'ta']",pe·de·ras·ta,nome masculino,"['pe', 'de', 'ɾˈaʃ', 'tɐ']",pe.de.ɾˈaʃ.tɐ,2,penultima,de,ɾˈaʃ,tɐ
pederastia,"['pe', 'de', 'ras', 'ti', 'a']",pe·de·ras·ti·a,nome feminino,"['pe', 'de', 'ɾaʃ', 'tʃˈi', 'ɐ']",pe.de.ɾaʃ.tʃˈi.ɐ,2,penultima,ɾaʃ,tʃˈi,ɐ
pedernal,"['pe', 'der', 'nal']",pe·der·nal,nome masculino,"['pe', 'deɦ', 'nˈaw']",pe.deɦ.nˈaw,1,ultima,pe,deɦ,nˈaw
pedernal,"['pe', 'der', 'nal']",pe·der·nal,adjetivo,"['pe', 'deɦ', 'nˈaw']",pe.deɦ.nˈaw,1,ultima,pe,deɦ,nˈaw
pederneira,"['pe', 'der', 'nei', 'ra']",pe·der·nei·ra,nome feminino,"['pe', 'deɦ', 'nˈej', 'ɾɐ']",pe.deɦ.nˈej.ɾɐ,2,penultima,deɦ,nˈej,ɾɐ
pedestal,"['pe', 'des', 'tal']",pe·des·tal,nome masculino,"['pe', 'deʃ', 'tˈaw']",pe.deʃ.tˈaw,1,ultima,pe,deʃ,tˈaw
pedestre,"['pe', 'des', 'tre']",pe·des·tre,adjetivo,"['pe', 'dˈɛʃ', 'tɾɪ']",pe.dˈɛʃ.tɾɪ,2,penultima,pe,dˈɛʃ,tɾɪ
pedestre,"['pe', 'des', 'tre']",pe·des·tre,nome masculino,"['pe', 'dˈɛʃ', 'tɾɪ']",pe.dˈɛʃ.tɾɪ,2,penultima,pe,dˈɛʃ,tɾɪ
pedestre,"['pe', 'des', 'tre']",pe·des·tre,nome feminino,"['pe', 'dˈɛʃ', 'tɾɪ']",pe.dˈɛʃ.tɾɪ,2,penultima,pe,dˈɛʃ,tɾɪ
pedestremente,"['pe', 'des', 'tre', 'men', 'te']",pe·des·tre·men·te,advérbio,"['pe', 'dɛʃ', 'tɾẽ', 'mˈẽ', 'tʃɪ']",pe.dɛʃ.tɾẽ.mˈẽ.tʃɪ,2,penultima,tɾẽ,mˈẽ,tʃɪ
pedestrianismo,"['pe', 'des', 'tri', 'a', 'nis', 'mo']",pe·des·tri·a·nis·mo,nome masculino,"['pe', 'deʃ', 'tɾi', 'ã', 'nˈiʒ', 'mʊ']",pe.deʃ.tɾi.ã.nˈiʒ.mʊ,2,penultima,ã,nˈiʒ,mʊ
pedestrianista,"['pe', 'des', 'tri', 'a', 'nis', 'ta']",pe·des·tri·a·nis·ta,nome masculino,"['pe', 'deʃ', 'tɾi', 'ã', 'nˈiʃ', 'tɐ']",pe.deʃ.tɾi.ã.nˈiʃ.tɐ,2,penultima,ã,nˈiʃ,tɐ
pedestrianista,"['pe', 'des', 'tri', 'a', 'nis', 'ta']",pe·des·tri·a·nis·ta,adjetivo,"['pe', 'deʃ', 'tɾi', 'ã', 'nˈiʃ', 'tɐ']",pe.deʃ.tɾi.ã.nˈiʃ.tɐ,2,penultima,ã,nˈiʃ,tɐ
pediatra,"['pe', 'di', 'a', 'tra']",pe·di·a·tra,nome masculino,"['pe', 'dʒi', 'ˈa', 'tɾɐ']",pe.dʒi.ˈa.tɾɐ,2,penultima,dʒi,ˈa,tɾɐ
pediatra,"['pe', 'di', 'a', 'tra']",pe·di·a·tra,nome feminino,"['pe', 'dʒi', 'ˈa', 'tɾɐ']",pe.dʒi.ˈa.tɾɐ,2,penultima,dʒi,ˈa,tɾɐ
pediatria,"['pe', 'di', 'a', 'tri', 'a']",pe·di·a·tri·a,nome feminino,"['pe', 'dʒi', 'a', 'tɾˈi', 'ɐ']",pe.dʒi.a.tɾˈi.ɐ,2,penultima,a,tɾˈi,ɐ
pediátrico,"['pe', 'di', 'á', 'tri', 'co']",pe·di·á·tri·co,adjetivo,"['pe', 'dʒi', 'ˈa', 'tɾi', 'kʊ']",pe.dʒi.ˈa.tɾi.kʊ,3,antepenultima,ˈa,tɾi,kʊ
pedida,"['pe', 'di', 'da']",pe·di·da,nome feminino,"['pe', 'dʒˈi', 'dɐ']",pe.dʒˈi.dɐ,2,penultima,pe,dʒˈi,dɐ
pedido,"['pe', 'di', 'do']",pe·di·do,nome masculino,"['pe', 'dʒˈi', 'dʊ']",pe.dʒˈi.dʊ,2,penultima,pe,dʒˈi,dʊ
pedido,"['pe', 'di', 'do']",pe·di·do,adjetivo,"['pe', 'dʒˈi', 'dʊ']",pe.dʒˈi.dʊ,2,penultima,pe,dʒˈi,dʊ
pedigree,"['pe', 'di', 'gree']",pe·di·gree,nome masculino,[''],,1,ultima,,,
pedincha,"['pe', 'din', 'cha']",pe·din·cha,adjetivo,"['pe', 'dʒˈĩ', 'ʃɐ']",pe.dʒˈĩ.ʃɐ,2,penultima,pe,dʒˈĩ,ʃɐ
pedincha,"['pe', 'din', 'cha']",pe·din·cha,nome masculino,"['pe', 'dʒˈĩ', 'ʃɐ']",pe.dʒˈĩ.ʃɐ,2,penultima,pe,dʒˈĩ,ʃɐ
pedinchão,"['pe', 'din', 'chão']",pe·din·chão,adjetivo,"['pe', 'dʒĩ', 'ʃˈɐ̃w']",pe.dʒĩ.ʃˈɐ̃w,1,ultima,pe,dʒĩ,ʃˈɐ̃w
pedinchão,"['pe', 'din', 'chão']",pe·din·chão,nome masculino,"['pe', 'dʒĩ', 'ʃˈɐ̃w']",pe.dʒĩ.ʃˈɐ̃w,1,ultima,pe,dʒĩ,ʃˈɐ̃w
pedinchar,"['pe', 'din', 'char']",pe·din·char,verbo,"['pe', 'dʒĩ', 'ʃˈa']",pe.dʒĩ.ʃˈa,1,ultima,pe,dʒĩ,ʃˈa
pedinchice,"['pe', 'din', 'chi', 'ce']",pe·din·chi·ce,nome feminino,"['pe', 'dʒĩ', 'ʃˈi', 'sɪ']",pe.dʒĩ.ʃˈi.sɪ,2,penultima,dʒĩ,ʃˈi,sɪ
pedintar,"['pe', 'din', 'tar']",pe·din·tar,verbo,"['pe', 'dʒĩ', 'tˈa']",pe.dʒĩ.tˈa,1,ultima,pe,dʒĩ,tˈa
