palavra,divisao,categoria,fonetica,tonic
ursulina,"['ur', 'su', 'li', 'na']",adjetivo,"['uh', 'su', 'lˈĩ', 'nɐ']",2
urticante,"['ur', 'ti', 'can', 'te']",adjetivo,"['uh', 'tʃi', 'kˈɐ̃', 'tʃɪ']",2
urticária,"['ur', 'ti', 'cá', 'ri', 'a']",nome feminino,"['uh', 'tʃi', 'kˈa', 'ɾjɐ']",3
urtiga,"['ur', 'ti', 'ga']",nome feminino,"['uh', 'tʃˈi', 'gɐ']",2
urtigar,"['ur', 'ti', 'gar']",verbo,"['uh', 'tʃi', 'gˈa']",1
uru,"['u', 'ru']",nome masculino,"['u', 'ɾˈu']",1
urubu,"['u', 'ru', 'bu']",nome masculino,"['u', 'ɾu', 'bˈu']",1
urubu,"['u', 'ru', 'bu']",nome feminino,"['u', 'ɾu', 'bˈu']",1
urubu,"['u', 'ru', 'bu']",adjetivo,"['u', 'ɾu', 'bˈu']",1
uruguaio,"['u', 'ru', 'guai', 'o']",adjetivo,"['u', 'ɾu', 'gwˈaj', 'ʊ']",2
uruguaio,"['u', 'ru', 'guai', 'o']",nome masculino,"['u', 'ɾu', 'gwˈaj', 'ʊ']",2
urzal,"['ur', 'zal']",nome masculino,"['uɦ', 'zˈaw']",1
urze,"['ur', 'ze']",nome feminino,"['ˈuɦ', 'zɪ']",2
urzela,"['ur', 'ze', 'la']",nome feminino,"['uɦ', 'zˈɛ', 'lɐ']",2
urzelina,"['ur', 'ze', 'li', 'na']",nome feminino,"['uɦ', 'ze', 'lˈĩ', 'nɐ']",2
usado,"['u', 'sa', 'do']",adjetivo,"['u', 'zˈa', 'dʊ']",2
usança,"['u', 'san', 'ça']",nome feminino,"['u', 'zˈɐ̃', 'sɐ']",2
usar,"['u', 'sar']",verbo,"['u', 'zˈa']",1
usável,"['u', 'sá', 'vel']",adjetivo,"['u', 'zˈa', 'vew']",2
usbeque,"['us', 'be', 'que']",nome masculino,"['uʒ', 'bˈɛ', 'kɪ ou uʒ', 'bˈɛ', 'kɪ']",2
usbeque,"['us', 'be', 'que']",adjetivo,"['uʒ', 'bˈɛ', 'kɪ']",2
useiro,"['u', 'sei', 'ro']",adjetivo,"['u', 'zˈej', 'ɾʊ']",2
usga,"['us', 'ga']",nome feminino,"['ˈuʒ', 'gɐ']",2
usina,"['u', 'si', 'na']",nome feminino,"['u', 'zˈĩ', 'nɐ']",2
usinar,"['u', 'si', 'nar']",verbo,"['u', 'zĩ', 'nˈa']",1
uso,"['u', 'so']",nome masculino,"['ˈu', 'zʊ']",2
ustir,"['us', 'tir']",verbo,"['uʃ', 'tʃˈi']",1
usto,"['us', 'to']",adjetivo,"['ˈuʃ', 'tʊ']",2
usual,"['u', 'su', 'al']",adjetivo,"['u', 'zu', 'ˈaw']",1
usual,"['u', 'su', 'al']",nome masculino,"['u', 'zu', 'ˈaw']",1
usualmente,"['u', 'su', 'al', 'men', 'te']",advérbio,"['u', 'zu', 'aw', 'mˈẽ', 'tʃɪ']",2
usuário,"['u', 'su', 'á', 'ri', 'o']",nome masculino,"['u', 'zu', 'ˈa', 'ɾjʊ']",3
usuário,"['u', 'su', 'á', 'ri', 'o']",adjetivo,"['u', 'zu', 'ˈa', 'ɾjʊ']",3
usucapião,"['u', 'su', 'ca', 'pi', 'ão']",nome feminino,"['u', 'zu', 'ka', 'pi', 'ˈɐ̃w']",1
usufruição,"['u', 'su', 'fru', 'i', 'ção']",nome feminino,"['u', 'zu', 'fɾuj', 'sˈɐ̃w']",1
usufruidor,"['u', 'su', 'fru', 'i', 'dor']",adjetivo,"['u', 'zu', 'fɾuj', 'dˈo']",1
usufruidor,"['u', 'su', 'fru', 'i', 'dor']",nome masculino,"['u', 'zu', 'fɾuj', 'dˈo']",1
usufruir,"['u', 'su', 'fru', 'ir']",verbo,"['u', 'zu', 'fɾu', 'ˈi']",1
usufruto,"['u', 'su', 'fru', 'to']",nome masculino,"['u', 'zu', 'fɾˈu', 'tʊ']",2
usufrutuária,"['u', 'su', 'fru', 'tu', 'á', 'ri', 'a']",nome feminino,"['u', 'zu', 'fɾu', 'tu', 'ˈa', 'ɾjɐ']",3
usufrutuário,"['u', 'su', 'fru', 'tu', 'á', 'ri', 'o']",adjetivo,"['u', 'zu', 'fɾu', 'tu', 'ˈa', 'ɾjʊ']",3
usufrutuário,"['u', 'su', 'fru', 'tu', 'á', 'ri', 'o']",nome masculino,"['u', 'zu', 'fɾu', 'tu', 'ˈa', 'ɾjʊ']",3
usura,"['u', 'su', 'ra']",nome feminino,"['u', 'zˈu', 'ɾɐ']",2
usurar,"['u', 'su', 'rar']",verbo,"['u', 'zu', 'ɾˈa']",1
usurária,"['u', 'su', 'rá', 'ri', 'a']",nome feminino,"['u', 'zu', 'ɾˈa', 'ɾjɐ']",3
usurariamente,"['u', 'su', 'ra', 'ri', 'a', 'men', 'te']",advérbio,"['u', 'zu', 'ɾa', 'ɾi', 'ã', 'mˈẽ', 'tʃɪ']",2
usurário,"['u', 'su', 'rá', 'ri', 'o']",adjetivo,"['u', 'zu', 'ɾˈa', 'ɾjʊ']",3
usurário,"['u', 'su', 'rá', 'ri', 'o']",nome masculino,"['u', 'zu', 'ɾˈa', 'ɾjʊ']",3
usurpação,"['u', 'sur', 'pa', 'ção']",nome feminino,"['u', 'zuh', 'pa', 'sˈɐ̃w']",1
usurpador,"['u', 'sur', 'pa', 'dor']",adjetivo,"['u', 'zuh', 'pa', 'dˈo']",1
usurpador,"['u', 'sur', 'pa', 'dor']",nome masculino,"['u', 'zuh', 'pa', 'dˈo']",1
usurpadora,"['u', 'sur', 'pa', 'do', 'ra']",nome feminino,"['u', 'zuh', 'pa', 'dˈo', 'ɾɐ']",2
usurpar,"['u', 'sur', 'par']",verbo,"['u', 'zuh', 'pˈa']",1
ut,['ut'],nome masculino,['ˈut'],1
uta,"['u', 'ta']",nome feminino,"['ˈu', 'tɐ']",2
utensilagem,"['u', 'ten', 'si', 'la', 'gem']",nome feminino,"['u', 'tẽ', 'si', 'lˈa', 'ʒẽj']",2
utensílio,"['u', 'ten', 'sí', 'li', 'o']",nome masculino,"['u', 'tẽ', 'sˈi', 'ljʊ']",3
utente,"['u', 'ten', 'te']",adjetivo,"['u', 'tˈẽ', 'tʃɪ']",2
utente,"['u', 'ten', 'te']",nome masculino,"['u', 'tˈẽ', 'tʃɪ ou u', 'tˈẽ', 'tʃɪ']",2
uterino,"['u', 'te', 'ri', 'no']",adjetivo,"['u', 'te', 'ɾˈĩ', 'nʊ']",2
útero,"['ú', 'te', 'ro']",nome masculino,"['ˈu', 'te', 'ɾʊ']",3
útil,"['ú', 'til']",nome masculino,"['ˈu', 'tʃiw']",2
útil,"['ú', 'til']",adjetivo,"['ˈu', 'tʃiw']",2
utilidade,"['u', 'ti', 'li', 'da', 'de']",nome feminino,"['u', 'tʃi', 'li', 'dˈa', 'dʒɪ']",2
utilitária,"['u', 'ti', 'li', 'tá', 'ri', 'a']",nome feminino,"['u', 'tʃi', 'li', 'tˈa', 'ɾjɐ']",3
utilitariamente,"['u', 'ti', 'li', 'ta', 'ri', 'a', 'men', 'te']",advérbio,"['u', 'tʃi', 'li', 'ta', 'ɾi', 'ã', 'mˈẽ', 'tʃɪ']",2
utilitário,"['u', 'ti', 'li', 'tá', 'ri', 'o']",nome masculino,"['u', 'tʃi', 'li', 'tˈa', 'ɾjʊ']",3
utilitário,"['u', 'ti', 'li', 'tá', 'ri', 'o']",adjetivo,"['u', 'tʃi', 'li', 'tˈa', 'ɾjʊ']",3
utilitarismo,"['u', 'ti', 'li', 'ta', 'ris', 'mo']",nome masculino,"['u', 'tʃi', 'li', 'ta', 'ɾˈiʒ', 'mʊ']",2
utilitarista,"['u', 'ti', 'li', 'ta', 'ris', 'ta']",adjetivo,"['u', 'tʃi', 'li', 'ta', 'ɾˈiʃ', 'tɐ']",2
utilitarista,"['u', 'ti', 'li', 'ta', 'ris', 'ta']",nome masculino,"['u', 'tʃi', 'li', 'ta', 'ɾˈiʃ', 'tɐ']",2
utilitarista,"['u', 'ti', 'li', 'ta', 'ris', 'ta']",nome feminino,"['u', 'tʃi', 'li', 'ta', 'ɾˈiʃ', 'tɐ']",2
utilização,"['u', 'ti', 'li', 'za', 'ção']",nome feminino,"['u', 'tʃi', 'li', 'za', 'sˈɐ̃w']",1
utilizador,"['u', 'ti', 'li', 'za', 'dor']",adjetivo,"['u', 'tʃi', 'li', 'za', 'dˈo']",1
utilizador,"['u', 'ti', 'li', 'za', 'dor']",nome masculino,"['u', 'tʃi', 'li', 'za', 'dˈo']",1
utilizadora,"['u', 'ti', 'li', 'za', 'do', 'ra']",nome feminino,"['u', 'tʃi', 'li', 'za', 'dˈo', 'ɾɐ']",2
utilizar,"['u', 'ti', 'li', 'zar']",verbo,"['u', 'tʃi', 'li', 'zˈa']",1
utilizável,"['u', 'ti', 'li', 'zá', 'vel']",adjetivo,"['u', 'tʃi', 'li', 'zˈa', 'vew']",2
utilmente,"['u', 'til', 'men', 'te']",advérbio,"['u', 'tʃiw', 'mˈẽ', 'tʃɪ']",2
utopia,"['u', 'to', 'pi', 'a']",nome feminino,"['u', 'to', 'pˈi', 'ɐ']",2
utopicamente,"['u', 'to', 'pi', 'ca', 'men', 'te']",advérbio,"['u', 'tɔ', 'pi', 'kã', 'mˈẽ', 'tʃɪ']",2
utópico,"['u', 'tó', 'pi', 'co']",adjetivo,"['u', 'tˈɔ', 'pi', 'kʊ']",3
utopismo,"['u', 'to', 'pis', 'mo']",nome masculino,"['u', 'to', 'pˈiʒ', 'mʊ']",2
utopista,"['u', 'to', 'pis', 'ta']",nome masculino,"['u', 'to', 'pˈiʃ', 'tɐ']",2
utopista,"['u', 'to', 'pis', 'ta']",adjetivo,"['u', 'to', 'pˈiʃ', 'tɐ']",2
utopista,"['u', 'to', 'pis', 'ta']",nome feminino,"['u', 'to', 'pˈiʃ', 'tɐ']",2
uva,"['u', 'va']",nome feminino,"['ˈu', 'vɐ']",2
