palavra,divisao,categoria,fonetica,tonic
bárbara,"['bár', 'ba', 'ra']",nome feminino,"['bˈaɦ', 'ba', 'ɾɐ']",3
barbaramente,"['bar', 'ba', 'ra', 'men', 'te']",advérbio,"['baɦ', 'ba', 'ɾã', 'mˈẽ', 'tʃɪ']",2
barbaridade,"['bar', 'ba', 'ri', 'da', 'de']",nome feminino,"['baɦ', 'ba', 'ɾi', 'dˈa', 'dʒɪ']",2
barbárie,"['bar', 'bá', 'ri', 'e']",nome feminino,"['baɦ', 'bˈa', 'ɾɪ']",3
barbarismo,"['bar', 'ba', 'ris', 'mo']",nome masculino,"['baɦ', 'ba', 'ɾˈiʒ', 'mʊ']",2
bárbaro,"['bár', 'ba', 'ro']",adjetivo,"['bˈaɦ', 'ba', 'ɾʊ']",3
bárbaro,"['bár', 'ba', 'ro']",nome masculino,"['bˈaɦ', 'ba', 'ɾʊ']",3
barbas,"['bar', 'bas']",nome masculino,"['bˈaɦ', 'bɐʃ ou bˈaɦ', 'bɐʃ']",2
barbatana,"['bar', 'ba', 'ta', 'na']",nome feminino,"['baɦ', 'ba', 'tˈɐ̃', 'nɐ']",2
barbatar,"['bar', 'ba', 'tar']",verbo,"['baɦ', 'ba', 'tˈa']",1
barbato,"['bar', 'ba', 'to']",nome masculino,"['baɦ', 'bˈa', 'tʊ']",2
barbato,"['bar', 'ba', 'to']",adjetivo,"['baɦ', 'bˈa', 'tʊ']",2
barbear,"['bar', 'be', 'ar']",verbo,"['baɦ', 'bi', 'ˈa']",1
barbearia,"['bar', 'be', 'a', 'ri', 'a']",nome feminino,"['baɦ', 'be', 'a', 'ɾˈi', 'ɐ']",2
barbecue,"['bar', 'be', 'cue']",nome feminino,[''],1
barbeiro,"['bar', 'bei', 'ro']",nome masculino,"['baɦ', 'bˈej', 'ɾʊ']",2
barbeito,"['bar', 'bei', 'to']",nome masculino,"['baɦ', 'bˈej', 'tʊ']",2
barbela,"['bar', 'be', 'la']",nome feminino,"['baɦ', 'bˈɛ', 'lɐ']",2
barbelar,"['bar', 'be', 'lar']",verbo,"['baɦ', 'be', 'lˈa']",1
barbicha,"['bar', 'bi', 'cha']",nome feminino,"['baɦ', 'bˈi', 'ʃɐ']",2
barbichas,"['bar', 'bi', 'chas']",nome masculino,"['baɦ', 'bˈi', 'ʃɐʃ']",2
barbilongo,"['bar', 'bi', 'lon', 'go']",adjetivo,"['baɦ', 'bi', 'lˈõ', 'gʊ']",2
barbitúrico,"['bar', 'bi', 'tú', 'ri', 'co']",adjetivo,"['baɦ', 'bi', 'tˈu', 'ɾi', 'kʊ']",3
barbo,"['bar', 'bo']",nome masculino,"['bˈaɦ', 'bʊ']",2
barbotina,"['bar', 'bo', 'ti', 'na']",nome feminino,"['baɦ', 'bo', 'tʃˈĩ', 'nɐ']",2
barbuda,"['bar', 'bu', 'da']",nome feminino,"['baɦ', 'bˈu', 'dɐ']",2
barbudo,"['bar', 'bu', 'do']",adjetivo,"['baɦ', 'bˈu', 'dʊ']",2
