palavra,divisao,categoria,fonetica,tonic
yang,['yang'],nome masculino,[''],1
yankee,"['yan', 'kee']",adjetivo,[''],2
yankee,"['yan', 'kee']",nome feminino,['ou'],2
yen,['yen'],nome masculino,[''],1
yin,['yin'],nome masculino,[''],1
yoga,"['yo', 'ga']",nome masculino,[''],2
yuan,"['yu', 'an']",nome masculino,[''],1
yuppie,"['yup', 'pie']",nome masculino,[''],2
