palavra,divisao,categoria,fonetica,tonic
ganês,"['ga', 'nês']",adjetivo,"['gã', 'nˈeʃ']",1
ganês,"['ga', 'nês']",nome masculino,"['gã', 'nˈeʃ']",1
gang,['gang'],nome masculino,[''],1
ganga,"['gan', 'ga']",nome masculino,"['gˈɐ̃', 'gɐ']",2
ganga,"['gan', 'ga']",nome feminino,"['gˈɐ̃', 'gɐ']",2
gânglio,"['gân', 'gli', 'o']",nome masculino,"['gˈɐ̃', 'gljʊ']",3
ganglionar,"['gan', 'gli', 'o', 'nar']",adjetivo,"['gɐ̃', 'gljõ', 'nˈa']",1
gangrena,"['gan', 'gre', 'na']",nome feminino,"['gɐ̃', 'gɾˈẽ', 'nɐ']",2
gangrenado,"['gan', 'gre', 'na', 'do']",adjetivo,"['gɐ̃', 'gɾẽ', 'nˈa', 'dʊ']",2
gangrenar,"['gan', 'gre', 'nar']",verbo,"['gɐ̃', 'gɾẽ', 'nˈa']",1
gangrenoso,"['gan', 'gre', 'no', 'so']",adjetivo,"['gɐ̃', 'gɾẽ', 'nˈo', 'zʊ']",2
gangster,"['gang', 'ster']",nome masculino,[''],2
gangsterismo,"['gangs', 'te', 'ris', 'mo']",nome masculino,"['gɐ̃gʃ', 'te', 'ɾˈiʒ', 'mʊ']",2
ganguela,"['gan', 'gue', 'la']",nome masculino,"['gɐ̃', 'gwˈɛ', 'lɐ ou gɐ̃', 'gwˈɛ', 'lɐ']",2
ganguela,"['gan', 'gue', 'la']",adjetivo,"['gɐ̃', 'gwˈɛ', 'lɐ']",2
ganha-pão,"['ga', 'nha', 'pão']",nome masculino,"['gˌɐ̃', 'ɲɐ', 'pˈɐ̃w']",1
ganhador,"['ga', 'nha', 'dor']",adjetivo,"['gã', 'ɲa', 'dˈo']",1
ganhador,"['ga', 'nha', 'dor']",nome masculino,"['gã', 'ɲa', 'dˈo']",1
ganhão,"['ga', 'nhão']",nome masculino,"['gã', 'ɲˈɐ̃w']",1
ganhar,"['ga', 'nhar']",verbo,"['gã', 'ɲˈa']",1
ganharia,"['ga', 'nha', 'ri', 'a']",nome feminino,"['gã', 'ɲa', 'ɾˈi', 'ɐ']",2
ganho,"['ga', 'nho']",adjetivo,"['gˈɐ̃', 'ɲʊ']",2
ganho,"['ga', 'nho']",nome masculino,"['gˈɐ̃', 'ɲʊ']",2
ganhó,"['ga', 'nhó']",nome masculino,"['gã', 'ɲˈɔ']",1
ganhó,"['ga', 'nhó']",nome feminino,"['gã', 'ɲˈɔ']",1
ganimedes,"['ga', 'ni', 'me', 'des']",nome masculino,"['gã', 'nĩ', 'mˈɛ', 'dʒɪʃ']",2
ganir,"['ga', 'nir']",verbo,"['gã', 'nˈi']",1
ganja,"['gan', 'ja']",nome feminino,"['gˈɐ̃', 'ʒɐ']",2
ganso,"['gan', 'so']",nome masculino,"['gˈɐ̃', 'sʊ']",2
ganso-patola,"['gan', 'so', 'pa', 'to', 'la']",nome masculino,"['gˌɐ̃', 'sʊ', 'pa', 'tˈɔ', 'lɐ']",2
ganza,"['gan', 'za']",nome feminino,"['gˈɐ̃', 'zɐ']",2
ganzá,"['gan', 'zá']",nome masculino,"['gɐ̃', 'zˈa']",1
ganzado,"['gan', 'za', 'do']",adjetivo,"['gɐ̃', 'zˈa', 'dʊ']",2
ganzar,"['gan', 'zar']",verbo,"['gɐ̃', 'zˈa']",1
gap,['gap'],nome feminino,[''],1
garagem,"['ga', 'ra', 'gem']",nome feminino,"['ga', 'ɾˈa', 'ʒẽj']",2
garagista,"['ga', 'ra', 'gis', 'ta']",nome masculino,"['ga', 'ɾa', 'ʒˈiʃ', 'tɐ']",2
garagista,"['ga', 'ra', 'gis', 'ta']",nome feminino,"['ga', 'ɾa', 'ʒˈiʃ', 'tɐ']",2
garajau,"['ga', 'ra', 'jau']",nome masculino,"['ga', 'ɾa', 'ʒˈaw']",1
garançar,"['ga', 'ran', 'çar']",verbo,"['ga', 'ɾɐ̃', 'sˈa']",1
garanhão,"['ga', 'ra', 'nhão']",nome masculino,"['ga', 'ɾã', 'ɲˈɐ̃w']",1
garante,"['ga', 'ran', 'te']",nome masculino,"['ga', 'ɾˈɐ̃', 'tʃɪ']",2
garante,"['ga', 'ran', 'te']",nome feminino,"['ga', 'ɾˈɐ̃', 'tʃɪ']",2
garantia,"['ga', 'ran', 'ti', 'a']",nome feminino,"['ga', 'ɾɐ̃', 'tʃˈi', 'ɐ']",2
garantido,"['ga', 'ran', 'ti', 'do']",adjetivo,"['ga', 'ɾɐ̃', 'tʃˈi', 'dʊ']",2
garantir,"['ga', 'ran', 'tir']",verbo,"['ga', 'ɾɐ̃', 'tʃˈi']",1
garatuja,"['ga', 'ra', 'tu', 'ja']",nome feminino,"['ga', 'ɾa', 'tˈu', 'ʒɐ']",2
garatujar,"['ga', 'ra', 'tu', 'jar']",verbo,"['ga', 'ɾa', 'tu', 'ʒˈa']",1
garbo,"['gar', 'bo']",nome masculino,"['gˈaɦ', 'bʊ']",2
garbosamente,"['gar', 'bo', 'sa', 'men', 'te']",advérbio,"['gaɦ', 'bo', 'zã', 'mˈẽ', 'tʃɪ']",2
garboso,"['gar', 'bo', 'so']",adjetivo,"['gaɦ', 'bˈo', 'zʊ']",2
garça,"['gar', 'ça']",nome feminino,"['gˈah', 'sɐ']",2
garça-boieira,"['gar', 'ça', 'boi', 'ei', 'ra']",nome feminino,"['gˌah', 'sɐ', 'boj', 'ˈej', 'ɾɐ']",2
garça-real,"['gar', 'ça', 're', 'al']",nome feminino,"['gˌah', 'sɐ', 'ɦi', 'ˈaw']",1
garção,"['gar', 'ção']",nome masculino,"['gah', 'sˈɐ̃w']",1
garcês,"['gar', 'cês']",nome masculino,"['gah', 'sˈeʃ']",1
garço,"['gar', 'ço']",adjetivo,"['gˈah', 'sʊ']",2
garçom,"['gar', 'çom']",nome masculino,[''],2
garçon,"['gar', 'çon']",nome masculino,[''],2
garçonne,"['gar', 'çon', 'ne']",nome feminino,[''],2
gardénia,"['gar', 'dé', 'ni', 'a']",nome feminino,"['gaɦ', 'dˈɛ̃', 'njɐ']",3
gardunha,"['gar', 'du', 'nha']",nome feminino,"['gaɦ', 'dˈũ', 'ɲɐ']",2
gare,"['ga', 're']",nome feminino,"['gˈa', 'ɾɪ']",2
garfada,"['gar', 'fa', 'da']",nome feminino,"['gah', 'fˈa', 'dɐ']",2
garfar,"['gar', 'far']",verbo,"['gah', 'fˈa']",1
garfo,"['gar', 'fo']",nome masculino,"['gˈah', 'fʊ']",2
gargalhada,"['gar', 'ga', 'lha', 'da']",nome feminino,"['gaɦ', 'ga', 'ʎˈa', 'dɐ']",2
gargalhar,"['gar', 'ga', 'lhar']",verbo,"['gaɦ', 'ga', 'ʎˈa']",1
gargalo,"['gar', 'ga', 'lo']",nome masculino,"['gaɦ', 'gˈa', 'lʊ']",2
garganta,"['gar', 'gan', 'ta']",nome feminino,"['gaɦ', 'gˈɐ̃', 'tɐ']",2
gargantear,"['gar', 'gan', 'te', 'ar']",verbo,"['gaɦ', 'gɐ̃', 'tʃi', 'ˈa']",1
gargantilha,"['gar', 'gan', 'ti', 'lha']",nome feminino,"['gaɦ', 'gɐ̃', 'tʃˈi', 'ʎɐ']",2
gargantuesco,"['gar', 'gan', 'tu', 'es', 'co']",adjetivo,"['gaɦ', 'gɐ̃', 'tu', 'ˈeʃ', 'kʊ']",2
gargarejar,"['gar', 'ga', 're', 'jar']",verbo,"['gaɦ', 'ga', 'ɾe', 'ʒˈa']",1
gargarejo,"['gar', 'ga', 're', 'jo']",nome masculino,"['gaɦ', 'ga', 'ɾˈe', 'ʒʊ']",2
gárgula,"['gár', 'gu', 'la']",nome feminino,"['gˈaɦ', 'gu', 'lɐ']",3
gari,"['ga', 'ri']",nome masculino,"['ga', 'ɾˈi']",1
gari,"['ga', 'ri']",nome feminino,"['ga', 'ɾˈi']",1
garimpar,"['ga', 'rim', 'par']",verbo,"['ga', 'ɾĩ', 'pˈa']",1
garimpeiro,"['ga', 'rim', 'pei', 'ro']",nome masculino,"['ga', 'ɾĩ', 'pˈej', 'ɾʊ']",2
garimpo,"['ga', 'rim', 'po']",nome masculino,"['ga', 'ɾˈĩ', 'pʊ']",2
garina,"['ga', 'ri', 'na']",nome feminino,"['ga', 'ɾˈĩ', 'nɐ']",2
garinar,"['ga', 'ri', 'nar']",verbo,"['ga', 'ɾĩ', 'nˈa']",1
garnisé,"['gar', 'ni', 'sé']",nome masculino,"['gaɦ', 'ni', 'zˈɛ']",1
garnisé,"['gar', 'ni', 'sé']",adjetivo,"['gaɦ', 'ni', 'zˈɛ']",1
garota,"['ga', 'ro', 'ta']",nome feminino,"['ga', 'ɾˈo', 'tɐ']",2
garotada,"['ga', 'ro', 'ta', 'da']",nome feminino,"['ga', 'ɾo', 'tˈa', 'dɐ']",2
garotar,"['ga', 'ro', 'tar']",verbo,"['ga', 'ɾo', 'tˈa']",1
garotice,"['ga', 'ro', 'ti', 'ce']",nome feminino,"['ga', 'ɾo', 'tʃˈi', 'sɪ']",2
garoto,"['ga', 'ro', 'to']",nome masculino,"['ga', 'ɾˈo', 'tʊ']",2
garoto,"['ga', 'ro', 'to']",adjetivo,"['ga', 'ɾˈo', 'tʊ']",2
garoupa,"['ga', 'rou', 'pa']",nome feminino,"['ga', 'ɾˈo', 'pɐ']",2
garra,"['gar', 'ra']",nome feminino,"['gˈa', 'ɦɐ']",2
garra,"['gar', 'ra']",adjetivo,"['gˈa', 'ɦɐ']",2
garrafa,"['gar', 'ra', 'fa']",nome feminino,"['ga', 'ɦˈa', 'fɐ']",2
garrafa-termo,"['gar', 'ra', 'fa', 'ter', 'mo']",nome feminino,"['ga', 'ɦˌa', 'fɐ', 'tˈeɦ', 'mʊ']",2
garrafada,"['gar', 'ra', 'fa', 'da']",nome feminino,"['ga', 'ɦa', 'fˈa', 'dɐ']",2
garrafal,"['gar', 'ra', 'fal']",adjetivo,"['ga', 'ɦa', 'fˈaw']",1
garrafão,"['gar', 'ra', 'fão']",nome masculino,"['ga', 'ɦa', 'fˈɐ̃w']",1
garrafeira,"['gar', 'ra', 'fei', 'ra']",nome feminino,"['ga', 'ɦa', 'fˈej', 'ɾɐ']",2
garrafeiro,"['gar', 'ra', 'fei', 'ro']",adjetivo,"['ga', 'ɦa', 'fˈej', 'ɾʊ']",2
garrafinha,"['gar', 'ra', 'fi', 'nha']",nome feminino,"['ga', 'ɦa', 'fˈĩ', 'ɲɐ']",2
garraiada,"['gar', 'rai', 'a', 'da']",nome feminino,"['ga', 'ɦaj', 'ˈa', 'dɐ']",2
garraio,"['gar', 'rai', 'o']",nome masculino,"['ga', 'ɦˈaj', 'ʊ']",2
garrana,"['gar', 'ra', 'na']",nome feminino,"['ga', 'ɦˈɐ̃', 'nɐ']",2
garranchar,"['gar', 'ran', 'char']",verbo,"['ga', 'ɦɐ̃', 'ʃˈa']",1
garrancho,"['gar', 'ran', 'cho']",nome masculino,"['ga', 'ɦˈɐ̃', 'ʃʊ']",2
garrano,"['gar', 'ra', 'no']",nome masculino,"['ga', 'ɦˈɐ̃', 'nʊ']",2
garrão,"['gar', 'rão']",nome masculino,"['ga', 'ɦˈɐ̃w']",1
garrar,"['gar', 'rar']",verbo,"['ga', 'ɦˈa']",1
garrettiano,"['gar', 'ret', 'ti', 'a', 'no']",adjetivo,"['ga', 'ɦɛ', 'tʃi', 'ˈɐ̃', 'nʊ']",2
garrettiano,"['gar', 'ret', 'ti', 'a', 'no']",nome masculino,"['ga', 'ɦɛ', 'tʃi', 'ˈɐ̃', 'nʊ']",2
garrida,"['gar', 'ri', 'da']",nome feminino,"['ga', 'ɦˈi', 'dɐ']",2
garridamente,"['gar', 'ri', 'da', 'men', 'te']",advérbio,"['ga', 'ɦi', 'dã', 'mˈẽ', 'tʃɪ']",2
garridice,"['gar', 'ri', 'di', 'ce']",nome feminino,"['ga', 'ɦi', 'dʒˈi', 'sɪ']",2
garrido,"['gar', 'ri', 'do']",adjetivo,"['ga', 'ɦˈi', 'dʊ']",2
garrincha,"['gar', 'rin', 'cha']",nome feminino,"['ga', 'ɦˈĩ', 'ʃɐ']",2
garrir,"['gar', 'rir']",verbo,"['ga', 'ɦˈi']",1
garro,"['gar', 'ro']",nome masculino,"['gˈa', 'ɦʊ']",2
garro,"['gar', 'ro']",adjetivo,"['gˈa', 'ɦʊ']",2
garrotar,"['gar', 'ro', 'tar']",verbo,"['ga', 'ɦo', 'tˈa']",1
garrote,"['gar', 'ro', 'te']",nome masculino,"['ga', 'ɦˈɔ', 'tʃɪ']",2
garrucho,"['gar', 'ru', 'cho']",nome masculino,"['ga', 'ɦˈu', 'ʃʊ']",2
garupa,"['ga', 'ru', 'pa']",nome feminino,"['ga', 'ɾˈu', 'pɐ']",2
gás,['gás'],nome masculino,['gˈaʃ'],1
gascão,"['gas', 'cão']",nome masculino,"['gaʃ', 'kˈɐ̃w']",1
gascão,"['gas', 'cão']",adjetivo,"['gaʃ', 'kˈɐ̃w']",1
gascões,"['gas', 'cões']",nome masculino,"['gaʃ', 'kˈõjʃ']",1
gaseado,"['ga', 'se', 'a', 'do']",adjetivo,"['ga', 'zi', 'ˈa', 'dʊ']",2
gaseado,"['ga', 'se', 'a', 'do']",nome masculino,"['ga', 'zi', 'ˈa', 'dʊ']",2
gasear,"['ga', 'se', 'ar']",verbo,"['ga', 'zi', 'ˈa']",1
gaseificação,"['ga', 'sei', 'fi', 'ca', 'ção']",nome feminino,"['ga', 'zej', 'fi', 'ka', 'sˈɐ̃w']",1
gaseificado,"['ga', 'sei', 'fi', 'ca', 'do']",adjetivo,"['ga', 'zej', 'fi', 'kˈa', 'dʊ']",2
gaseificar,"['ga', 'sei', 'fi', 'car']",verbo,"['ga', 'zej', 'fi', 'kˈa']",1
gasganete,"['gas', 'ga', 'ne', 'te']",nome masculino,"['gaʒ', 'gã', 'nˈe', 'tʃɪ']",2
gasificação,"['ga', 'si', 'fi', 'ca', 'ção']",nome feminino,"['ga', 'zi', 'fi', 'ka', 'sˈɐ̃w']",1
gasocarbónico,"['ga', 'so', 'car', 'bó', 'ni', 'co']",adjetivo,"['ga', 'zo', 'kaɦ', 'bˈɔ̃', 'ni', 'kʊ']",3
gasoduto,"['ga', 'so', 'du', 'to']",nome masculino,"['ga', 'zo', 'dˈu', 'tʊ']",2
gasogénio,"['ga', 'so', 'gé', 'ni', 'o']",nome masculino,"['ga', 'zo', 'ʒˈɛ̃', 'njʊ']",3
gasóleo,"['ga', 'só', 'le', 'o']",nome masculino,"['ga', 'zˈɔ', 'ljʊ']",3
gasolina,"['ga', 'so', 'li', 'na']",nome feminino,"['ga', 'zo', 'lˈĩ', 'nɐ']",2
gasolina,"['ga', 'so', 'li', 'na']",nome masculino,"['ga', 'zo', 'lˈĩ', 'nɐ']",2
gasolineira,"['ga', 'so', 'li', 'nei', 'ra']",nome feminino,"['ga', 'zo', 'lĩ', 'nˈej', 'ɾɐ']",2
gasolineiro,"['ga', 'so', 'li', 'nei', 'ro']",nome masculino,"['ga', 'zo', 'lĩ', 'nˈej', 'ɾʊ']",2
gasolineiro,"['ga', 'so', 'li', 'nei', 'ro']",adjetivo,"['ga', 'zo', 'lĩ', 'nˈej', 'ɾʊ']",2
gasometria,"['ga', 'so', 'me', 'tri', 'a']",nome feminino,"['ga', 'zõ', 'me', 'tɾˈi', 'ɐ']",2
gasómetro,"['ga', 'só', 'me', 'tro']",nome masculino,"['ga', 'zˈɔ̃', 'me', 'tɾʊ']",3
gasosa,"['ga', 'so', 'sa']",nome feminino,"['ga', 'zˈɔ', 'zɐ']",2
gasoso,"['ga', 'so', 'so']",adjetivo,"['ga', 'zˈo', 'zʊ']",2
gaspacho,"['gas', 'pa', 'cho']",nome masculino,"['gaʃ', 'pˈa', 'ʃʊ']",2
gasparinho,"['gas', 'pa', 'ri', 'nho']",nome masculino,"['gaʃ', 'pa', 'ɾˈĩ', 'ɲʊ']",2
gáspea,"['gás', 'pe', 'a']",nome feminino,"['gˈaʃ', 'pjɐ']",3
gastador,"['gas', 'ta', 'dor']",adjetivo,"['gaʃ', 'ta', 'dˈo']",1
gastador,"['gas', 'ta', 'dor']",nome masculino,"['gaʃ', 'ta', 'dˈo']",1
gastadora,"['gas', 'ta', 'do', 'ra']",nome feminino,"['gaʃ', 'ta', 'dˈo', 'ɾɐ']",2
gastão,"['gas', 'tão']",nome masculino,"['gaʃ', 'tˈɐ̃w']",1
gastar,"['gas', 'tar']",verbo,"['gaʃ', 'tˈa']",1
gasto,"['gas', 'to']",adjetivo,"['gˈaʃ', 'tʊ']",2
gasto,"['gas', 'to']",nome masculino,"['gˈaʃ', 'tʊ']",2
gastrenterite,"['gas', 'tren', 'te', 'ri', 'te']",nome feminino,"['gaʃ', 'tɾẽ', 'te', 'ɾˈi', 'tʃɪ']",2
gastrenterologia,"['gas', 'tren', 'te', 'ro', 'lo', 'gi', 'a']",nome feminino,"['gaʃ', 'tɾẽ', 'te', 'ɾo', 'lo', 'ʒˈi', 'ɐ']",2
gastrenterologista,"['gas', 'tren', 'te', 'ro', 'lo', 'gis', 'ta']",nome masculino,"['gaʃ', 'tɾẽ', 'te', 'ɾo', 'lo', 'ʒˈiʃ', 'tɐ ou gaʃ', 'tɾẽ', 'te', 'ɾo', 'lo', 'ʒˈiʃ', 'tɐ']",2
gástrica,"['gás', 'tri', 'ca']",nome feminino,"['gˈaʃ', 'tɾi', 'kɐ']",3
gástrico,"['gás', 'tri', 'co']",adjetivo,"['gˈaʃ', 'tɾi', 'kʊ']",3
gastrintestinal,"['gas', 'trin', 'tes', 'ti', 'nal']",adjetivo,"['gaʃ', 'tɾĩ', 'teʃ', 'tʃĩ', 'nˈaw']",1
gastrite,"['gas', 'tri', 'te']",nome feminino,"['gaʃ', 'tɾˈi', 'tʃɪ']",2
gastroenterite,"['gas', 'tro', 'en', 'te', 'ri', 'te']",nome feminino,"['gaʃ', 'tɾo', 'ẽ', 'te', 'ɾˈi', 'tʃɪ']",2
gastroenterologia,"['gas', 'tro', 'en', 'te', 'ro', 'lo', 'gi', 'a']",nome feminino,"['gaʃ', 'tɾo', 'ẽ', 'te', 'ɾo', 'lo', 'ʒˈi', 'ɐ']",2
gastrointestinal,"['gas', 'tro', 'in', 'tes', 'ti', 'nal']",adjetivo,"['gaʃ', 'tɾo', 'ĩ', 'teʃ', 'tʃĩ', 'nˈaw']",1
gastronomia,"['gas', 'tro', 'no', 'mi', 'a']",nome feminino,"['gaʃ', 'tɾõ', 'nõ', 'mˈi', 'ɐ']",2
gastronómico,"['gas', 'tro', 'nó', 'mi', 'co']",adjetivo,"['gaʃ', 'tɾõ', 'nˈɔ̃', 'mi', 'kʊ']",3
gastrónomo,"['gas', 'tró', 'no', 'mo']",nome masculino,"['gaʃ', 'tɾˈɔ̃', 'nõ', 'mʊ']",3
gastrópode,"['gas', 'tró', 'po', 'de']",adjetivo,"['gaʃ', 'tɾˈɔ', 'po', 'dʒɪ']",3
gastrópode,"['gas', 'tró', 'po', 'de']",nome masculino,"['gaʃ', 'tɾˈɔ', 'po', 'dʒɪ']",3
gastrulação,"['gas', 'tru', 'la', 'ção']",nome feminino,"['gaʃ', 'tɾu', 'la', 'sˈɐ̃w']",1
gata,"['ga', 'ta']",nome feminino,"['gˈa', 'tɐ']",2
gata-borralheira,"['ga', 'ta', 'bor', 'ra', 'lhei', 'ra']",nome feminino,"['gˌa', 'tɐ', 'bo', 'ɦa', 'ʎˈej', 'ɾɐ']",2
gatafunho,"['ga', 'ta', 'fu', 'nho']",nome masculino,"['ga', 'ta', 'fˈũ', 'ɲʊ']",2
gatão,"['ga', 'tão']",nome masculino,"['ga', 'tˈɐ̃w']",1
gatar,"['ga', 'tar']",verbo,"['ga', 'tˈa']",1
gataria,"['ga', 'ta', 'ri', 'a']",nome feminino,"['ga', 'ta', 'ɾˈi', 'ɐ']",2
gateira,"['ga', 'tei', 'ra']",nome feminino,"['ga', 'tˈej', 'ɾɐ']",2
gateiro,"['ga', 'tei', 'ro']",adjetivo,"['ga', 'tˈej', 'ɾʊ']",2
gatil,"['ga', 'til']",nome masculino,"['ga', 'tʃˈiw']",1
gatilho,"['ga', 'ti', 'lho']",nome masculino,"['ga', 'tʃˈi', 'ʎʊ']",2
gatinha,"['ga', 'ti', 'nha']",nome feminino,"['ga', 'tʃˈĩ', 'ɲɐ']",2
gatinhar,"['ga', 'ti', 'nhar']",verbo,"['ga', 'tʃĩ', 'ɲˈa']",1
gatinho,"['ga', 'ti', 'nho']",nome masculino,"['ga', 'tʃˈĩ', 'ɲʊ']",2
gato,"['ga', 'to']",nome masculino,"['gˈa', 'tʊ']",2
gato-bravo,"['ga', 'to', 'bra', 'vo']",nome masculino,"['gˌa', 'tʊ', 'bɾˈa', 'vʊ']",2
gato-de-algália,"['ga', 'to', 'de', 'al', 'gá', 'li', 'a']",nome masculino,"['gˌa', 'tʊ', 'dʒi', 'aw', 'gˈa', 'ljɐ']",3
gato-pingado,"['ga', 'to', 'pin', 'ga', 'do']",nome masculino,"['gˌa', 'tʊ', 'pĩ', 'gˈa', 'dʊ']",2
gato-sapato,"['ga', 'to', 'sa', 'pa', 'to']",nome masculino,"['gˌa', 'tʊ', 'sa', 'pˈa', 'tʊ']",2
gatuna,"['ga', 'tu', 'na']",nome feminino,"['ga', 'tˈũ', 'nɐ']",2
gatunagem,"['ga', 'tu', 'na', 'gem']",nome feminino,"['ga', 'tũ', 'nˈa', 'ʒẽj']",2
gatunar,"['ga', 'tu', 'nar']",verbo,"['ga', 'tũ', 'nˈa']",1
gatuno,"['ga', 'tu', 'no']",adjetivo,"['ga', 'tˈũ', 'nʊ']",2
gatuno,"['ga', 'tu', 'no']",nome masculino,"['ga', 'tˈũ', 'nʊ']",2
gau,['gau'],nome masculino,['gˈaw'],1
gauchar,"['ga', 'u', 'char']",verbo,"['ga', 'u', 'ʃˈa']",1
gauche,"['gau', 'che']",adjetivo,[''],2
gaúcho,"['ga', 'ú', 'cho']",nome masculino,"['ga', 'ˈu', 'ʃʊ']",2
gaudinar,"['gau', 'di', 'nar']",verbo,"['gaw', 'dʒĩ', 'nˈa']",1
gáudio,"['gáu', 'di', 'o']",nome masculino,"['gˈaw', 'dʒjʊ']",3
gaulês,"['gau', 'lês']",adjetivo,"['gaw', 'lˈeʃ']",1
gaulês,"['gau', 'lês']",nome masculino,"['gaw', 'lˈeʃ']",1
gaulesa,"['gau', 'le', 'sa']",nome feminino,"['gaw', 'lˈe', 'zɐ']",2
gaulista,"['gau', 'lis', 'ta']",adjetivo,"['gaw', 'lˈiʃ', 'tɐ']",2
gaullismo,"['ga', 'ul', 'lis', 'mo']",nome masculino,"['gaw', 'lˈiʒ', 'mʊ']",2
gauss,['gauss'],nome masculino,[''],1
gávea,"['gá', 've', 'a']",nome feminino,"['gˈa', 'vjɐ']",3
gavela,"['ga', 've', 'la']",nome feminino,"['ga', 'vˈɛ', 'lɐ']",2
gaveta,"['ga', 've', 'ta']",nome feminino,"['ga', 'vˈe', 'tɐ']",2
gavetão,"['ga', 've', 'tão']",nome masculino,"['ga', 've', 'tˈɐ̃w']",1
gaveto,"['ga', 've', 'to']",nome masculino,"['ga', 'vˈe', 'tʊ']",2
gavião,"['ga', 'vi', 'ão']",nome masculino,"['ga', 'vi', 'ˈɐ̃w']",1
gavina,"['ga', 'vi', 'na']",nome feminino,"['ga', 'vˈĩ', 'nɐ']",2
gavinha,"['ga', 'vi', 'nha']",nome feminino,"['ga', 'vˈĩ', 'ɲɐ']",2
gavota,"['ga', 'vo', 'ta']",nome feminino,"['ga', 'vˈɔ', 'tɐ']",2
gay,['gay'],adjetivo,[''],1
gay,['gay'],nome masculino,['ou'],1
gaz,['gaz'],nome masculino,['gˈaʃ'],1
gaza,"['ga', 'za']",nome feminino,"['gˈa', 'zɐ']",2
gaze,"['ga', 'ze']",nome feminino,"['gˈa', 'zɪ']",2
gazela,"['ga', 'ze', 'la']",nome feminino,"['ga', 'zˈɛ', 'lɐ']",2
gazeta,"['ga', 'ze', 'ta']",nome feminino,"['ga', 'zˈe', 'tɐ']",2
gazetar,"['ga', 'ze', 'tar']",verbo,"['ga', 'ze', 'tˈa']",1
gazetário,"['ga', 'ze', 'tá', 'ri', 'o']",adjetivo,"['ga', 'ze', 'tˈa', 'ɾjʊ']",3
gazeteiro,"['ga', 'ze', 'tei', 'ro']",nome masculino,"['ga', 'ze', 'tˈej', 'ɾʊ']",2
gazua,"['ga', 'zu', 'a']",nome feminino,"['ga', 'zˈu', 'ɐ']",2
geada,"['ge', 'a', 'da']",nome feminino,"['ʒi', 'ˈa', 'dɐ']",2
geado,"['ge', 'a', 'do']",adjetivo,"['ʒi', 'ˈa', 'dʊ']",2
gear,"['ge', 'ar']",verbo,"['ʒi', 'ˈa']",1
geba,"['ge', 'ba']",nome feminino,"['ʒˈe', 'bɐ']",2
gebar,"['ge', 'bar']",verbo,"['ʒe', 'bˈa']",1
gebo,"['ge', 'bo']",nome masculino,"['ʒˈe', 'bʊ']",2
gebo,"['ge', 'bo']",adjetivo,"['ʒˈe', 'bʊ']",2
gebrar,"['ge', 'brar']",verbo,"['ʒe', 'bɾˈa']",1
gebre,"['ge', 'bre']",nome masculino,"['ʒˈe', 'bɾɪ']",2
geco,"['ge', 'co']",nome masculino,"['ʒˈɛ', 'kʊ']",2
geena,"['ge', 'e', 'na']",nome feminino,"['ʒe', 'ˈẽ', 'nɐ']",2
geisha,"['gei', 'sha']",nome feminino,[''],2
gel,['gel'],nome masculino,['ʒˈɛw'],1
gelada,"['ge', 'la', 'da']",nome feminino,"['ʒe', 'lˈa', 'dɐ']",2
geladaria,"['ge', 'la', 'da', 'ri', 'a']",nome feminino,"['ʒe', 'la', 'da', 'ɾˈi', 'ɐ']",2
geladeira,"['ge', 'la', 'dei', 'ra']",nome feminino,"['ʒe', 'la', 'dˈej', 'ɾɐ']",2
gelado,"['ge', 'la', 'do']",adjetivo,"['ʒe', 'lˈa', 'dʊ']",2
gelado,"['ge', 'la', 'do']",nome masculino,"['ʒe', 'lˈa', 'dʊ']",2
gelar,"['ge', 'lar']",verbo,"['ʒe', 'lˈa']",1
gelataria,"['ge', 'la', 'ta', 'ri', 'a']",nome feminino,"['ʒe', 'la', 'ta', 'ɾˈi', 'ɐ']",2
gelatina,"['ge', 'la', 'ti', 'na']",nome feminino,"['ʒe', 'la', 'tʃˈĩ', 'nɐ']",2
gelatinoso,"['ge', 'la', 'ti', 'no', 'so']",adjetivo,"['ʒe', 'la', 'tʃĩ', 'nˈo', 'zʊ']",2
geleia,"['ge', 'lei', 'a']",nome feminino,"['ʒe', 'lˈɛj', 'ɐ']",2
geleira,"['ge', 'lei', 'ra']",nome feminino,"['ʒe', 'lˈej', 'ɾɐ']",2
gelidamente,"['ge', 'li', 'da', 'men', 'te']",advérbio,"['ʒɛ', 'li', 'dã', 'mˈẽ', 'tʃɪ']",2
gélido,"['gé', 'li', 'do']",adjetivo,"['ʒˈɛ', 'li', 'dʊ']",3
gelo,"['ge', 'lo']",nome masculino,"['ʒˈe', 'lʊ']",2
gelosia,"['ge', 'lo', 'si', 'a']",nome feminino,"['ʒe', 'lo', 'zˈi', 'ɐ']",2
gema,"['ge', 'ma']",nome feminino,"['ʒˈɛ̃', 'mɐ']",2
gemada,"['ge', 'ma', 'da']",nome feminino,"['ʒẽ', 'mˈa', 'dɐ']",2
gemado,"['ge', 'ma', 'do']",adjetivo,"['ʒẽ', 'mˈa', 'dʊ']",2
gemar,"['ge', 'mar']",verbo,"['ʒẽ', 'mˈa']",1
gemelar,"['ge', 'me', 'lar']",adjetivo,"['ʒẽ', 'me', 'lˈa']",1
gêmeo,"['gê', 'me', 'o']",adjetivo,"['ʒˈẽ', 'mjʊ']",3
