palavra,divisao,categoria,fonetica,tonic
sã,['sã'],nome feminino,['sˈɐ̃'],1
saariano,"['sa', 'a', 'ri', 'a', 'no']",adjetivo,"['sa', 'a', 'ɾi', 'ˈɐ̃', 'nʊ']",2
saariano,"['sa', 'a', 'ri', 'a', 'no']",nome masculino,"['sa', 'a', 'ɾi', 'ˈɐ̃', 'nʊ']",2
saba,"['sa', 'ba']",nome feminino,"['sˈa', 'bɐ']",2
sábado,"['sá', 'ba', 'do']",nome masculino,"['sˈa', 'ba', 'dʊ']",3
sabão,"['sa', 'bão']",nome masculino,"['sa', 'bˈɐ̃w']",1
sabat,"['sa', 'bat']",nome masculino,"['sa', 'bˈat']",1
sabateno,"['sa', 'ba', 'te', 'no']",adjetivo,"['sa', 'ba', 'tˈẽ', 'nʊ']",2
sabático,"['sa', 'bá', 'ti', 'co']",adjetivo,"['sa', 'bˈa', 'tʃi', 'kʊ']",3
sabatina,"['sa', 'ba', 'ti', 'na']",nome feminino,"['sa', 'ba', 'tʃˈĩ', 'nɐ']",2
sabatinar,"['sa', 'ba', 'ti', 'nar']",verbo,"['sa', 'ba', 'tʃĩ', 'nˈa']",1
sabatino,"['sa', 'ba', 'ti', 'no']",adjetivo,"['sa', 'ba', 'tʃˈĩ', 'nʊ']",2
sabatino,"['sa', 'ba', 'ti', 'no']",nome masculino,"['sa', 'ba', 'tʃˈĩ', 'nʊ']",2
sabe,"['sa', 'be']",adjetivo,"['sˈa', 'bɪ']",2
sabe,"['sa', 'be']",advérbio,"['sˈa', 'bɪ']",2
sabe,"['sa', 'be']",nome masculino,"['sˈa', 'bɪ']",2
sabedor,"['sa', 'be', 'dor']",adjetivo,"['sa', 'be', 'dˈo']",1
sabedor,"['sa', 'be', 'dor']",nome masculino,"['sa', 'be', 'dˈo']",1
sabedora,"['sa', 'be', 'do', 'ra']",nome feminino,"['sa', 'be', 'dˈo', 'ɾɐ']",2
sabedoramente,"['sa', 'be', 'do', 'ra', 'men', 'te']",advérbio,"['sa', 'be', 'do', 'ɾã', 'mˈẽ', 'tʃɪ']",2
sabedoria,"['sa', 'be', 'do', 'ri', 'a']",nome feminino,"['sa', 'be', 'do', 'ɾˈi', 'ɐ']",2
sabença,"['sa', 'ben', 'ça']",nome feminino,"['sa', 'bˈẽ', 'sɐ']",2
saber,"['sa', 'ber']",verbo,"['sa', 'bˈe']",1
saber,"['sa', 'ber']",nome masculino,"['sa', 'bˈe']",1
saber,"['sa', 'ber']",verbo,"['sa', 'bˈe']",1
saber-fazer,"['sa', 'ber', 'fa', 'zer']",nome masculino,"['sa', 'bˌeɾ', 'fa', 'zˈe']",1
sabiá,"['sa', 'bi', 'á']",nome masculino,"['sa', 'bi', 'ˈa']",1
sábia,"['sá', 'bi', 'a']",nome feminino,"['sˈa', 'bjɐ']",3
sabiamente,"['sa', 'bi', 'a', 'men', 'te']",advérbio,"['sa', 'bi', 'ã', 'mˈẽ', 'tʃɪ']",2
sabichão,"['sa', 'bi', 'chão']",adjetivo,"['sa', 'bi', 'ʃˈɐ̃w']",1
sabichão,"['sa', 'bi', 'chão']",nome masculino,"['sa', 'bi', 'ʃˈɐ̃w']",1
sabichona,"['sa', 'bi', 'cho', 'na']",nome feminino,"['sa', 'bi', 'ʃˈõ', 'nɐ']",2
sabida,"['sa', 'bi', 'da']",nome feminino,"['sa', 'bˈi', 'dɐ']",2
sabidamente,"['sa', 'bi', 'da', 'men', 'te']",advérbio,"['sa', 'bi', 'dã', 'mˈẽ', 'tʃɪ']",2
sabidas,"['sa', 'bi', 'das']",nome feminino,"['sa', 'bˈi', 'dɐʃ']",2
sabido,"['sa', 'bi', 'do']",adjetivo,"['sa', 'bˈi', 'dʊ']",2
sabido,"['sa', 'bi', 'do']",nome masculino,"['sa', 'bˈi', 'dʊ']",2
sabina,"['sa', 'bi', 'na']",nome feminino,"['sa', 'bˈĩ', 'nɐ']",2
sabino,"['sa', 'bi', 'no']",nome masculino,"['sa', 'bˈĩ', 'nʊ']",2
sabino,"['sa', 'bi', 'no']",adjetivo,"['sa', 'bˈĩ', 'nʊ']",2
sábio,"['sá', 'bi', 'o']",nome masculino,"['sˈa', 'bjʊ']",3
sábio,"['sá', 'bi', 'o']",adjetivo,"['sˈa', 'bjʊ']",3
sable,"['sa', 'ble']",nome masculino,"['sˈa', 'blɪ']",2
saboaria,"['sa', 'bo', 'a', 'ri', 'a']",nome feminino,"['sa', 'bo', 'a', 'ɾˈi', 'ɐ']",2
saboga,"['sa', 'bo', 'ga']",nome masculino,"['sa', 'bˈɔ', 'gɐ']",2
saboia,"['sa', 'boi', 'a']",nome feminino,"['sa', 'bˈɔj', 'ɐ']",2
sabonete,"['sa', 'bo', 'ne', 'te']",nome masculino,"['sa', 'bõ', 'nˈe', 'tʃɪ']",2
saboneteira,"['sa', 'bo', 'ne', 'tei', 'ra']",nome feminino,"['sa', 'bõ', 'ne', 'tˈej', 'ɾɐ']",2
sabor,"['sa', 'bor']",nome masculino,"['sa', 'bˈo']",1
saborear,"['sa', 'bo', 're', 'ar']",verbo,"['sa', 'bo', 'ɾi', 'ˈa']",1
saborido,"['sa', 'bo', 'ri', 'do']",adjetivo,"['sa', 'bo', 'ɾˈi', 'dʊ']",2
saborosamente,"['sa', 'bo', 'ro', 'sa', 'men', 'te']",advérbio,"['sa', 'bo', 'ɾo', 'zã', 'mˈẽ', 'tʃɪ']",2
saboroso,"['sa', 'bo', 'ro', 'so']",adjetivo,"['sa', 'bo', 'ɾˈo', 'zʊ']",2
sabotador,"['sa', 'bo', 'ta', 'dor']",adjetivo,"['sa', 'bo', 'ta', 'dˈo']",1
sabotador,"['sa', 'bo', 'ta', 'dor']",nome masculino,"['sa', 'bo', 'ta', 'dˈo']",1
sabotagem,"['sa', 'bo', 'ta', 'gem']",nome feminino,"['sa', 'bo', 'tˈa', 'ʒẽj']",2
sabotar,"['sa', 'bo', 'tar']",verbo,"['sa', 'bo', 'tˈa']",1
sabra,"['sa', 'bra']",nome feminino,"['sˈa', 'bɾɐ']",2
sabre,"['sa', 'bre']",nome masculino,"['sˈa', 'bɾɪ']",2
sabugal,"['sa', 'bu', 'gal']",nome masculino,"['sa', 'bu', 'gˈaw']",1
sabugal,"['sa', 'bu', 'gal']",adjetivo,"['sa', 'bu', 'gˈaw']",1
sabugo,"['sa', 'bu', 'go']",nome masculino,"['sa', 'bˈu', 'gʊ']",2
sabugueiro,"['sa', 'bu', 'guei', 'ro']",nome masculino,"['sa', 'bu', 'gˈej', 'ɾʊ']",2
sabujar,"['sa', 'bu', 'jar']",verbo,"['sa', 'bu', 'ʒˈa']",1
sabujice,"['sa', 'bu', 'ji', 'ce']",nome feminino,"['sa', 'bu', 'ʒˈi', 'sɪ']",2
sabujo,"['sa', 'bu', 'jo']",nome masculino,"['sa', 'bˈu', 'ʒʊ']",2
sabura,"['sa', 'bu', 'ra']",nome feminino,"['sa', 'bˈu', 'ɾɐ']",2
saca,"['sa', 'ca']",nome feminino,"['sˈa', 'kɐ']",2
saca-rabo,"['sa', 'ca', 'ra', 'bo']",nome masculino,"['sˌa', 'kɐ', 'ɦˈa', 'bʊ']",2
saca-rolhas,"['sa', 'ca', 'ro', 'lhas']",nome masculino,"['sˌa', 'kɐ', 'ɦˈo', 'ʎɐʃ']",2
sacabuxa,"['sa', 'ca', 'bu', 'xa']",nome feminino,"['sa', 'ka', 'bˈu', 'ʃɐ']",2
sacada,"['sa', 'ca', 'da']",nome feminino,"['sa', 'kˈa', 'dɐ']",2
sacado,"['sa', 'ca', 'do']",adjetivo,"['sa', 'kˈa', 'dʊ']",2
sacado,"['sa', 'ca', 'do']",nome masculino,"['sa', 'kˈa', 'dʊ']",2
sacador,"['sa', 'ca', 'dor']",adjetivo,"['sa', 'ka', 'dˈo']",1
sacador,"['sa', 'ca', 'dor']",nome masculino,"['sa', 'ka', 'dˈo']",1
sacana,"['sa', 'ca', 'na']",adjetivo,"['sa', 'kˈɐ̃', 'nɐ']",2
sacana,"['sa', 'ca', 'na']",nome masculino,"['sa', 'kˈɐ̃', 'nɐ']",2
sacana,"['sa', 'ca', 'na']",nome feminino,"['sa', 'kˈɐ̃', 'nɐ']",2
sacão,"['sa', 'cão']",nome masculino,"['sa', 'kˈɐ̃w']",1
sacar,"['sa', 'car']",verbo,"['sa', 'kˈa']",1
sacarina,"['sa', 'ca', 'ri', 'na']",nome feminino,"['sa', 'ka', 'ɾˈĩ', 'nɐ']",2
sacarino,"['sa', 'ca', 'ri', 'no']",adjetivo,"['sa', 'ka', 'ɾˈĩ', 'nʊ']",2
sacário,"['sa', 'cá', 'ri', 'o']",nome masculino,"['sa', 'kˈa', 'ɾjʊ']",3
sacarose,"['sa', 'ca', 'ro', 'se']",nome feminino,"['sa', 'ka', 'ɾˈɔ', 'zɪ']",2
sacarrão,"['sa', 'car', 'rão']",nome masculino,"['sa', 'ka', 'ɦˈɐ̃w']",1
sacerdócio,"['sa', 'cer', 'dó', 'ci', 'o']",nome masculino,"['sa', 'seɦ', 'dˈɔ', 'sjʊ']",3
sacerdotal,"['sa', 'cer', 'do', 'tal']",adjetivo,"['sa', 'seɦ', 'do', 'tˈaw']",1
sacerdote,"['sa', 'cer', 'do', 'te']",nome masculino,"['sa', 'seɦ', 'dˈɔ', 'tʃɪ']",2
sacerdotisa,"['sa', 'cer', 'do', 'ti', 'sa']",nome feminino,"['sa', 'seɦ', 'do', 'tʃˈi', 'zɐ']",2
sacha,"['sa', 'cha']",nome feminino,"['sˈa', 'ʃɐ']",2
sachar,"['sa', 'char']",verbo,"['sa', 'ʃˈa']",1
sacho,"['sa', 'cho']",nome masculino,"['sˈa', 'ʃʊ']",2
sachola,"['sa', 'cho', 'la']",nome feminino,"['sa', 'ʃˈɔ', 'lɐ']",2
sacholada,"['sa', 'cho', 'la', 'da']",nome feminino,"['sa', 'ʃo', 'lˈa', 'dɐ']",2
sacholar,"['sa', 'cho', 'lar']",verbo,"['sa', 'ʃo', 'lˈa']",1
saci,"['sa', 'ci']",nome masculino,"['sa', 'sˈi']",1
saciado,"['sa', 'ci', 'a', 'do']",adjetivo,"['sa', 'si', 'ˈa', 'dʊ']",2
saciar,"['sa', 'ci', 'ar']",verbo,"['sa', 'si', 'ˈa']",1
saciedade,"['sa', 'ci', 'e', 'da', 'de']",nome feminino,"['sa', 'si', 'e', 'dˈa', 'dʒɪ']",2
saco,"['sa', 'co']",nome masculino,"['sˈa', 'kʊ']",2
saco-cama,"['sa', 'co', 'ca', 'ma']",nome masculino,"['sˌa', 'kʊ', 'kˈɐ̃', 'mɐ']",2
sacola,"['sa', 'co', 'la']",nome feminino,"['sa', 'kˈɔ', 'lɐ']",2
sacra,"['sa', 'cra']",nome feminino,"['sˈa', 'kɾɐ']",2
sacral,"['sa', 'cral']",nome masculino,"['sa', 'kɾˈaw']",1
sacral,"['sa', 'cral']",adjetivo,"['sa', 'kɾˈaw']",1
sacralização,"['sa', 'cra', 'li', 'za', 'ção']",nome feminino,"['sa', 'kɾa', 'li', 'za', 'sˈɐ̃w']",1
sacralizar,"['sa', 'cra', 'li', 'zar']",verbo,"['sa', 'kɾa', 'li', 'zˈa']",1
sacramentada,"['sa', 'cra', 'men', 'ta', 'da']",nome feminino,"['sa', 'kɾã', 'mẽ', 'tˈa', 'dɐ']",2
sacramentado,"['sa', 'cra', 'men', 'ta', 'do']",adjetivo,"['sa', 'kɾã', 'mẽ', 'tˈa', 'dʊ']",2
sacramentado,"['sa', 'cra', 'men', 'ta', 'do']",nome masculino,"['sa', 'kɾã', 'mẽ', 'tˈa', 'dʊ']",2
sacramental,"['sa', 'cra', 'men', 'tal']",nome masculino,"['sa', 'kɾã', 'mẽ', 'tˈaw']",1
sacramental,"['sa', 'cra', 'men', 'tal']",adjetivo,"['sa', 'kɾã', 'mẽ', 'tˈaw']",1
sacramentalmente,"['sa', 'cra', 'men', 'tal', 'men', 'te']",advérbio,"['sa', 'kɾã', 'mẽ', 'taw', 'mˈẽ', 'tʃɪ']",2
sacramentar,"['sa', 'cra', 'men', 'tar']",verbo,"['sa', 'kɾã', 'mẽ', 'tˈa']",1
sacramento,"['sa', 'cra', 'men', 'to']",nome masculino,"['sa', 'kɾã', 'mˈẽ', 'tʊ']",2
sacrário,"['sa', 'crá', 'ri', 'o']",nome masculino,"['sa', 'kɾˈa', 'ɾjʊ']",3
sacrificado,"['sa', 'cri', 'fi', 'ca', 'do']",adjetivo,"['sa', 'kɾi', 'fi', 'kˈa', 'dʊ']",2
sacrifical,"['sa', 'cri', 'fi', 'cal']",adjetivo,"['sa', 'kɾi', 'fi', 'kˈaw']",1
sacrificar,"['sa', 'cri', 'fi', 'car']",verbo,"['sa', 'kɾi', 'fi', 'kˈa']",1
sacrificial,"['sa', 'cri', 'fi', 'ci', 'al']",adjetivo,"['sa', 'kɾi', 'fi', 'si', 'ˈaw']",1
sacrifício,"['sa', 'cri', 'fí', 'ci', 'o']",nome masculino,"['sa', 'kɾi', 'fˈi', 'sjʊ']",3
sacrífico,"['sa', 'crí', 'fi', 'co']",adjetivo,"['sa', 'kɾˈi', 'fi', 'kʊ']",3
sacrífico,"['sa', 'crí', 'fi', 'co']",nome masculino,"['sa', 'kɾˈi', 'fi', 'kʊ']",3
sacrílega,"['sa', 'crí', 'le', 'ga']",nome feminino,"['sa', 'kɾˈi', 'le', 'gɐ']",3
sacrilegamente,"['sa', 'cri', 'le', 'ga', 'men', 'te']",advérbio,"['sa', 'kɾi', 'le', 'gã', 'mˈẽ', 'tʃɪ']",2
sacrilégio,"['sa', 'cri', 'lé', 'gi', 'o']",nome masculino,"['sa', 'kɾi', 'lˈɛ', 'ʒjʊ']",3
sacrílego,"['sa', 'crí', 'le', 'go']",adjetivo,"['sa', 'kɾˈi', 'le', 'gʊ']",3
sacrílego,"['sa', 'crí', 'le', 'go']",nome masculino,"['sa', 'kɾˈi', 'le', 'gʊ']",3
sacrista,"['sa', 'cris', 'ta']",nome masculino,"['sa', 'kɾˈiʃ', 'tɐ']",2
sacristão,"['sa', 'cris', 'tão']",nome masculino,"['sa', 'kɾiʃ', 'tˈɐ̃w']",1
sacristia,"['sa', 'cris', 'ti', 'a']",nome feminino,"['sa', 'kɾiʃ', 'tʃˈi', 'ɐ']",2
sacro,"['sa', 'cro']",nome masculino,"['sˈa', 'kɾʊ']",2
sacro,"['sa', 'cro']",adjetivo,"['sˈa', 'kɾʊ']",2
sacrossanto,"['sa', 'cros', 'san', 'to']",adjetivo,"['sa', 'kɾo', 'sˈɐ̃', 'tʊ']",2
sacudida,"['sa', 'cu', 'di', 'da']",nome feminino,"['sa', 'ku', 'dʒˈi', 'dɐ']",2
sacudidamente,"['sa', 'cu', 'di', 'da', 'men', 'te']",advérbio,"['sa', 'ku', 'dʒi', 'dã', 'mˈẽ', 'tʃɪ']",2
sacudidela,"['sa', 'cu', 'di', 'de', 'la']",nome feminino,"['sa', 'ku', 'dʒi', 'dˈe', 'lɐ']",2
sacudido,"['sa', 'cu', 'di', 'do']",adjetivo,"['sa', 'ku', 'dʒˈi', 'dʊ']",2
sacudir,"['sa', 'cu', 'dir']",verbo,"['sa', 'ku', 'dʒˈi']",1
sadiamente,"['sa', 'di', 'a', 'men', 'te']",advérbio,"['sa', 'dʒi', 'ã', 'mˈẽ', 'tʃɪ']",2
sádica,"['sá', 'di', 'ca']",nome feminino,"['sˈa', 'dʒi', 'kɐ']",3
sadicamente,"['sa', 'di', 'ca', 'men', 'te']",advérbio,"['sa', 'dʒi', 'kã', 'mˈẽ', 'tʃɪ']",2
sádico,"['sá', 'di', 'co']",adjetivo,"['sˈa', 'dʒi', 'kʊ']",3
sádico,"['sá', 'di', 'co']",nome masculino,"['sˈa', 'dʒi', 'kʊ']",3
sadino,"['sa', 'di', 'no']",nome masculino,"['sa', 'dʒˈĩ', 'nʊ']",2
sadino,"['sa', 'di', 'no']",adjetivo,"['sa', 'dʒˈĩ', 'nʊ']",2
sadio,"['sa', 'di', 'o']",adjetivo,"['sa', 'dʒˈi', 'ʊ']",2
sadismo,"['sa', 'dis', 'mo']",nome masculino,"['sa', 'dʒˈiʒ', 'mʊ']",2
sadomasochista,"['sa', 'do', 'ma', 'so', 'chis', 'ta']",adjetivo,"['sa', 'dõ', 'ma', 'zo', 'kˈiʃ', 'tɐ']",2
sadomasochista,"['sa', 'do', 'ma', 'so', 'chis', 'ta']",nome masculino,"['sa', 'dõ', 'ma', 'zo', 'kˈiʃ', 'tɐ ou sa', 'dõ', 'ma', 'zo', 'kˈiʃ', 'tɐ']",2
sadomasoquismo,"['sa', 'do', 'ma', 'so', 'quis', 'mo']",nome masculino,"['sa', 'dõ', 'ma', 'zo', 'kˈiʒ', 'mʊ']",2
sadomasoquista,"['sa', 'do', 'ma', 'so', 'quis', 'ta']",adjetivo,"['sa', 'dõ', 'ma', 'zo', 'kˈiʃ', 'tɐ']",2
sadomasoquista,"['sa', 'do', 'ma', 'so', 'quis', 'ta']",nome masculino,"['sa', 'dõ', 'ma', 'zo', 'kˈiʃ', 'tɐ']",2
sadomasoquista,"['sa', 'do', 'ma', 'so', 'quis', 'ta']",nome feminino,"['sa', 'dõ', 'ma', 'zo', 'kˈiʃ', 'tɐ']",2
saduceu,"['sa', 'du', 'ceu']",adjetivo,"['sa', 'du', 'sˈɛw']",1
saduceu,"['sa', 'du', 'ceu']",nome masculino,"['sa', 'du', 'sˈɛw']",1
safa,"['sa', 'fa']",nome feminino,"['sˈa', 'fɐ']",2
safada,"['sa', 'fa', 'da']",nome feminino,"['sa', 'fˈa', 'dɐ']",2
safadeza,"['sa', 'fa', 'de', 'za']",nome feminino,"['sa', 'fa', 'dˈe', 'zɐ']",2
safado,"['sa', 'fa', 'do']",adjetivo,"['sa', 'fˈa', 'dʊ']",2
safado,"['sa', 'fa', 'do']",nome masculino,"['sa', 'fˈa', 'dʊ']",2
safanão,"['sa', 'fa', 'não']",nome masculino,"['sa', 'fã', 'nˈɐ̃w']",1
safar,"['sa', 'far']",verbo,"['sa', 'fˈa']",1
sáfara,"['sá', 'fa', 'ra']",nome feminino,"['sˈa', 'fa', 'ɾɐ']",3
safardana,"['sa', 'far', 'da', 'na']",nome masculino,"['sa', 'faɦ', 'dˈɐ̃', 'nɐ']",2
safardana,"['sa', 'far', 'da', 'na']",nome feminino,"['sa', 'faɦ', 'dˈɐ̃', 'nɐ']",2
safari,"['sa', 'fa', 'ri']",nome masculino,"['sa', 'fa', 'ɾˈi']",1
sáfaro,"['sá', 'fa', 'ro']",adjetivo,"['sˈa', 'fa', 'ɾʊ']",3
saficamente,"['sa', 'fi', 'ca', 'men', 'te']",advérbio,"['sa', 'fi', 'kã', 'mˈẽ', 'tʃɪ']",2
sáfico,"['sá', 'fi', 'co']",adjetivo,"['sˈa', 'fi', 'kʊ']",3
safio,"['sa', 'fi', 'o']",nome masculino,"['sa', 'fˈi', 'ʊ']",2
safio,"['sa', 'fi', 'o']",adjetivo,"['sa', 'fˈi', 'ʊ']",2
safira,"['sa', 'fi', 'ra']",nome feminino,"['sa', 'fˈi', 'ɾɐ']",2
safira,"['sa', 'fi', 'ra']",nome masculino,"['sa', 'fˈi', 'ɾɐ']",2
safo,"['sa', 'fo']",adjetivo,"['sˈa', 'fʊ']",2
safo,"['sa', 'fo']",nome feminino,"['sˈa', 'fʊ']",2
safões,"['sa', 'fões']",nome masculino,"['sa', 'fˈõjʃ']",1
safra,"['sa', 'fra']",nome feminino,"['sˈa', 'fɾɐ']",2
saga,"['sa', 'ga']",nome feminino,"['sˈa', 'gɐ']",2
sagacidade,"['sa', 'ga', 'ci', 'da', 'de']",nome feminino,"['sa', 'ga', 'si', 'dˈa', 'dʒɪ']",2
sagaz,"['sa', 'gaz']",adjetivo,"['sa', 'gˈaʃ']",1
sagazmente,"['sa', 'gaz', 'men', 'te']",advérbio,"['sa', 'gaʒ', 'mˈẽ', 'tʃɪ']",2
sage,"['sa', 'ge']",nome masculino,"['sˈa', 'ʒɪ ou sˈa', 'ʒɪ']",2
sage,"['sa', 'ge']",adjetivo,"['sˈa', 'ʒɪ']",2
sageza,"['sa', 'ge', 'za']",nome feminino,"['sa', 'ʒˈe', 'zɐ']",2
sagitário,"['sa', 'gi', 'tá', 'ri', 'o']",adjetivo,"['sa', 'ʒi', 'tˈa', 'ɾjʊ']",3
sagitário,"['sa', 'gi', 'tá', 'ri', 'o']",nome masculino,"['sa', 'ʒi', 'tˈa', 'ɾjʊ']",3
sagra,"['sa', 'gra']",nome feminino,"['sˈa', 'gɾɐ']",2
sagração,"['sa', 'gra', 'ção']",nome feminino,"['sa', 'gɾa', 'sˈɐ̃w']",1
sagradamente,"['sa', 'gra', 'da', 'men', 'te']",advérbio,"['sa', 'gɾa', 'dã', 'mˈẽ', 'tʃɪ']",2
sagrado,"['sa', 'gra', 'do']",adjetivo,"['sa', 'gɾˈa', 'dʊ']",2
sagrado,"['sa', 'gra', 'do']",nome masculino,"['sa', 'gɾˈa', 'dʊ']",2
sagrar,"['sa', 'grar']",verbo,"['sa', 'gɾˈa']",1
saguão,"['sa', 'guão']",nome masculino,"['sa', 'gwˈɐ̃w']",1
sagui,"['sa', 'gui']",nome masculino,"['sˈa', 'gwɪ']",1
saguim,"['sa', 'guim']",nome masculino,"['sa', 'gwˈĩ']",1
saheliano,"['sa', 'he', 'li', 'a', 'no']",adjetivo,"['sa', 'ɛ', 'li', 'ˈɐ̃', 'nʊ']",2
saí,"['sa', 'í']",nome masculino,"['sa', 'ˈi']",1
saia,"['sai', 'a']",nome feminino,"['sˈaj', 'ɐ']",2
saia-calça,"['sai', 'a', 'cal', 'ça']",nome feminino,"['sˌaj', 'ɐ', 'kˈaw', 'sɐ']",2
saia-casaco,"['sai', 'a', 'ca', 'sa', 'co']",nome masculino,"['sˌaj', 'ɐ', 'ka', 'zˈa', 'kʊ']",2
saial,"['sai', 'al']",nome masculino,"['saj', 'ˈaw']",1
saião,"['sai', 'ão']",nome masculino,"['saj', 'ˈɐ̃w']",1
saião,"['sai', 'ão']",adjetivo,"['saj', 'ˈɐ̃w']",1
saias,"['sai', 'as']",nome feminino,"['sˈaj', 'ɐʃ']",2
saibrar,"['sai', 'brar']",verbo,"['saj', 'bɾˈa']",1
saibreira,"['sai', 'brei', 'ra']",nome feminino,"['saj', 'bɾˈej', 'ɾɐ']",2
saibro,"['sai', 'bro']",nome masculino,"['sˈaj', 'bɾʊ']",2
saibroso,"['sai', 'bro', 'so']",adjetivo,"['saj', 'bɾˈo', 'zʊ']",2
saída,"['sa', 'í', 'da']",nome feminino,"['sa', 'ˈi', 'dɐ']",2
saído,"['sa', 'í', 'do']",adjetivo,"['sa', 'ˈi', 'dʊ']",2
sainete,"['sai', 'ne', 'te']",nome masculino,"['sãj', 'nˈe', 'tʃɪ']",2
sainte,"['sa', 'in', 'te']",adjetivo,"['sa', 'ˈĩ', 'tʃɪ']",2
saio,"['sai', 'o']",nome masculino,"['sˈaj', 'ʊ']",2
saiote,"['sai', 'o', 'te']",nome masculino,"['sa', 'jˈɔ', 'tʃɪ']",2
sair,"['sa', 'ir']",verbo,"['sa', 'ˈi']",1
sal,['sal'],nome masculino,['sˈaw'],1
sal-gema,"['sal', 'ge', 'ma']",nome masculino,"['sˌaw', 'ʒˈẽ', 'mɐ']",2
sala,"['sa', 'la']",nome feminino,"['sˈa', 'lɐ']",2
salada,"['sa', 'la', 'da']",nome feminino,"['sa', 'lˈa', 'dɐ']",2
saladeira,"['sa', 'la', 'dei', 'ra']",nome feminino,"['sa', 'la', 'dˈej', 'ɾɐ']",2
salafrário,"['sa', 'la', 'frá', 'ri', 'o']",nome masculino,"['sa', 'la', 'fɾˈa', 'ɾjʊ']",3
salamaleque,"['sa', 'la', 'ma', 'le', 'que']",nome masculino,"['sa', 'lã', 'ma', 'lˈɛ', 'kɪ']",2
salamandra,"['sa', 'la', 'man', 'dra']",nome feminino,"['sa', 'lã', 'mˈɐ̃', 'dɾɐ']",2
salame,"['sa', 'la', 'me']",nome masculino,"['sa', 'lˈɐ̃', 'mɪ']",2
salão,"['sa', 'lão']",nome masculino,"['sa', 'lˈɐ̃w']",1
salar,"['sa', 'lar']",verbo,"['sa', 'lˈa']",1
salarial,"['sa', 'la', 'ri', 'al']",adjetivo,"['sa', 'la', 'ɾi', 'ˈaw']",1
salariar,"['sa', 'la', 'ri', 'ar']",verbo,"['sa', 'la', 'ɾi', 'ˈa']",1
salariato,"['sa', 'la', 'ri', 'a', 'to']",nome masculino,"['sa', 'la', 'ɾi', 'ˈa', 'tʊ']",2
salário,"['sa', 'lá', 'ri', 'o']",nome masculino,"['sa', 'lˈa', 'ɾjʊ']",3
salazarismo,"['sa', 'la', 'za', 'ris', 'mo']",nome masculino,"['sa', 'la', 'za', 'ɾˈiʒ', 'mʊ']",2
salazarista,"['sa', 'la', 'za', 'ris', 'ta']",adjetivo,"['sa', 'la', 'za', 'ɾˈiʃ', 'tɐ']",2
salazarista,"['sa', 'la', 'za', 'ris', 'ta']",nome masculino,"['sa', 'la', 'za', 'ɾˈiʃ', 'tɐ']",2
salazarista,"['sa', 'la', 'za', 'ris', 'ta']",nome feminino,"['sa', 'la', 'za', 'ɾˈiʃ', 'tɐ']",2
salchicha,"['sal', 'chi', 'cha']",nome feminino,"['saw', 'ʃˈi', 'ʃɐ']",2
saldado,"['sal', 'da', 'do']",adjetivo,"['saw', 'dˈa', 'dʊ']",2
saldar,"['sal', 'dar']",verbo,"['saw', 'dˈa']",1
saldo,"['sal', 'do']",adjetivo,"['sˈaw', 'dʊ']",2
saldo,"['sal', 'do']",nome masculino,"['sˈaw', 'dʊ']",2
salé,"['sa', 'lé']",nome feminino,"['sa', 'lˈɛ']",1
saleiro,"['sa', 'lei', 'ro']",adjetivo,"['sa', 'lˈej', 'ɾʊ']",2
saleiro,"['sa', 'lei', 'ro']",nome masculino,"['sa', 'lˈej', 'ɾʊ']",2
salema,"['sa', 'le', 'ma']",nome feminino,"['sa', 'lˈẽ', 'mɐ']",2
salernitano,"['sa', 'ler', 'ni', 'ta', 'no']",adjetivo,"['sa', 'leɦ', 'ni', 'tˈɐ̃', 'nʊ']",2
salero,"['sa', 'le', 'ro']",nome masculino,"['sa', 'lˈɛ', 'ɾʊ']",2
salésia,"['sa', 'lé', 'si', 'a']",nome feminino,"['sa', 'lˈɛ', 'zja']",3
salesiano,"['sa', 'le', 'si', 'a', 'no']",adjetivo,"['sa', 'le', 'zi', 'ˈɐ̃', 'nʊ']",2
salesiano,"['sa', 'le', 'si', 'a', 'no']",nome masculino,"['sa', 'le', 'zi', 'ˈɐ̃', 'nʊ']",2
saleta,"['sa', 'le', 'ta']",nome feminino,"['sa', 'lˈe', 'tɐ']",2
salga,"['sal', 'ga']",nome feminino,"['sˈaw', 'gɐ']",2
salgadamente,"['sal', 'ga', 'da', 'men', 'te']",advérbio,"['saw', 'ga', 'dã', 'mˈẽ', 'tʃɪ']",2
salgadeira,"['sal', 'ga', 'dei', 'ra']",nome feminino,"['saw', 'ga', 'dˈej', 'ɾɐ']",2
salgadinho,"['sal', 'ga', 'di', 'nho']",nome masculino,"['saw', 'ga', 'dʒˈĩ', 'ɲʊ']",2
salgado,"['sal', 'ga', 'do']",nome masculino,"['saw', 'gˈa', 'dʊ']",2
salgado,"['sal', 'ga', 'do']",adjetivo,"['saw', 'gˈa', 'dʊ']",2
salgador,"['sal', 'ga', 'dor']",adjetivo,"['saw', 'ga', 'dˈo']",1
salgador,"['sal', 'ga', 'dor']",nome masculino,"['saw', 'ga', 'dˈo']",1
salgalhada,"['sal', 'ga', 'lha', 'da']",nome feminino,"['saw', 'ga', 'ʎˈa', 'dɐ']",2
salgar,"['sal', 'gar']",verbo,"['saw', 'gˈa']",1
