palavra,divisao,categoria,fonetica,tonic
má,['má'],nome feminino,['mˈa'],1
má-criação,"['má', 'cri', 'a', 'ção']",nome feminino,"['mˌa', 'kɾi', 'a', 'sˈɐ̃w']",1
má-fé,"['má', 'fé']",nome feminino,"['mˌa', 'fˈɛ']",1
má-língua,"['má', 'lín', 'gua']",adjetivo,"['mˌa', 'lˈĩ', 'gwɐ']",2
má-língua,"['má', 'lín', 'gua']",nome masculino,"['mˌa', 'lˈĩ', 'gwɐ ou mˌa', 'lˈĩ', 'gwɐ']",2
maboque,"['ma', 'bo', 'que']",nome masculino,"['ma', 'bˈɔ', 'kɪ']",2
mabuba,"['ma', 'bu', 'ba']",nome feminino,"['ma', 'bˈu', 'bɐ']",2
mabunda,"['ma', 'bun', 'da']",nome feminino,"['ma', 'bˈũ', 'dɐ']",2
maca,"['ma', 'ca']",nome feminino,"['mˈa', 'kɐ']",2
maçã,"['ma', 'çã']",nome feminino,"['ma', 'sˈɐ̃']",1
maça,"['ma', 'ça']",nome feminino,"['mˈa', 'sɐ']",2
maçã de Adão,"['ma', 'çã de A', 'dão']",nome feminino,"['ma', 'sˌɐ̃', 'dʒi', 'a', 'dˈɐ̃w']",0
macabeu,"['ma', 'ca', 'beu']",nome masculino,"['ma', 'ka', 'bˈew']",1
macabeu,"['ma', 'ca', 'beu']",adjetivo,"['ma', 'ka', 'bˈew']",1
macabramente,"['ma', 'ca', 'bra', 'men', 'te']",advérbio,"['ma', 'ka', 'bɾã', 'mˈẽ', 'tʃɪ']",2
macabro,"['ma', 'ca', 'bro']",adjetivo,"['ma', 'kˈa', 'bɾʊ']",2
macaca,"['ma', 'ca', 'ca']",nome feminino,"['ma', 'kˈa', 'kɐ']",2
macacada,"['ma', 'ca', 'ca', 'da']",nome feminino,"['ma', 'ka', 'kˈa', 'dɐ']",2
macacão,"['ma', 'ca', 'cão']",nome masculino,"['ma', 'ka', 'kˈɐ̃w']",1
macaco,"['ma', 'ca', 'co']",nome masculino,"['ma', 'kˈa', 'kʊ']",2
macaco,"['ma', 'ca', 'co']",adjetivo,"['ma', 'kˈa', 'kʊ']",2
maçada,"['ma', 'ça', 'da']",nome feminino,"['ma', 'sˈa', 'dɐ']",2
macadame,"['ma', 'ca', 'da', 'me']",nome masculino,"['ma', 'ka', 'dˈɐ̃', 'mɪ']",2
maçado,"['ma', 'ça', 'do']",adjetivo,"['ma', 'sˈa', 'dʊ']",2
maçador,"['ma', 'ça', 'dor']",adjetivo,"['ma', 'sa', 'dˈo']",1
maçador,"['ma', 'ça', 'dor']",nome masculino,"['ma', 'sa', 'dˈo']",1
maçadora,"['ma', 'ça', 'do', 'ra']",nome feminino,"['ma', 'sa', 'dˈo', 'ɾɐ']",2
maçadoria,"['ma', 'ça', 'do', 'ri', 'a']",nome feminino,"['ma', 'sa', 'do', 'ɾˈi', 'ɐ']",2
macaense,"['ma', 'ca', 'en', 'se']",nome masculino,"['ma', 'ka', 'ˈẽ', 'sɪ ou ma', 'ka', 'ˈẽ', 'sɪ']",2
macaense,"['ma', 'ca', 'en', 'se']",adjetivo,"['ma', 'ka', 'ˈẽ', 'sɪ']",2
maçagem,"['ma', 'ça', 'gem']",nome feminino,"['ma', 'sˈa', 'ʒẽj']",2
macaio,"['ma', 'cai', 'o']",nome masculino,"['ma', 'kˈaj', 'ʊ']",2
macaísta,"['ma', 'ca', 'ís', 'ta']",adjetivo,"['ma', 'ka', 'ˈiʃ', 'tɐ']",2
macaísta,"['ma', 'ca', 'ís', 'ta']",nome masculino,"['ma', 'ka', 'ˈiʃ', 'tɐ ou ma', 'ka', 'ˈiʃ', 'tɐ']",2
maçal,"['ma', 'çal']",nome masculino,"['ma', 'sˈaw']",1
macala,"['ma', 'ca', 'la']",nome masculino,"['ma', 'kˈa', 'lɐ']",2
macambúzio,"['ma', 'cam', 'bú', 'zi', 'o']",adjetivo,"['ma', 'kɐ̃', 'bˈu', 'zjʊ']",3
macambúzio,"['ma', 'cam', 'bú', 'zi', 'o']",nome masculino,"['ma', 'kɐ̃', 'bˈu', 'zjʊ']",3
maçaneta,"['ma', 'ça', 'ne', 'ta']",nome feminino,"['ma', 'sã', 'nˈe', 'tɐ']",2
mação,"['ma', 'ção']",nome masculino,"['ma', 'sˈɐ̃w']",1
macaqueação,"['ma', 'ca', 'que', 'a', 'ção']",nome feminino,"['ma', 'ka', 'ke', 'a', 'sˈɐ̃w']",1
macaquear,"['ma', 'ca', 'que', 'ar']",verbo,"['ma', 'ka', 'ki', 'ˈa']",1
macaquice,"['ma', 'ca', 'qui', 'ce']",nome feminino,"['ma', 'ka', 'kˈi', 'sɪ']",2
macaquinho,"['ma', 'ca', 'qui', 'nho']",nome masculino,"['ma', 'ka', 'kˈĩ', 'ɲʊ']",2
maçar,"['ma', 'çar']",verbo,"['ma', 'sˈa']",1
macareno,"['ma', 'ca', 're', 'no']",adjetivo,"['ma', 'ka', 'ɾˈẽ', 'nʊ']",2
macaréu,"['ma', 'ca', 'réu']",nome masculino,"['ma', 'ka', 'ɾˈɛw']",1
maçarico,"['ma', 'ça', 'ri', 'co']",nome masculino,"['ma', 'sa', 'ɾˈi', 'kʊ']",2
maçarico-de-bico-direito,"['ma', 'ça', 'ri', 'co', 'de', 'bi', 'co', 'di', 'rei', 'to']",nome masculino,"['ma', 'sa', 'ɾˌi', 'kʊ', 'dʒi', 'bi', 'kʊ', 'dʒi', 'ɾˈej', 'tʊ']",2
maçaroca,"['ma', 'ça', 'ro', 'ca']",nome feminino,"['ma', 'sa', 'ɾˈɔ', 'kɐ']",2
macaronésio,"['ma', 'ca', 'ro', 'né', 'si', 'o']",adjetivo,"['ma', 'ka', 'ɾõ', 'nˈɛ', 'zju']",3
macarrão,"['ma', 'car', 'rão']",nome masculino,"['ma', 'ka', 'ɦˈɐ̃w']",1
macarronicamente,"['ma', 'car', 'ro', 'ni', 'ca', 'men', 'te']",advérbio,"['ma', 'ka', 'ɦɔ̃', 'ni', 'kã', 'mˈẽ', 'tʃɪ']",2
macarrónico,"['ma', 'car', 'ró', 'ni', 'co']",adjetivo,"['ma', 'ka', 'ɦˈɔ̃', 'ni', 'kʊ']",3
macau,"['ma', 'cau']",nome masculino,"['ma', 'kˈaw']",1
macedense,"['ma', 'ce', 'den', 'se']",nome masculino,"['ma', 'se', 'dˈẽ', 'sɪ ou ma', 'se', 'dˈẽ', 'sɪ']",2
macedense,"['ma', 'ce', 'den', 'se']",adjetivo,"['ma', 'se', 'dˈẽ', 'sɪ']",2
macedónia,"['ma', 'ce', 'dó', 'ni', 'a']",nome feminino,"['ma', 'se', 'dˈɔ̃', 'njɐ']",3
macedónico,"['ma', 'ce', 'dó', 'ni', 'co']",adjetivo,"['ma', 'se', 'dˈɔ̃', 'ni', 'kʊ']",3
macedónio,"['ma', 'ce', 'dó', 'ni', 'o']",nome masculino,"['ma', 'se', 'dˈɔ̃', 'njʊ']",3
macedónio,"['ma', 'ce', 'dó', 'ni', 'o']",adjetivo,"['ma', 'se', 'dˈɔ̃', 'njʊ']",3
maceira,"['ma', 'cei', 'ra']",nome feminino,"['ma', 'sˈej', 'ɾɐ']",2
maceração,"['ma', 'ce', 'ra', 'ção']",nome feminino,"['ma', 'se', 'ɾa', 'sˈɐ̃w']",1
macerado,"['ma', 'ce', 'ra', 'do']",adjetivo,"['ma', 'se', 'ɾˈa', 'dʊ']",2
macerado,"['ma', 'ce', 'ra', 'do']",nome masculino,"['ma', 'se', 'ɾˈa', 'dʊ']",2
macerar,"['ma', 'ce', 'rar']",verbo,"['ma', 'se', 'ɾˈa']",1
maceta,"['ma', 'ce', 'ta']",nome feminino,"['ma', 'sˈe', 'tɐ']",2
maceta,"['ma', 'ce', 'ta']",adjetivo,"['ma', 'sˈe', 'tɐ']",2
macetar,"['ma', 'ce', 'tar']",verbo,"['ma', 'se', 'tˈa']",1
macete,"['ma', 'ce', 'te']",nome masculino,"['ma', 'sˈe', 'tʃɪ']",2
mach,"['ma', 'ch']",nome masculino,[''],2
macha,"['ma', 'cha']",nome feminino,"['mˈa', 'ʃɐ']",2
machada,"['ma', 'cha', 'da']",nome feminino,"['ma', 'ʃˈa', 'dɐ']",2
machadada,"['ma', 'cha', 'da', 'da']",nome feminino,"['ma', 'ʃa', 'dˈa', 'dɐ']",2
machadar,"['ma', 'cha', 'dar']",verbo,"['ma', 'ʃa', 'dˈa']",1
machadinha,"['ma', 'cha', 'di', 'nha']",nome feminino,"['ma', 'ʃa', 'dʒˈĩ', 'ɲɐ']",2
machado,"['ma', 'cha', 'do']",nome masculino,"['ma', 'ʃˈa', 'dʊ']",2
machamba,"['ma', 'cham', 'ba']",nome feminino,"['ma', 'ʃˈɐ̃', 'bɐ']",2
machão,"['ma', 'chão']",nome masculino,"['ma', 'ʃˈɐ̃w']",1
machear,"['ma', 'che', 'ar']",verbo,"['ma', 'ʃi', 'ˈa']",1
macheia,"['ma', 'chei', 'a']",nome feminino,"['ma', 'ʃˈej', 'ɐ']",2
machete,"['ma', 'che', 'te']",nome masculino,"['ma', 'ʃˈe', 'tʃɪ']",2
machicar,"['ma', 'chi', 'car']",verbo,"['ma', 'ʃi', 'kˈa']",1
machim,"['ma', 'chim']",nome masculino,"['ma', 'ʃˈĩ ou ma', 'ʃˈĩ']",1
machimbombo,"['ma', 'chim', 'bom', 'bo']",nome masculino,"['ma', 'ʃĩ', 'bˈõ', 'bʊ']",2
machinar,"['ma', 'chi', 'nar']",verbo,"['ma', 'ʃĩ', 'nˈa']",1
machiquense,"['ma', 'chi', 'quen', 'se']",adjetivo,"['ma', 'ʃi', 'kˈẽ', 'sɪ']",2
machiquense,"['ma', 'chi', 'quen', 'se']",nome feminino,"['ma', 'ʃi', 'kˈẽ', 'sɪ ou ma', 'ʃi', 'kˈẽ', 'sɪ']",2
machismo,"['ma', 'chis', 'mo']",nome masculino,"['ma', 'ʃˈiʒ', 'mʊ']",2
machista,"['ma', 'chis', 'ta']",adjetivo,"['ma', 'ʃˈiʃ', 'tɐ']",2
machista,"['ma', 'chis', 'ta']",nome masculino,"['ma', 'ʃˈiʃ', 'tɐ']",2
machista,"['ma', 'chis', 'ta']",nome feminino,"['ma', 'ʃˈiʃ', 'tɐ']",2
macho,"['ma', 'cho']",nome masculino,"['mˈa', 'ʃʊ']",2
macho,"['ma', 'cho']",adjetivo,"['mˈa', 'ʃʊ']",2
machona,"['ma', 'cho', 'na']",nome feminino,"['ma', 'ʃˈõ', 'nɐ']",2
machucado,"['ma', 'chu', 'ca', 'do']",adjetivo,"['ma', 'ʃu', 'kˈa', 'dʊ']",2
machucar,"['ma', 'chu', 'car']",verbo,"['ma', 'ʃu', 'kˈa']",1
machuqueiro,"['ma', 'chu', 'quei', 'ro']",nome masculino,"['ma', 'ʃu', 'kˈej', 'ɾʊ']",2
maciamente,"['ma', 'ci', 'a', 'men', 'te']",advérbio,"['ma', 'si', 'ã', 'mˈẽ', 'tʃɪ']",2
maciar,"['ma', 'ci', 'ar']",verbo,"['ma', 'si', 'ˈa']",1
maciçamente,"['ma', 'ci', 'ça', 'men', 'te']",advérbio,"['ma', 'si', 'sã', 'mˈẽ', 'tʃɪ']",2
maciço,"['ma', 'ci', 'ço']",nome masculino,"['ma', 'sˈi', 'sʊ']",2
maciço,"['ma', 'ci', 'ço']",adjetivo,"['ma', 'sˈi', 'sʊ']",2
macieira,"['ma', 'ci', 'ei', 'ra']",nome feminino,"['ma', 'si', 'ˈej', 'ɾɐ']",2
macieza,"['ma', 'ci', 'e', 'za']",nome feminino,"['ma', 'si', 'ˈe', 'zɐ']",2
macilento,"['ma', 'ci', 'len', 'to']",adjetivo,"['ma', 'si', 'lˈẽ', 'tʊ']",2
macio,"['ma', 'ci', 'o']",adjetivo,"['ma', 'sˈi', 'ʊ']",2
macio,"['ma', 'ci', 'o']",nome masculino,"['ma', 'sˈi', 'ʊ']",2
maço,"['ma', 'ço']",nome masculino,"['mˈa', 'sʊ']",2
macoca,"['ma', 'co', 'ca']",nome feminino,"['ma', 'kˈɔ', 'kɐ']",2
maçonaria,"['ma', 'ço', 'na', 'ri', 'a']",nome feminino,"['ma', 'sõ', 'na', 'ɾˈi', 'ɐ']",2
maconde,"['ma', 'con', 'de']",nome masculino,"['ma', 'kˈõ', 'dʒɪ ou ma', 'kˈõ', 'dʒɪ']",2
maconde,"['ma', 'con', 'de']",adjetivo,"['ma', 'kˈõ', 'dʒɪ']",2
maconha,"['ma', 'co', 'nha']",nome feminino,"['ma', 'kˈɔ̃', 'ɲɐ']",2
maconhar,"['ma', 'co', 'nhar']",verbo,"['ma', 'kõ', 'ɲˈa']",1
maçonicamente,"['ma', 'ço', 'ni', 'ca', 'men', 'te']",advérbio,"['ma', 'sɔ̃', 'ni', 'kã', 'mˈẽ', 'tʃɪ']",2
maçónico,"['ma', 'çó', 'ni', 'co']",nome masculino,"['ma', 'sˈɔ̃', 'ni', 'kʊ']",3
maçónico,"['ma', 'çó', 'ni', 'co']",adjetivo,"['ma', 'sˈɔ̃', 'ni', 'kʊ']",3
macramé,"['ma', 'cra', 'mé']",nome masculino,"['ma', 'kɾã', 'mˈɛ']",1
macro,"['ma', 'cro']",nome feminino,"['mˈa', 'kɾo']",2
macrobiótica,"['ma', 'cro', 'bi', 'ó', 'ti', 'ca']",nome feminino,"['ma', 'kɾo', 'bjˈɔ', 'tʃi', 'kɐ']",3
macrobiótico,"['ma', 'cro', 'bi', 'ó', 'ti', 'co']",adjetivo,"['ma', 'kɾo', 'bjˈɔ', 'tʃi', 'kʊ']",3
macrocéfala,"['ma', 'cro', 'cé', 'fa', 'la']",nome feminino,"['ma', 'kɾo', 'sˈɛ', 'fa', 'lɐ']",3
macrocefalia,"['ma', 'cro', 'ce', 'fa', 'li', 'a']",nome feminino,"['ma', 'kɾo', 'se', 'fa', 'lˈi', 'ɐ']",2
macrocéfalo,"['ma', 'cro', 'cé', 'fa', 'lo']",adjetivo,"['ma', 'kɾo', 'sˈɛ', 'fa', 'lʊ']",3
macrocéfalo,"['ma', 'cro', 'cé', 'fa', 'lo']",nome masculino,"['ma', 'kɾo', 'sˈɛ', 'fa', 'lʊ']",3
macrocosmo,"['ma', 'cro', 'cos', 'mo']",nome masculino,"['ma', 'kɾo', 'kˈɔʒ', 'mʊ']",2
macroeconomia,"['ma', 'cro', 'e', 'co', 'no', 'mi', 'a']",nome feminino,"['ma', 'kɾo', 'e', 'kõ', 'nõ', 'mˈi', 'ɐ']",2
macroeconómico,"['ma', 'cro', 'e', 'co', 'nó', 'mi', 'co']",adjetivo,"['ma', 'kɾo', 'e', 'kõ', 'nˈɔ̃', 'mi', 'kʊ']",3
macroestrutura,"['ma', 'cro', 'es', 'tru', 'tu', 'ra']",nome feminino,"['ma', 'kɾo', 'iʃ', 'tɾu', 'tˈu', 'ɾɐ']",2
macrófago,"['ma', 'cró', 'fa', 'go']",nome masculino,"['ma', 'kɾˈɔ', 'fa', 'gʊ']",3
macromolécula,"['ma', 'cro', 'mo', 'lé', 'cu', 'la']",nome feminino,"['ma', 'kɾõ', 'mo', 'lˈɛ', 'ku', 'lɐ']",3
macroscopicamente,"['ma', 'cros', 'co', 'pi', 'ca', 'men', 'te']",advérbio,"['ma', 'kɾoʃ', 'kɔ', 'pi', 'kã', 'mˈẽ', 'tʃɪ']",2
macroscópico,"['ma', 'cros', 'có', 'pi', 'co']",adjetivo,"['ma', 'kɾoʃ', 'kˈɔ', 'pi', 'kʊ']",3
macua,"['ma', 'cu', 'a']",nome masculino,"['ma', 'kˈu', 'ɐ ou ma', 'kˈu', 'ɐ']",2
macua,"['ma', 'cu', 'a']",adjetivo,"['ma', 'kˈu', 'ɐ']",2
maçudamente,"['ma', 'çu', 'da', 'men', 'te']",advérbio,"['ma', 'su', 'dã', 'mˈẽ', 'tʃɪ']",2
maçudo,"['ma', 'çu', 'do']",adjetivo,"['ma', 'sˈu', 'dʊ']",2
mácula,"['má', 'cu', 'la']",nome feminino,"['mˈa', 'ku', 'lɐ']",3
maculado,"['ma', 'cu', 'la', 'do']",adjetivo,"['ma', 'ku', 'lˈa', 'dʊ']",2
macular,"['ma', 'cu', 'lar']",verbo,"['ma', 'ku', 'lˈa']",1
maculusso,"['ma', 'cu', 'lus', 'so']",nome masculino,"['ma', 'ku', 'lˈu', 'sʊ']",2
macumba,"['ma', 'cum', 'ba']",nome feminino,"['ma', 'kˈũ', 'bɐ']",2
macúti,"['ma', 'cú', 'ti']",nome masculino,"['ma', 'kˈu', 'tʃɪ']",2
madala,"['ma', 'da', 'la']",nome masculino,"['ma', 'dˈa', 'lɐ']",2
madalena,"['ma', 'da', 'le', 'na']",nome feminino,"['ma', 'da', 'lˈẽ', 'nɐ']",2
madama,"['ma', 'da', 'ma']",nome feminino,"['ma', 'dˈɐ̃', 'mɐ']",2
madeira,"['ma', 'dei', 'ra']",nome feminino,"['ma', 'dˈej', 'ɾɐ']",2
madeira,"['ma', 'dei', 'ra']",nome masculino,"['ma', 'dˈej', 'ɾɐ']",2
madeirame,"['ma', 'dei', 'ra', 'me']",nome masculino,"['ma', 'dej', 'ɾˈɐ̃', 'mɪ']",2
madeiramento,"['ma', 'dei', 'ra', 'men', 'to']",nome masculino,"['ma', 'dej', 'ɾã', 'mˈẽ', 'tʊ']",2
madeirar,"['ma', 'dei', 'rar']",verbo,"['ma', 'dej', 'ɾˈa']",1
madeireira,"['ma', 'dei', 'rei', 'ra']",nome feminino,"['ma', 'dej', 'ɾˈej', 'ɾɐ']",2
madeireiro,"['ma', 'dei', 'rei', 'ro']",adjetivo,"['ma', 'dej', 'ɾˈej', 'ɾʊ']",2
madeireiro,"['ma', 'dei', 'rei', 'ro']",nome masculino,"['ma', 'dej', 'ɾˈej', 'ɾʊ']",2
madeirense,"['ma', 'dei', 'ren', 'se']",adjetivo,"['ma', 'dej', 'ɾˈẽ', 'sɪ']",2
madeirense,"['ma', 'dei', 'ren', 'se']",nome masculino,"['ma', 'dej', 'ɾˈẽ', 'sɪ']",2
madeirense,"['ma', 'dei', 'ren', 'se']",nome feminino,"['ma', 'dej', 'ɾˈẽ', 'sɪ']",2
madeiro,"['ma', 'dei', 'ro']",nome masculino,"['ma', 'dˈej', 'ɾʊ']",2
madeixa,"['ma', 'dei', 'xa']",nome feminino,"['ma', 'dˈej', 'ʃɐ']",2
madeixar,"['ma', 'dei', 'xar']",verbo,"['ma', 'dej', 'ʃˈa']",1
madianita,"['ma', 'di', 'a', 'ni', 'ta']",adjetivo,"['ma', 'dʒi', 'ã', 'nˈi', 'tɐ']",2
madianita,"['ma', 'di', 'a', 'ni', 'ta']",nome masculino,"['ma', 'dʒi', 'ã', 'nˈi', 'tɐ ou ma', 'dʒi', 'ã', 'nˈi', 'tɐ']",2
madona,"['ma', 'do', 'na']",nome feminino,"['ma', 'dˈɔ̃', 'nɐ']",2
madorna,"['ma', 'dor', 'na']",nome feminino,"['ma', 'dˈoɦ', 'nɐ']",2
madraço,"['ma', 'dra', 'ço']",adjetivo,"['ma', 'dɾˈa', 'sʊ']",2
madraço,"['ma', 'dra', 'ço']",nome masculino,"['ma', 'dɾˈa', 'sʊ']",2
madragoa,"['ma', 'dra', 'go', 'a']",nome feminino,"['ma', 'dɾa', 'gˈo', 'ɐ']",2
madrassa,"['ma', 'dras', 'sa']",nome feminino,"['ma', 'dɾˈa', 'sɐ']",2
madrasta,"['ma', 'dras', 'ta']",nome feminino,"['ma', 'dɾˈaʃ', 'tɐ']",2
madrasta,"['ma', 'dras', 'ta']",adjetivo,"['ma', 'dɾˈaʃ', 'tɐ']",2
madrasto,"['ma', 'dras', 'to']",nome masculino,"['ma', 'dɾˈaʃ', 'tʊ']",2
madrasto,"['ma', 'dras', 'to']",adjetivo,"['ma', 'dɾˈaʃ', 'tʊ']",2
madre,"['ma', 'dre']",nome feminino,"['mˈa', 'dɾɪ']",2
madrepérola,"['ma', 'dre', 'pé', 'ro', 'la']",nome feminino,"['ma', 'dɾe', 'pˈɛ', 'ɾo', 'lɐ']",3
madressilva,"['ma', 'dres', 'sil', 'va']",nome feminino,"['ma', 'dɾe', 'sˈiw', 'vɐ']",2
madria,"['ma', 'dri', 'a']",nome feminino,"['ma', 'dɾˈi', 'ɐ']",2
madrigal,"['ma', 'dri', 'gal']",nome masculino,"['ma', 'dɾi', 'gˈaw']",1
madrigalista,"['ma', 'dri', 'ga', 'lis', 'ta']",nome masculino,"['ma', 'dɾi', 'ga', 'lˈiʃ', 'tɐ ou ma', 'dɾi', 'ga', 'lˈiʃ', 'tɐ']",2
madrilena,"['ma', 'dri', 'le', 'na']",nome feminino,"['ma', 'dɾi', 'lˈẽ', 'nɐ']",2
madrileno,"['ma', 'dri', 'le', 'no']",nome masculino,"['ma', 'dɾi', 'lˈẽ', 'nʊ']",2
madrileno,"['ma', 'dri', 'le', 'no']",adjetivo,"['ma', 'dɾi', 'lˈẽ', 'nʊ']",2
madrinha,"['ma', 'dri', 'nha']",nome feminino,"['ma', 'dɾˈĩ', 'ɲɐ']",2
madriz,"['ma', 'driz']",nome feminino,"['ma', 'dɾˈiʃ']",1
madrugada,"['ma', 'dru', 'ga', 'da']",nome feminino,"['ma', 'dɾu', 'gˈa', 'dɐ']",2
madrugador,"['ma', 'dru', 'ga', 'dor']",adjetivo,"['ma', 'dɾu', 'ga', 'dˈo']",1
madrugador,"['ma', 'dru', 'ga', 'dor']",nome masculino,"['ma', 'dɾu', 'ga', 'dˈo']",1
madrugadora,"['ma', 'dru', 'ga', 'do', 'ra']",nome feminino,"['ma', 'dɾu', 'ga', 'dˈo', 'ɾɐ']",2
madrugar,"['ma', 'dru', 'gar']",verbo,"['ma', 'dɾu', 'gˈa']",1
madura,"['ma', 'du', 'ra']",nome feminino,"['ma', 'dˈu', 'ɾɐ']",2
maduramente,"['ma', 'du', 'ra', 'men', 'te']",advérbio,"['ma', 'du', 'ɾã', 'mˈẽ', 'tʃɪ']",2
madurar,"['ma', 'du', 'rar']",verbo,"['ma', 'du', 'ɾˈa']",1
madureza,"['ma', 'du', 're', 'za']",nome feminino,"['ma', 'du', 'ɾˈe', 'zɐ']",2
maduro,"['ma', 'du', 'ro']",adjetivo,"['ma', 'dˈu', 'ɾʊ']",2
maduro,"['ma', 'du', 'ro']",nome masculino,"['ma', 'dˈu', 'ɾʊ']",2
mãe,['mãe'],nome feminino,['mˈɐ̃j'],1
mãe-pátria,"['mãe', 'pá', 'tri', 'a']",nome feminino,"['mˌɐ̃j', 'pˈa', 'tɾjɐ']",3
maestoso,"['ma', 'es', 'to', 'so']",adjetivo,"['ma', 'eʃ', 'tˈɔ', 'zʊ']",2
maestria,"['ma', 'es', 'tri', 'a']",nome feminino,"['ma', 'eʃ', 'tɾˈi', 'ɐ']",2
maestrina,"['ma', 'es', 'tri', 'na']",nome feminino,"['ma', 'ɛʃ', 'tɾˈĩ', 'nɐ']",2
maestro,"['ma', 'es', 'tro']",nome masculino,"['ma', 'ˈɛʃ', 'tɾʊ']",2
maestro-titular,"['ma', 'es', 'tro', 'ti', 'tu', 'lar']",nome masculino,"['ma', 'ˌɛʃ', 'tɾʊ', 'tʃi', 'tu', 'lˈa']",1
mãezinha,"['mãe', 'zi', 'nha']",nome feminino,"['mˈɐ̃j', 'zˈĩ', 'ɲɐ']",2
mafarrico,"['ma', 'far', 'ri', 'co']",nome masculino,"['ma', 'fa', 'ɦˈi', 'kʊ']",2
mafarrico,"['ma', 'far', 'ri', 'co']",adjetivo,"['ma', 'fa', 'ɦˈi', 'kʊ']",2
máfia,"['má', 'fi', 'a']",nome feminino,"['mˈa', 'fjɐ']",3
mafiar,"['ma', 'fi', 'ar']",verbo,"['ma', 'fi', 'ˈa']",1
mafiosa,"['ma', 'fi', 'o', 'sa']",nome feminino,"['ma', 'fjˈɔ', 'zɐ']",2
mafioso,"['ma', 'fi', 'o', 'so']",nome masculino,"['ma', 'fjˈo', 'zʊ']",2
mafioso,"['ma', 'fi', 'o', 'so']",adjetivo,"['ma', 'fjˈo', 'zʊ']",2
mafrense,"['ma', 'fren', 'se']",adjetivo,"['ma', 'fɾˈẽ', 'sɪ']",2
mafrense,"['ma', 'fren', 'se']",nome masculino,"['ma', 'fɾˈẽ', 'sɪ ou ma', 'fɾˈẽ', 'sɪ']",2
mafurreira,"['ma', 'fur', 'rei', 'ra']",nome feminino,"['ma', 'fu', 'ɦˈej', 'ɾɐ']",2
maga,"['ma', 'ga']",nome feminino,"['mˈa', 'gɐ']",2
magaíça,"['ma', 'ga', 'í', 'ça']",nome masculino,"['ma', 'ga', 'ˈi', 'sɐ']",2
magala,"['ma', 'ga', 'la']",nome masculino,"['ma', 'gˈa', 'lɐ']",2
magana,"['ma', 'ga', 'na']",adjetivo,"['ma', 'gˈɐ̃', 'nɐ']",2
magana,"['ma', 'ga', 'na']",nome feminino,"['ma', 'gˈɐ̃', 'nɐ']",2
maganão,"['ma', 'ga', 'não']",adjetivo,"['ma', 'gã', 'nˈɐ̃w']",1
maganão,"['ma', 'ga', 'não']",nome masculino,"['ma', 'gã', 'nˈɐ̃w']",1
magano,"['ma', 'ga', 'no']",adjetivo,"['ma', 'gˈɐ̃', 'nʊ']",2
magarefe,"['ma', 'ga', 're', 'fe']",nome masculino,"['ma', 'ga', 'ɾˈɛ', 'fɪ']",2
magazine,"['ma', 'ga', 'zi', 'ne']",nome masculino,"['ma', 'ga', 'zˈĩ', 'nɪ']",2
magenta,"['ma', 'gen', 'ta']",adjetivo,"['ma', 'ʒˈẽ', 'tɐ']",2
magenta,"['ma', 'gen', 'ta']",nome masculino,"['ma', 'ʒˈẽ', 'tɐ']",2
magia,"['ma', 'gi', 'a']",nome feminino,"['ma', 'ʒˈi', 'ɐ']",2
magiar,"['ma', 'gi', 'ar']",nome masculino,"['ma', 'ʒi', 'ˈa']",1
magiar,"['ma', 'gi', 'ar']",adjetivo,"['ma', 'ʒi', 'ˈa']",1
magiar,"['ma', 'gi', 'ar']",nome feminino,"['ma', 'ʒi', 'ˈa']",1
mágica,"['má', 'gi', 'ca']",nome feminino,"['mˈa', 'ʒi', 'kɐ']",3
magicamente,"['ma', 'gi', 'ca', 'men', 'te']",advérbio,"['ma', 'ʒi', 'kã', 'mˈẽ', 'tʃɪ']",2
magicar,"['ma', 'gi', 'car']",verbo,"['ma', 'ʒi', 'kˈa']",1
mágico,"['má', 'gi', 'co']",nome masculino,"['mˈa', 'ʒi', 'kʊ']",3
mágico,"['má', 'gi', 'co']",adjetivo,"['mˈa', 'ʒi', 'kʊ']",3
magíster,"['ma', 'gís', 'ter']",nome masculino,"['ma', 'ʒˈiʃ', 'tɛ']",2
magistério,"['ma', 'gis', 'té', 'ri', 'o']",nome masculino,"['ma', 'ʒiʃ', 'tˈɛ', 'ɾjʊ']",3
magistrada,"['ma', 'gis', 'tra', 'da']",nome feminino,"['ma', 'ʒiʃ', 'tɾˈa', 'dɐ']",2
magistrado,"['ma', 'gis', 'tra', 'do']",nome masculino,"['ma', 'ʒiʃ', 'tɾˈa', 'dʊ']",2
magistral,"['ma', 'gis', 'tral']",adjetivo,"['ma', 'ʒiʃ', 'tɾˈaw']",1
magistral,"['ma', 'gis', 'tral']",nome masculino,"['ma', 'ʒiʃ', 'tɾˈaw']",1
magistralidade,"['ma', 'gis', 'tra', 'li', 'da', 'de']",nome feminino,"['ma', 'ʒiʃ', 'tɾa', 'li', 'dˈa', 'dʒɪ']",2
magistralmente,"['ma', 'gis', 'tral', 'men', 'te']",advérbio,"['ma', 'ʒiʃ', 'tɾaw', 'mˈẽ', 'tʃɪ']",2
magistratura,"['ma', 'gis', 'tra', 'tu', 'ra']",nome feminino,"['ma', 'ʒiʃ', 'tɾa', 'tˈu', 'ɾɐ']",2
