palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
deslastrar,verbo,"['des', 'las', 'trar']",-1,"['dez', 'laʃ', 'tɾˈaɾ']",-1
deslastro,nome masculino,"['des', 'las', 'tro']",-2,"['dez', 'lˈaʃ', 'tɾʊ']",-2
deslaurear,verbo,"['des', 'lau', 're', 'ar']",-1,"['dez', 'law', 'ɾi', 'ˈaɾ']",-1
deslavado,adjetivo,"['des', 'la', 'va', 'do']",-2,"['deʒ', 'la', 'vˈa', 'dʊ']",-2
deslavar,verbo,"['des', 'la', 'var']",-1,"['deʒ', 'la', 'vˈa']",-1
deslavra,nome feminino,"['des', 'la', 'vra']",-2,"['dez', 'lˈa', 'vɾɐ']",-2
deslavrar,verbo,"['des', 'la', 'vrar']",-1,"['dez', 'la', 'vɾˈaɾ']",-1
desleal,adjetivo,"['des', 'le', 'al']",-1,"['deʒ', 'li', 'ˈaw']",-1
deslealdade,nome feminino,"['des', 'le', 'al', 'da', 'de']",-2,"['deʒ', 'le', 'aw', 'dˈa', 'dʒɪ']",-2
deslealmente,advérbio,"['des', 'le', 'al', 'men', 'te']",-2,"['dez', 'le', 'aw', 'mˈẽ', 'tʃɪ']",-2
deslegitimação,nome feminino,"['des', 'le', 'gi', 'ti', 'ma', 'ção']",-1,"['dez', 'le', 'ʒi', 'tʃĩ', 'ma', 'sˈɐ̃w']",-1
deslegitimar,verbo,"['des', 'le', 'gi', 'ti', 'mar']",-1,"['deʒ', 'le', 'ʒi', 'tʃĩ', 'mˈa']",-1
desleita,nome feminino,"['des', 'lei', 'ta']",-2,"['dez', 'lˈej', 'tɐ']",-2
desleitar,verbo,"['des', 'lei', 'tar']",-1,"['dez', 'lej', 'tˈaɾ']",-1
desleixada,nome feminino,"['des', 'lei', 'xa', 'da']",-2,"['deʒ', 'lej', 'ʃˈa', 'dɐ']",-2
desleixadamente,advérbio,"['des', 'lei', 'xa', 'da', 'men', 'te']",-2,"['deʒ', 'lej', 'ʃa', 'dã', 'mˈẽ', 'tʃɪ']",-2
desleixado,adjetivo,"['des', 'lei', 'xa', 'do']",-2,"['deʒ', 'lej', 'ʃˈa', 'dʊ']",-2
desleixado,nome masculino,"['des', 'lei', 'xa', 'do']",-2,"['deʒ', 'lej', 'ʃˈa', 'dʊ']",-2
desleixar,verbo,"['des', 'lei', 'xar']",-1,"['deʒ', 'lej', 'ʃˈa']",-1
desleixo,nome masculino,"['des', 'lei', 'xo']",-2,"['deʒ', 'lˈej', 'ʃʊ']",-2
deslembrado,adjetivo,"['des', 'lem', 'bra', 'do']",-2,"['dez', 'lẽ', 'bɾˈa', 'dʊ']",-2
deslembrado,nome masculino,"['des', 'lem', 'bra', 'do']",-2,"['dez', 'lẽ', 'bɾˈa', 'dʊ']",-2
deslembrança,nome feminino,"['des', 'lem', 'bran', 'ça']",-2,"['dez', 'lẽ', 'bɾˈɐ̃', 'sɐ']",-2
deslembrar,verbo,"['des', 'lem', 'brar']",-1,"['dez', 'lẽ', 'bɾˈaɾ']",-1
desliar,verbo,"['des', 'li', 'ar']",-1,"['dez', 'li', 'ˈaɾ']",-1
desligação,nome feminino,"['des', 'li', 'ga', 'ção']",-1,"['deʒ', 'li', 'ga', 'sˈɐ̃w']",-1
desligado,adjetivo,"['des', 'li', 'ga', 'do']",-2,"['deʒ', 'li', 'gˈa', 'dʊ']",-2
desligadura,nome feminino,"['des', 'li', 'ga', 'du', 'ra']",-2,"['dez', 'li', 'ga', 'dˈu', 'ɾɐ']",-2
desligamento,nome masculino,"['des', 'li', 'ga', 'men', 'to']",-2,"['deʒ', 'li', 'gã', 'mˈẽ', 'tʊ']",-2
desligar,verbo,"['des', 'li', 'gar']",-1,"['deʒ', 'li', 'gˈa']",-1
desligável,adjetivo,"['des', 'li', 'gá', 'vel']",-2,"['deʒ', 'li', 'gˈa', 'vew']",-2
deslimar,verbo,"['des', 'li', 'mar']",-1,"['dez', 'lĩ', 'mˈaɾ']",-1
deslindar,verbo,"['des', 'lin', 'dar']",-1,"['deʒ', 'lĩ', 'dˈa']",-1
deslinde,nome masculino,"['des', 'lin', 'de']",-2,"['deʒ', 'lˈĩ', 'dʒɪ']",-2
deslinguado,adjetivo,"['des', 'lin', 'gua', 'do']",-2,"['dez', 'lĩ', 'gwˈa', 'dʊ']",-2
deslinguado,nome masculino,"['des', 'lin', 'gua', 'do']",-2,"['dez', 'lĩ', 'gwˈa', 'dʊ']",-2
deslisura,nome feminino,"['des', 'li', 'su', 'ra']",-2,"['dez', 'li', 'zˈu', 'ɾɐ']",-2
deslizamento,nome masculino,"['des', 'li', 'za', 'men', 'to']",-2,"['deʒ', 'li', 'zã', 'mˈẽ', 'tʊ']",-2
deslizante,adjetivo,"['des', 'li', 'zan', 'te']",-2,"['deʒ', 'li', 'zˈɐ̃', 'tʃɪ']",-2
deslizar,verbo,"['des', 'li', 'zar']",-1,"['deʒ', 'li', 'zˈa']",-1
deslize,nome masculino,"['des', 'li', 'ze']",-2,"['deʒ', 'lˈi', 'zɪ']",-2
deslocabilidade,nome feminino,"['des', 'lo', 'ca', 'bi', 'li', 'da', 'de']",-2,"['deʒ', 'lo', 'ka', 'bi', 'li', 'dˈa', 'dʒɪ']",-2
deslocação,nome feminino,"['des', 'lo', 'ca', 'ção']",-1,"['deʒ', 'lo', 'ka', 'sˈɐ̃w']",-1
deslocado,adjetivo,"['des', 'lo', 'ca', 'do']",-2,"['deʒ', 'lo', 'kˈa', 'dʊ']",-2
deslocador,adjetivo,"['des', 'lo', 'ca', 'dor']",-1,"['dez', 'lo', 'ka', 'dˈoɾ']",-1
deslocador,nome masculino,"['des', 'lo', 'ca', 'dor']",-1,"['dez', 'lo', 'ka', 'dˈoɾ']",-1
deslocalização,nome feminino,"['des', 'lo', 'ca', 'li', 'za', 'ção']",-1,"['deʒ', 'lo', 'ka', 'li', 'za', 'sˈɐ̃w']",-1
deslocalizar,verbo,"['des', 'lo', 'ca', 'li', 'zar']",-1,"['deʒ', 'lo', 'ka', 'li', 'zˈa']",-1
deslocamento,nome masculino,"['des', 'lo', 'ca', 'men', 'to']",-2,"['deʒ', 'lo', 'kã', 'mˈẽ', 'tʊ']",-2
deslocar,verbo,"['des', 'lo', 'car']",-1,"['deʒ', 'lo', 'kˈa']",-1
deslodo,nome masculino,"['des', 'lo', 'do']",-2,"['dez', 'lˈo', 'dʊ']",-2
deslograr,verbo,"['des', 'lo', 'grar']",-1,"['dez', 'lo', 'gɾˈaɾ']",-1
deslombar,verbo,"['des', 'lom', 'bar']",-1,"['dez', 'lõ', 'bˈaɾ']",-1
deslouvar,verbo,"['des', 'lou', 'var']",-1,"['dez', 'lo', 'vˈaɾ']",-1
deslouvor,nome masculino,"['des', 'lou', 'vor']",-1,"['dez', 'lo', 'vˈoɾ']",-1
deslumbrado,adjetivo,"['des', 'lum', 'bra', 'do']",-2,"['deʒ', 'lũ', 'bɾˈa', 'dʊ']",-2
deslumbramento,nome masculino,"['des', 'lum', 'bra', 'men', 'to']",-2,"['deʒ', 'lũ', 'bɾã', 'mˈẽ', 'tʊ']",-2
deslumbrante,adjetivo,"['des', 'lum', 'bran', 'te']",-2,"['deʒ', 'lũ', 'bɾˈɐ̃', 'tʃɪ']",-2
deslumbrantemente,advérbio,"['des', 'lum', 'bran', 'te', 'men', 'te']",-2,"['deʒ', 'lũ', 'bɾɐ̃', 'tẽ', 'mˈẽ', 'tʃɪ']",-2
deslumbrar,verbo,"['des', 'lum', 'brar']",-1,"['deʒ', 'lũ', 'bɾˈa']",-1
deslumbre,nome masculino,"['des', 'lum', 'bre']",-2,"['deʒ', 'lˈũ', 'bɾɪ']",-2
deslustral,adjetivo,"['des', 'lus', 'tral']",-1,"['dez', 'luʃ', 'tɾˈaw']",-1
deslustrar,verbo,"['des', 'lus', 'trar']",-1,"['deʒ', 'luʃ', 'tɾˈa']",-1
deslustre,nome masculino,"['des', 'lus', 'tre']",-2,"['deʒ', 'lˈuʃ', 'tɾɪ']",-2
deslustro,nome masculino,"['des', 'lus', 'tro']",-2,"['dez', 'lˈuʃ', 'tɾʊ']",-2
deslustroso,adjetivo,"['des', 'lus', 'tro', 'so']",-2,"['dez', 'luʃ', 'tɾˈo', 'zʊ']",-2
desluzido,adjetivo,"['des', 'lu', 'zi', 'do']",-2,"['dez', 'lu', 'zˈi', 'dʊ']",-2
desluzimento,nome masculino,"['des', 'lu', 'zi', 'men', 'to']",-2,"['dez', 'lu', 'zĩ', 'mˈẽ', 'tʊ']",-2
desluzir,verbo,"['des', 'lu', 'zir']",-1,"['dez', 'lu', 'zˈiɾ']",-1
desmacular,verbo,"['des', 'ma', 'cu', 'lar']",-1,"['dez', 'ma', 'ku', 'lˈaɾ']",-1
desmadeirar,verbo,"['des', 'ma', 'dei', 'rar']",-1,"['dez', 'ma', 'dej', 'ɾˈaɾ']",-1
desmagnetização,nome feminino,"['des', 'mag', 'ne', 'ti', 'za', 'ção']",-1,"['deʒ', 'ma', 'gĩ', 'ne', 'tʃi', 'za', 'sˈɐ̃w']",-1
desmagnetizar,verbo,"['des', 'mag', 'ne', 'ti', 'zar']",-1,"['dez', 'ma', 'gĩ', 'ne', 'tʃi', 'zˈaɾ']",-1
desmaiadamente,advérbio,"['des', 'mai', 'a', 'da', 'men', 'te']",-2,"['deʒ', 'maj', 'a', 'dã', 'mˈẽ', 'tʃɪ']",-2
desmaiado,adjetivo,"['des', 'mai', 'a', 'do']",-2,"['deʒ', 'maj', 'ˈa', 'dʊ']",-2
desmaiar,verbo,"['des', 'mai', 'ar']",-1,"['deʒ', 'maj', 'ˈa']",-1
desmaio,nome masculino,"['des', 'mai', 'o']",-2,"['deʒ', 'mˈaj', 'ʊ']",-2
desmalhar,verbo,"['des', 'ma', 'lhar']",-1,"['dez', 'ma', 'ʎˈaɾ']",-1
desmalicioso,adjetivo,"['des', 'ma', 'li', 'ci', 'o', 'so']",-2,"['dez', 'ma', 'li', 'sjˈo', 'zʊ']",-2
desmama,nome feminino,"['des', 'ma', 'ma']",-2,"['dez', 'mˈɐ̃', 'mɐ']",-2
desmamar,verbo,"['des', 'ma', 'mar']",-1,"['deʒ', 'mã', 'mˈa']",-1
desmame,nome masculino,"['des', 'ma', 'me']",-2,"['deʒ', 'mˈɐ̃', 'mɪ']",-2
desmanar,verbo,"['des', 'ma', 'nar']",-1,"['dez', 'mã', 'nˈaɾ']",-1
desmancha,nome feminino,"['des', 'man', 'cha']",-2,"['deʒ', 'mˈɐ̃', 'ʃɐ']",-2
desmancha-prazeres,nome masculino,"['des', 'man', 'cha', 'pra', 'ze', 'res']",-1,"['deʒ', 'mˌɐ̃', 'ʃɐ', 'pɾa', 'zˈe', 'ɾɪʃ']",-2
desmancha-prazeres,adjetivo,"['des', 'man', 'cha', 'pra', 'ze', 'res']",-1,"['deʒ', 'mˌɐ̃', 'ʃɐ', 'pɾa', 'zˈe', 'ɾɪʃ']",-2
desmancha-prazeres,nome feminino,"['des', 'man', 'cha', 'pra', 'ze', 'res']",-1,"['deʒ', 'mˌɐ̃', 'ʃɐ', 'pɾa', 'zˈe', 'ɾɪʃ']",-2
desmanchar,verbo,"['des', 'man', 'char']",-1,"['deʒ', 'mɐ̃', 'ʃˈa']",-1
desmancho,nome masculino,"['des', 'man', 'cho']",-2,"['deʒ', 'mˈɐ̃', 'ʃʊ']",-2
desmandado,adjetivo,"['des', 'man', 'da', 'do']",-2,"['dez', 'mɐ̃', 'dˈa', 'dʊ']",-2
desmandamento,nome masculino,"['des', 'man', 'da', 'men', 'to']",-2,"['dez', 'mɐ̃', 'dã', 'mˈẽ', 'tʊ']",-2
desmandar,verbo,"['des', 'man', 'dar']",-1,"['deʒ', 'mɐ̃', 'dˈa']",-1
desmandibular,verbo,"['des', 'man', 'di', 'bu', 'lar']",-1,"['dez', 'mɐ̃', 'dʒi', 'bu', 'lˈaɾ']",-1
desmando,nome masculino,"['des', 'man', 'do']",-2,"['deʒ', 'mˈɐ̃', 'dʊ']",-2
desmanear,verbo,"['des', 'ma', 'ne', 'ar']",-1,"['dez', 'mã', 'ni', 'ˈaɾ']",-1
desmanhoso,adjetivo,"['des', 'ma', 'nho', 'so']",-2,"['dez', 'mã', 'ɲˈo', 'zʊ']",-2
desmanilhar,verbo,"['des', 'ma', 'ni', 'lhar']",-1,"['dez', 'mã', 'ni', 'ʎˈaɾ']",-1
desmaninhar,verbo,"['des', 'ma', 'ni', 'nhar']",-1,"['dez', 'mã', 'nĩ', 'ɲˈaɾ']",-1
desmantar,verbo,"['des', 'man', 'tar']",-1,"['dez', 'mɐ̃', 'tˈaɾ']",-1
