palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
paga,nome feminino,"['pa', 'ga']",-2,"['pˈa', 'gɐ']",-2
pagã,nome feminino,"['pa', 'gã']",-1,"['pa', 'gˈɐ̃']",-1
pagador,nome masculino,"['pa', 'ga', 'dor']",-1,"['pa', 'ga', 'dˈo']",-1
pagador,adjetivo,"['pa', 'ga', 'dor']",-1,"['pa', 'ga', 'dˈo']",-1
pagadora,nome feminino,"['pa', 'ga', 'do', 'ra']",-2,"['pa', 'ga', 'dˈo', 'ɾɐ']",-2
pagaia,nome feminino,"['pa', 'gai', 'a']",-2,"['pa', 'gˈaj', 'ɐ']",-2
pagaiar,verbo,"['pa', 'gai', 'ar']",-1,"['pa', 'gaj', 'ˈa']",-1
pagamento,nome masculino,"['pa', 'ga', 'men', 'to']",-2,"['pa', 'gã', 'mˈẽ', 'tʊ']",-2
paganismo,nome masculino,"['pa', 'ga', 'nis', 'mo']",-2,"['pa', 'gã', 'nˈiʒ', 'mʊ']",-2
pagante,adjetivo,"['pa', 'gan', 'te']",-2,"['pa', 'gˈɐ̃', 'tʃɪ']",-2
pagante,nome masculino,"['pa', 'gan', 'te']",-2,"['pa', 'gˈɐ̃', 'tʃɪ']",-2
pagante,nome feminino,"['pa', 'gan', 'te']",-2,"['pa', 'gˈɐ̃', 'tʃɪ']",-2
pagão,adjetivo,"['pa', 'gão']",-1,"['pa', 'gˈɐ̃w']",-1
pagão,nome masculino,"['pa', 'gão']",-1,"['pa', 'gˈɐ̃w']",-1
pagar,verbo,"['pa', 'gar']",-1,"['pa', 'gˈa']",-1
pagável,adjetivo,"['pa', 'gá', 'vel']",-2,"['pa', 'gˈa', 'vew']",-2
pagela,nome feminino,"['pa', 'ge', 'la']",-2,"['pa', 'ʒˈɛ', 'lɐ']",-2
pager,nome masculino,"['pa', 'ger']",-2,[''],0
página,nome feminino,"['pá', 'gi', 'na']",-3,"['pˈa', 'ʒĩ', 'nɐ']",-3
paginação,nome feminino,"['pa', 'gi', 'na', 'ção']",-1,"['pa', 'ʒĩ', 'na', 'sˈɐ̃w']",-1
paginado,adjetivo,"['pa', 'gi', 'na', 'do']",-2,"['pa', 'ʒĩ', 'nˈa', 'dʊ']",-2
paginador,nome masculino,"['pa', 'gi', 'na', 'dor']",-1,"['pa', 'ʒĩ', 'na', 'dˈo']",-1
paginar,verbo,"['pa', 'gi', 'nar']",-1,"['pa', 'ʒĩ', 'nˈa']",-1
pago,nome masculino,"['pa', 'go']",-2,"['pˈa', 'gʊ']",-2
pago,adjetivo,"['pa', 'go']",-2,"['pˈa', 'gʊ']",-2
pagode,nome masculino,"['pa', 'go', 'de']",-2,"['pa', 'gˈɔ', 'dʒɪ']",-2
pai,nome masculino,['pai'],-1,['pˈaj'],-1
pai de santo,nome masculino,"['pai de san', 'to']",-2,"['pˌaj', 'dʒi', 'sˈɐ̃', 'tʊ']",-2
pai-nosso,nome masculino,"['pai', 'nos', 'so']",-2,"['pˌaj', 'nˈɔ', 'sʊ']",-2
pai-velho,nome masculino,"['pai', 've', 'lho']",-2,"['pˌaj', 'vˈɛ', 'ʎʊ']",-2
paim,nome masculino,"['pa', 'im']",-1,"['pa', 'ˈĩ']",-1
painço,nome masculino,"['pa', 'in', 'ço']",-2,"['pa', 'ˈĩ', 'sʊ']",-2
painel,nome masculino,"['pai', 'nel']",-1,"['pãj', 'nˈɛw']",-1
painho,nome masculino,"['pa', 'i', 'nho']",-2,"['pa', 'ˈĩ', 'ɲʊ']",-2
paintball,nome masculino,"['paint', 'ball']",-1,[''],0
paio,nome masculino,"['pai', 'o']",-2,"['pˈaj', 'ʊ']",-2
paiol,nome masculino,"['pai', 'ol']",-1,"['paj', 'ˈɔw']",-1
pairar,verbo,"['pai', 'rar']",-1,"['paj', 'ɾˈa']",-1
país,nome masculino,"['pa', 'ís']",-1,"['pa', 'ˈiʃ']",-1
país-membro,nome masculino,"['pa', 'ís', 'mem', 'bro']",-2,"['pa', 'ˌiʒ', 'mˈẽ', 'bɾʊ']",-2
paisagem,nome feminino,"['pai', 'sa', 'gem']",-2,"['paj', 'zˈa', 'ʒẽj']",-2
paisagismo,nome masculino,"['pai', 'sa', 'gis', 'mo']",-2,"['paj', 'za', 'ʒˈiʒ', 'mʊ']",-2
paisagista,nome masculino,"['pai', 'sa', 'gis', 'ta']",-2,"['paj', 'za', 'ʒˈiʃ', 'tɐ']",-2
paisagista,nome feminino,"['pai', 'sa', 'gis', 'ta']",-2,"['paj', 'za', 'ʒˈiʃ', 'tɐ']",-2
paisagisticamente,advérbio,"['pai', 'sa', 'gis', 'ti', 'ca', 'men', 'te']",-2,"['paj', 'za', 'ʒiʃ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",-2
paisagístico,adjetivo,"['pai', 'sa', 'gís', 'ti', 'co']",-3,"['paj', 'za', 'ʒˈiʃ', 'tʃi', 'kʊ']",-3
paisana,nome masculino,"['pai', 'sa', 'na']",-2,"['paj', 'zˈɐ̃', 'nɐ']",-2
paisana,nome feminino,"['pai', 'sa', 'na']",-2,"['paj', 'zˈɐ̃', 'nɐ']",-2
paisano,nome masculino,"['pai', 'sa', 'no']",-2,"['paj', 'zˈɐ̃', 'nʊ']",-2
paisano,adjetivo,"['pai', 'sa', 'no']",-2,"['paj', 'zˈɐ̃', 'nʊ']",-2
paivense,nome masculino,"['pai', 'ven', 'se']",-2,"['paj', 'vˈẽ', 'sɪ']",-2
paivense,adjetivo,"['pai', 'ven', 'se']",-2,"['paj', 'vˈẽ', 'sɪ']",-2
paixão,nome feminino,"['pai', 'xão']",-1,"['paj', 'ʃˈɐ̃w']",-1
paixoneta,nome feminino,"['pai', 'xo', 'ne', 'ta']",-2,"['paj', 'ʃõ', 'nˈe', 'tɐ']",-2
paizinho,nome masculino,"['pai', 'zi', 'nho']",-2,"['paj', 'zˈĩ', 'ɲʊ']",-2
pajem,nome masculino,"['pa', 'jem']",-2,"['pˈa', 'ʒẽ']",-2
pala,nome feminino,"['pa', 'la']",-2,"['pˈa', 'lɐ']",-2
palacete,nome masculino,"['pa', 'la', 'ce', 'te']",-2,"['pa', 'la', 'sˈe', 'tʃɪ']",-2
palacianamente,advérbio,"['pa', 'la', 'ci', 'a', 'na', 'men', 'te']",-2,"['pa', 'la', 'si', 'ã', 'nã', 'mˈẽ', 'tʃɪ']",-2
palaciano,adjetivo,"['pa', 'la', 'ci', 'a', 'no']",-2,"['pa', 'la', 'si', 'ˈɐ̃', 'nʊ']",-2
palaciano,nome masculino,"['pa', 'la', 'ci', 'a', 'no']",-2,"['pa', 'la', 'si', 'ˈɐ̃', 'nʊ']",-2
palácio,nome masculino,"['pa', 'lá', 'ci', 'o']",-3,"['pa', 'lˈa', 'sjʊ']",-2
paladar,nome masculino,"['pa', 'la', 'dar']",-1,"['pa', 'la', 'dˈa']",-1
paladino,nome masculino,"['pa', 'la', 'di', 'no']",-2,"['pa', 'la', 'dʒˈĩ', 'nʊ']",-2
paládio,nome masculino,"['pa', 'lá', 'di', 'o']",-3,"['pa', 'lˈa', 'dʒjʊ']",-2
palafita,nome feminino,"['pa', 'la', 'fi', 'ta']",-2,"['pa', 'la', 'fˈi', 'tɐ']",-2
palafita,nome masculino,"['pa', 'la', 'fi', 'ta']",-2,"['pa', 'la', 'fˈi', 'tɐ']",-2
palafrém,nome masculino,"['pa', 'la', 'frém']",-1,"['pa', 'la', 'fɾˈẽj']",-1
palafreneiro,nome masculino,"['pa', 'la', 'fre', 'nei', 'ro']",-2,"['pa', 'la', 'fɾẽ', 'nˈej', 'ɾʊ']",-2
palaio,nome masculino,"['pa', 'lai', 'o']",-2,"['pa', 'lˈaj', 'ʊ']",-2
pálamo,nome masculino,"['pá', 'la', 'mo']",-3,"['pˈa', 'lã', 'mʊ']",-3
palanca,nome feminino,"['pa', 'lan', 'ca']",-2,"['pa', 'lˈɐ̃', 'kɐ']",-2
palancar,verbo,"['pa', 'lan', 'car']",-1,"['pa', 'lɐ̃', 'kˈa']",-1
palanque,nome masculino,"['pa', 'lan', 'que']",-2,"['pa', 'lˈɐ̃', 'kɪ']",-2
palanquim,nome masculino,"['pa', 'lan', 'quim']",-1,"['pa', 'lɐ̃', 'kˈĩ']",-1
palatina,nome feminino,"['pa', 'la', 'ti', 'na']",-2,"['pa', 'la', 'tʃˈĩ', 'nɐ']",-2
palatinado,nome masculino,"['pa', 'la', 'ti', 'na', 'do']",-2,"['pa', 'la', 'tʃĩ', 'nˈa', 'dʊ']",-2
palatino,nome masculino,"['pa', 'la', 'ti', 'no']",-2,"['pa', 'la', 'tʃˈĩ', 'nʊ']",-2
palatino,adjetivo,"['pa', 'la', 'ti', 'no']",-2,"['pa', 'la', 'tʃˈĩ', 'nʊ']",-2
palato,nome masculino,"['pa', 'la', 'to']",-2,"['pa', 'lˈa', 'tʊ']",-2
palavra,nome feminino,"['pa', 'la', 'vra']",-2,"['pa', 'lˈa', 'vɾɐ']",-2
palavra-chave,nome feminino,"['pa', 'la', 'vra', 'cha', 've']",-1,"['pa', 'lˌa', 'vɾɐ', 'ʃˈa', 'vɪ']",-2
palavrão,nome masculino,"['pa', 'la', 'vrão']",-1,"['pa', 'la', 'vɾˈɐ̃w']",-1
palavreado,nome masculino,"['pa', 'la', 'vre', 'a', 'do']",-2,"['pa', 'la', 'vɾi', 'ˈa', 'dʊ']",-2
palavrear,verbo,"['pa', 'la', 'vre', 'ar']",-1,"['pa', 'la', 'vɾi', 'ˈa']",-1
palavrinha,nome feminino,"['pa', 'la', 'vri', 'nha']",-2,"['pa', 'la', 'vɾˈĩ', 'ɲɐ']",-2
palavrosa,nome feminino,"['pa', 'la', 'vro', 'sa']",-2,"['pa', 'la', 'vɾˈɔ', 'zɐ']",-2
palavrosamente,advérbio,"['pa', 'la', 'vro', 'sa', 'men', 'te']",-2,"['pa', 'la', 'vɾɔ', 'zã', 'mˈẽ', 'tʃɪ']",-2
palavroso,adjetivo,"['pa', 'la', 'vro', 'so']",-2,"['pa', 'la', 'vɾˈo', 'zʊ']",-2
palavroso,nome masculino,"['pa', 'la', 'vro', 'so']",-2,"['pa', 'la', 'vɾˈo', 'zʊ']",-2
palco,nome masculino,"['pal', 'co']",-2,"['pˈaw', 'kʊ']",-2
palear,verbo,"['pa', 'le', 'ar']",-1,"['pa', 'li', 'ˈa']",-1
paleio,nome masculino,"['pa', 'lei', 'o']",-2,"['pa', 'lˈej', 'ʊ']",-2
paleoantropologia,nome feminino,"['pa', 'le', 'o', 'an', 'tro', 'po', 'lo', 'gi', 'a']",-2,"['pa', 'ljo', 'ɐ̃', 'tɾo', 'po', 'lo', 'ʒˈi', 'ɐ']",-2
paleoantropólogo,nome masculino,"['pa', 'le', 'o', 'an', 'tro', 'pó', 'lo', 'go']",-3,"['pa', 'ljo', 'ɐ̃', 'tɾo', 'pˈɔ', 'lo', 'gʊ']",-3
paleobiologia,nome feminino,"['pa', 'le', 'o', 'bi', 'o', 'lo', 'gi', 'a']",-2,"['pa', 'ljo', 'bjo', 'lo', 'ʒˈi', 'ɐ']",-2
paleocristão,adjetivo,"['pa', 'le', 'o', 'cris', 'tão']",-1,"['pa', 'ljo', 'kɾiʃ', 'tˈɐ̃w']",-1
paleoecologia,nome feminino,"['pa', 'le', 'o', 'e', 'co', 'lo', 'gi', 'a']",-2,"['pa', 'ljo', 'e', 'ko', 'lo', 'ʒˈi', 'ɐ']",-2
paleografia,nome feminino,"['pa', 'le', 'o', 'gra', 'fi', 'a']",-2,"['pa', 'ljo', 'gɾa', 'fˈi', 'ɐ']",-2
paleolítico,adjetivo,"['pa', 'le', 'o', 'lí', 'ti', 'co']",-3,"['pa', 'ljo', 'lˈi', 'tʃi', 'kʊ']",-3
paleontologia,nome feminino,"['pa', 'le', 'on', 'to', 'lo', 'gi', 'a']",-2,"['pa', 'ljõ', 'to', 'lo', 'ʒˈi', 'ɐ']",-2
paleontológico,adjetivo,"['pa', 'le', 'on', 'to', 'ló', 'gi', 'co']",-3,"['pa', 'ljõ', 'to', 'lˈɔ', 'ʒi', 'kʊ']",-3
paleontologista,nome masculino,"['pa', 'le', 'on', 'to', 'lo', 'gis', 'ta']",-2,"['pa', 'ljõ', 'to', 'lo', 'ʒˈiʃ', 'tɐ']",-2
paleontologista,nome feminino,"['pa', 'le', 'on', 'to', 'lo', 'gis', 'ta']",-2,"['pa', 'ljõ', 'to', 'lo', 'ʒˈiʃ', 'tɐ']",-2
paleontólogo,nome masculino,"['pa', 'le', 'on', 'tó', 'lo', 'go']",-3,"['pa', 'ljõ', 'tˈɔ', 'lo', 'gʊ']",-3
paleozoico,adjetivo,"['pa', 'le', 'o', 'zoi', 'co']",-2,"['pa', 'ljo', 'zˈɔj', 'kʊ']",-2
palerma,adjetivo,"['pa', 'ler', 'ma']",-2,"['pa', 'lˈɛɦ', 'mɐ']",-2
palerma,nome masculino,"['pa', 'ler', 'ma']",-2,"['pa', 'lˈɛɦ', 'mɐ']",-2
palerma,nome feminino,"['pa', 'ler', 'ma']",-2,"['pa', 'lˈɛɦ', 'mɐ']",-2
palermice,nome feminino,"['pa', 'ler', 'mi', 'ce']",-2,"['pa', 'lɛɦ', 'mˈi', 'sɪ']",-2
palermitana,nome feminino,"['pa', 'ler', 'mi', 'ta', 'na']",-2,"['pa', 'leɦ', 'mi', 'tˈɐ̃', 'nɐ']",-2
palermitano,nome masculino,"['pa', 'ler', 'mi', 'ta', 'no']",-2,"['pa', 'leɦ', 'mi', 'tˈɐ̃', 'nʊ']",-2
palermitano,adjetivo,"['pa', 'ler', 'mi', 'ta', 'no']",-2,"['pa', 'leɦ', 'mi', 'tˈɐ̃', 'nʊ']",-2
palestina,nome feminino,"['pa', 'les', 'ti', 'na']",-2,"['pa', 'leʃ', 'tʃˈĩ', 'nɐ']",-2
palestiniana,nome feminino,"['pa', 'les', 'ti', 'ni', 'a', 'na']",-2,"['pa', 'leʃ', 'tʃĩ', 'ni', 'ˈɐ̃', 'nɐ']",-2
palestiniano,nome masculino,"['pa', 'les', 'ti', 'ni', 'a', 'no']",-2,"['pa', 'leʃ', 'tʃĩ', 'ni', 'ˈɐ̃', 'nʊ']",-2
palestiniano,adjetivo,"['pa', 'les', 'ti', 'ni', 'a', 'no']",-2,"['pa', 'leʃ', 'tʃĩ', 'ni', 'ˈɐ̃', 'nʊ']",-2
palestino,adjetivo,"['pa', 'les', 'ti', 'no']",-2,"['pa', 'leʃ', 'tʃˈĩ', 'nʊ']",-2
palestino,nome masculino,"['pa', 'les', 'ti', 'no']",-2,"['pa', 'leʃ', 'tʃˈĩ', 'nʊ']",-2
palestra,nome feminino,"['pa', 'les', 'tra']",-2,"['pa', 'lˈɛʃ', 'tɾɐ']",-2
palestrante,adjetivo,"['pa', 'les', 'tran', 'te']",-2,"['pa', 'leʃ', 'tɾˈɐ̃', 'tʃɪ']",-2
palestrante,nome masculino,"['pa', 'les', 'tran', 'te']",-2,"['pa', 'leʃ', 'tɾˈɐ̃', 'tʃɪ']",-2
palestrante,nome feminino,"['pa', 'les', 'tran', 'te']",-2,"['pa', 'leʃ', 'tɾˈɐ̃', 'tʃɪ']",-2
palestrar,verbo,"['pa', 'les', 'trar']",-1,"['pa', 'leʃ', 'tɾˈa']",-1
paleta,nome feminino,"['pa', 'le', 'ta']",-2,"['pa', 'lˈe', 'tɐ']",-2
palete,nome feminino,"['pa', 'le', 'te']",-2,"['pa', 'lˈɛ', 'tʃɪ']",-2
paletó,nome masculino,"['pa', 'le', 'tó']",-1,"['pa', 'le', 'tˈɔ']",-1
palha,nome feminino,"['pa', 'lha']",-2,"['pˈa', 'ʎɐ']",-2
palha,nome masculino,"['pa', 'lha']",-2,"['pˈa', 'ʎɐ']",-2
palha,adjetivo,"['pa', 'lha']",-2,"['pˈa', 'ʎɐ']",-2
palhaçada,nome feminino,"['pa', 'lha', 'ça', 'da']",-2,"['pa', 'ʎa', 'sˈa', 'dɐ']",-2
palhaço,nome masculino,"['pa', 'lha', 'ço']",-2,"['pa', 'ʎˈa', 'sʊ']",-2
palhaço,adjetivo,"['pa', 'lha', 'ço']",-2,"['pa', 'ʎˈa', 'sʊ']",-2
palhal,nome masculino,"['pa', 'lhal']",-1,"['pa', 'ʎˈaw']",-1
palhar,nome masculino,"['pa', 'lhar']",-1,"['pa', 'ʎˈa']",-1
palheira,nome feminino,"['pa', 'lhei', 'ra']",-2,"['pa', 'ʎˈej', 'ɾɐ']",-2
palheirão,nome masculino,"['pa', 'lhei', 'rão']",-1,"['pa', 'ʎej', 'ɾˈɐ̃w']",-1
palheiro,nome masculino,"['pa', 'lhei', 'ro']",-2,"['pa', 'ʎˈej', 'ɾʊ']",-2
palheiro,adjetivo,"['pa', 'lhei', 'ro']",-2,"['pa', 'ʎˈej', 'ɾʊ']",-2
palheta,nome feminino,"['pa', 'lhe', 'ta']",-2,"['pa', 'ʎˈe', 'tɐ']",-2
palhetar,verbo,"['pa', 'lhe', 'tar']",-1,"['pa', 'ʎe', 'tˈa']",-1
palhete,nome masculino,"['pa', 'lhe', 'te']",-2,"['pa', 'ʎˈe', 'tʃɪ']",-2
palhete,adjetivo,"['pa', 'lhe', 'te']",-2,"['pa', 'ʎˈe', 'tʃɪ']",-2
palheto,adjetivo,"['pa', 'lhe', 'to']",-2,"['pa', 'ʎˈe', 'tʊ']",-2
palhiço,adjetivo,"['pa', 'lhi', 'ço']",-2,"['pa', 'ʎˈi', 'sʊ']",-2
palhiço,nome masculino,"['pa', 'lhi', 'ço']",-2,"['pa', 'ʎˈi', 'sʊ']",-2
palhinha,nome feminino,"['pa', 'lhi', 'nha']",-2,"['pa', 'ʎˈĩ', 'ɲɐ']",-2
palhoça,nome feminino,"['pa', 'lho', 'ça']",-2,"['pa', 'ʎˈɔ', 'sɐ']",-2
palhota,nome feminino,"['pa', 'lho', 'ta']",-2,"['pa', 'ʎˈɔ', 'tɐ']",-2
paliar,verbo,"['pa', 'li', 'ar']",-1,"['pa', 'li', 'ˈa']",-1
paliativo,adjetivo,"['pa', 'li', 'a', 'ti', 'vo']",-2,"['pa', 'li', 'a', 'tʃˈi', 'vʊ']",-2
paliativo,nome masculino,"['pa', 'li', 'a', 'ti', 'vo']",-2,"['pa', 'li', 'a', 'tʃˈi', 'vʊ']",-2
paliçada,nome feminino,"['pa', 'li', 'ça', 'da']",-2,"['pa', 'li', 'sˈa', 'dɐ']",-2
palidamente,advérbio,"['pa', 'li', 'da', 'men', 'te']",-2,"['pa', 'li', 'dã', 'mˈẽ', 'tʃɪ']",-2
palidez,nome feminino,"['pa', 'li', 'dez']",-1,"['pa', 'li', 'dˈeʃ']",-1
pálido,adjetivo,"['pá', 'li', 'do']",-3,"['pˈa', 'li', 'dʊ']",-3
palimpsesto,nome masculino,"['pa', 'limp', 'ses', 'to']",-2,"['pa', 'lĩm', 'pi', 'sˈeʃ', 'tʊ']",-2
palinuro,nome masculino,"['pa', 'li', 'nu', 'ro']",-2,"['pa', 'lĩ', 'nˈu', 'ɾʊ']",-2
