palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
namorado,nome masculino,"['na', 'mo', 'ra', 'do']",-2,"['nã', 'mo', 'ɾˈa', 'dʊ']",-2
namorador,adjetivo,"['na', 'mo', 'ra', 'dor']",-1,"['nã', 'mo', 'ɾa', 'dˈo']",-1
namorador,nome masculino,"['na', 'mo', 'ra', 'dor']",-1,"['nã', 'mo', 'ɾa', 'dˈo']",-1
namorar,verbo,"['na', 'mo', 'rar']",-1,"['nã', 'mo', 'ɾˈa']",-1
namoricar,verbo,"['na', 'mo', 'ri', 'car']",-1,"['nã', 'mo', 'ɾi', 'kˈa']",-1
namorico,nome masculino,"['na', 'mo', 'ri', 'co']",-2,"['nã', 'mo', 'ɾˈi', 'kʊ']",-2
namoriscar,verbo,"['na', 'mo', 'ris', 'car']",-1,"['nã', 'mo', 'ɾiʃ', 'kˈa']",-1
namoro,nome masculino,"['na', 'mo', 'ro']",-2,"['nã', 'mˈo', 'ɾʊ']",-2
nana,nome feminino,"['na', 'na']",-2,"['nˈɐ̃', 'nɐ']",-2
nanar,verbo,"['na', 'nar']",-1,"['nã', 'nˈa']",-1
nandrolona,nome feminino,"['nan', 'dro', 'lo', 'na']",-2,"['nɐ̃', 'dɾo', 'lˈõ', 'nɐ']",-2
nandu,nome masculino,"['nan', 'du']",-1,"['nɐ̃', 'dˈu']",-1
nanismo,nome masculino,"['na', 'nis', 'mo']",-2,"['nã', 'nˈiʒ', 'mʊ']",-2
nanja,advérbio,"['nan', 'ja']",-2,"['nˈɐ̃', 'ʒɐ']",-2
nano,nome masculino,"['na', 'no']",-2,"['nˈɐ̃', 'nɔ']",-2
nanómetro,nome masculino,"['na', 'nó', 'me', 'tro']",-3,"['nã', 'nˈɔ̃', 'me', 'tɾʊ']",-3
nanotecnologia,nome feminino,"['na', 'no', 'tec', 'no', 'lo', 'gi', 'a']",-2,"['nã', 'no', 'te', 'kə̃', 'no', 'lo', 'ʒˈi', 'ɐ']",-2
nanquim,nome masculino,"['nan', 'quim']",-1,"['nɐ̃', 'kˈĩ']",-1
nanquim,adjetivo,"['nan', 'quim']",-1,"['nɐ̃', 'kˈĩ']",-1
não,advérbio,['não'],-1,['nˈɐ̃w'],-1
não,nome masculino,['não'],-1,['nˈɐ̃w'],-1
naos,nome masculino,['naos'],-1,['nˈawʃ'],-1
napa,nome feminino,"['na', 'pa']",-2,"['nˈa', 'pɐ']",-2
napalm,nome masculino,"['na', 'palm']",-1,[''],0
naperon,nome masculino,"['na', 'pe', 'ron']",-1,"['na', 'pe', 'ɾˈõ']",-1
napoleão,nome masculino,"['na', 'po', 'le', 'ão']",-1,"['na', 'po', 'le', 'ˈɐ̃w']",-1
napoleónica,nome feminino,"['na', 'po', 'le', 'ó', 'ni', 'ca']",-3,"['na', 'po', 'ljˈɔ̃', 'ni', 'kɐ']",-3
napoleonicamente,advérbio,"['na', 'po', 'le', 'o', 'ni', 'ca', 'men', 'te']",-2,"['na', 'po', 'ljɔ̃', 'ni', 'kã', 'mˈẽ', 'tʃɪ']",-2
napoleónico,nome masculino,"['na', 'po', 'le', 'ó', 'ni', 'co']",-3,"['na', 'po', 'ljˈɔ̃', 'ni', 'kʊ']",-3
napoleónico,adjetivo,"['na', 'po', 'le', 'ó', 'ni', 'co']",-3,"['na', 'po', 'ljˈɔ̃', 'ni', 'kʊ']",-3
napolitana,nome feminino,"['na', 'po', 'li', 'ta', 'na']",-2,"['na', 'po', 'li', 'tˈɐ̃', 'nɐ']",-2
napolitano,adjetivo,"['na', 'po', 'li', 'ta', 'no']",-2,"['na', 'po', 'li', 'tˈɐ̃', 'nʊ']",-2
napolitano,nome masculino,"['na', 'po', 'li', 'ta', 'no']",-2,"['na', 'po', 'li', 'tˈɐ̃', 'nʊ']",-2
naquele,,"['na', 'que', 'le']",-2,"['na', 'kˈe', 'lɪ']",-2
naquilo,,"['na', 'qui', 'lo']",-2,"['na', 'kˈi', 'lʊ']",-2
narceja,nome feminino,"['nar', 'ce', 'ja']",-2,"['nah', 'sˈe', 'ʒɐ']",-2
narcisar,verbo,"['nar', 'ci', 'sar']",-1,"['nah', 'si', 'zˈa']",-1
narcísico,adjetivo,"['nar', 'cí', 'si', 'co']",-3,"['nah', 'sˈi', 'zi', 'kʊ']",-3
narcisismo,nome masculino,"['nar', 'ci', 'sis', 'mo']",-2,"['nah', 'si', 'zˈiʒ', 'mʊ']",-2
