palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
esponsais,nome masculino,"['es', 'pon', 'sais']",-1,"['iʃ', 'põ', 'sˈajʃ']",-1
esponsal,adjetivo,"['es', 'pon', 'sal']",-1,"['iʃ', 'põ', 'sˈaw']",-1
espontaneamente,advérbio,"['es', 'pon', 'ta', 'ne', 'a', 'men', 'te']",-2,"['iʃ', 'põ', 'tã', 'ne', 'ã', 'mˈẽ', 'tʃɪ']",-2
espontaneidade,nome feminino,"['es', 'pon', 'ta', 'nei', 'da', 'de']",-2,"['iʃ', 'põ', 'tã', 'nej', 'dˈa', 'dʒɪ']",-2
espontâneo,nome masculino,"['es', 'pon', 'tâ', 'ne', 'o']",-3,"['iʃ', 'põ', 'tˈɐ̃', 'njʊ']",-2
espontâneo,adjetivo,"['es', 'pon', 'tâ', 'ne', 'o']",-3,"['iʃ', 'põ', 'tˈɐ̃', 'njʊ']",-2
espora,nome feminino,"['es', 'po', 'ra']",-2,"['iʃ', 'pˈɔ', 'ɾɐ']",-2
espora,nome masculino,"['es', 'po', 'ra']",-2,"['iʃ', 'pˈɔ', 'ɾɐ']",-2
esporadicamente,advérbio,"['es', 'po', 'ra', 'di', 'ca', 'men', 'te']",-2,"['iʃ', 'po', 'ɾa', 'dʒi', 'kã', 'mˈẽ', 'tʃɪ']",-2
esporádico,adjetivo,"['es', 'po', 'rá', 'di', 'co']",-3,"['iʃ', 'po', 'ɾˈa', 'dʒi', 'kʊ']",-3
esporão,nome masculino,"['es', 'po', 'rão']",-1,"['iʃ', 'po', 'ɾˈɐ̃w']",-1
esporar,verbo,"['es', 'po', 'rar']",-1,"['iʃ', 'po', 'ɾˈa']",-1
esporo,nome masculino,"['es', 'po', 'ro']",-2,"['iʃ', 'pˈɔ', 'ɾʊ']",-2
esportiva,nome feminino,"['es', 'por', 'ti', 'va']",-2,"['iʃ', 'poh', 'tʃˈi', 'vɐ']",-2
esportivamente,advérbio,"['es', 'por', 'ti', 'va', 'men', 'te']",-2,"['iʃ', 'poh', 'tʃi', 'vã', 'mˈẽ', 'tʃɪ']",-2
esportivo,adjetivo,"['es', 'por', 'ti', 'vo']",-2,"['iʃ', 'poh', 'tʃˈi', 'vʊ']",-2
espórtula,nome feminino,"['es', 'pór', 'tu', 'la']",-3,"['iʃ', 'pˈɔh', 'tu', 'lɐ']",-3
esportular,verbo,"['es', 'por', 'tu', 'lar']",-1,"['iʃ', 'poh', 'tu', 'lˈa']",-1
esposa,nome feminino,"['es', 'po', 'sa']",-2,"['iʃ', 'pˈo', 'zɐ']",-2
esposar,verbo,"['es', 'po', 'sar']",-1,"['iʃ', 'po', 'zˈa']",-1
esposendense,nome masculino,"['es', 'po', 'sen', 'den', 'se']",-2,"['iʃ', 'pɔ', 'zẽ', 'dˈẽ', 'sɪ']",-2
esposendense,adjetivo,"['es', 'po', 'sen', 'den', 'se']",-2,"['iʃ', 'pɔ', 'zẽ', 'dˈẽ', 'sɪ']",-2
esposo,nome masculino,"['es', 'po', 'so']",-2,"['iʃ', 'pˈo', 'zʊ']",-2
espraiado,adjetivo,"['es', 'prai', 'a', 'do']",-2,"['iʃ', 'pɾaj', 'ˈa', 'dʊ']",-2
espraiado,nome masculino,"['es', 'prai', 'a', 'do']",-2,"['iʃ', 'pɾaj', 'ˈa', 'dʊ']",-2
espraiar,verbo,"['es', 'prai', 'ar']",-1,"['iʃ', 'pɾaj', 'ˈa']",-1
espreguiçadeira,nome feminino,"['es', 'pre', 'gui', 'ça', 'dei', 'ra']",-2,"['iʃ', 'pɾe', 'gi', 'sa', 'dˈej', 'ɾɐ']",-2
espreguiçar,verbo,"['es', 'pre', 'gui', 'çar']",-1,"['iʃ', 'pɾe', 'gi', 'sˈa']",-1
espreita,nome feminino,"['es', 'prei', 'ta']",-2,"['iʃ', 'pɾˈej', 'tɐ']",-2
espreitadeira,nome feminino,"['es', 'prei', 'ta', 'dei', 'ra']",-2,"['iʃ', 'pɾej', 'ta', 'dˈej', 'ɾɐ']",-2
espreitadela,nome feminino,"['es', 'prei', 'ta', 'de', 'la']",-2,"['iʃ', 'pɾej', 'ta', 'dˈɛ', 'lɐ']",-2
espreitar,verbo,"['es', 'prei', 'tar']",-1,"['iʃ', 'pɾej', 'tˈa']",-1
espremedor,adjetivo,"['es', 'pre', 'me', 'dor']",-1,"['iʃ', 'pɾẽ', 'me', 'dˈo']",-1
espremedor,nome masculino,"['es', 'pre', 'me', 'dor']",-1,"['iʃ', 'pɾẽ', 'me', 'dˈo']",-1
espremer,verbo,"['es', 'pre', 'mer']",-1,"['iʃ', 'pɾẽ', 'mˈe']",-1
espremido,adjetivo,"['es', 'pre', 'mi', 'do']",-2,"['iʃ', 'pɾẽ', 'mˈi', 'dʊ']",-2
espuma,nome feminino,"['es', 'pu', 'ma']",-2,"['iʃ', 'pˈũ', 'mɐ']",-2
espumadeira,nome feminino,"['es', 'pu', 'ma', 'dei', 'ra']",-2,"['iʃ', 'pũ', 'ma', 'dˈej', 'ɾɐ']",-2
espumante,adjetivo,"['es', 'pu', 'man', 'te']",-2,"['iʃ', 'pũ', 'mˈɐ̃', 'tʃɪ']",-2
