palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
banco,nome masculino,"['ban', 'co']",-2,"['bˈɐ̃', 'kʊ']",-2
banda,nome masculino,"['ban', 'da']",-2,"['bˈɐ̃', 'dɐ']",-2
banda,nome feminino,"['ban', 'da']",-2,"['bˈɐ̃', 'dɐ']",-2
bandalheira,nome feminino,"['ban', 'da', 'lhei', 'ra']",-2,"['bɐ̃', 'da', 'ʎˈej', 'ɾɐ']",-2
bandalho,nome masculino,"['ban', 'da', 'lho']",-2,"['bɐ̃', 'dˈa', 'ʎʊ']",-2
bandar,verbo,"['ban', 'dar']",-1,"['bɐ̃', 'dˈa']",-1
bandarilha,nome feminino,"['ban', 'da', 'ri', 'lha']",-2,"['bɐ̃', 'da', 'ɾˈi', 'ʎɐ']",-2
bandarilhar,verbo,"['ban', 'da', 'ri', 'lhar']",-1,"['bɐ̃', 'da', 'ɾi', 'ʎˈa']",-1
bandarilheiro,nome masculino,"['ban', 'da', 'ri', 'lhei', 'ro']",-2,"['bɐ̃', 'da', 'ɾi', 'ʎˈej', 'ɾʊ']",-2
bandarra,nome masculino,"['ban', 'dar', 'ra']",-2,"['bɐ̃', 'dˈa', 'ɦɐ']",-2
bandarra,nome feminino,"['ban', 'dar', 'ra']",-2,"['bɐ̃', 'dˈa', 'ɦɐ']",-2
bandeira,nome feminino,"['ban', 'dei', 'ra']",-2,"['bɐ̃', 'dˈej', 'ɾɐ']",-2
bandeirada,nome feminino,"['ban', 'dei', 'ra', 'da']",-2,"['bɐ̃', 'dej', 'ɾˈa', 'dɐ']",-2
bandeirante,nome masculino,"['ban', 'dei', 'ran', 'te']",-2,"['bɐ̃', 'dej', 'ɾˈɐ̃', 'tʃɪ']",-2
bandeirante,adjetivo,"['ban', 'dei', 'ran', 'te']",-2,"['bɐ̃', 'dej', 'ɾˈɐ̃', 'tʃɪ']",-2
bandeirante,nome feminino,"['ban', 'dei', 'ran', 'te']",-2,"['bɐ̃', 'dej', 'ɾˈɐ̃', 'tʃɪ']",-2
bandeirar,verbo,"['ban', 'dei', 'rar']",-1,"['bɐ̃', 'dej', 'ɾˈa']",-1
bandeirinha,nome feminino,"['ban', 'dei', 'ri', 'nha']",-2,"['bɐ̃', 'dej', 'ɾˈĩ', 'ɲɐ']",-2
bandeirinha,nome masculino,"['ban', 'dei', 'ri', 'nha']",-2,"['bɐ̃', 'dej', 'ɾˈĩ', 'ɲɐ']",-2
bandeiro,adjetivo,"['ban', 'dei', 'ro']",-2,"['bɐ̃', 'dˈej', 'ɾʊ']",-2
bandeirola,nome feminino,"['ban', 'dei', 'ro', 'la']",-2,"['bɐ̃', 'dej', 'ɾˈɔ', 'lɐ']",-2
bandeja,nome feminino,"['ban', 'de', 'ja']",-2,"['bɐ̃', 'dˈe', 'ʒɐ']",-2
bandejar,verbo,"['ban', 'de', 'jar']",-1,"['bɐ̃', 'de', 'ʒˈa']",-1
bandido,nome masculino,"['ban', 'di', 'do']",-2,"['bɐ̃', 'dʒˈi', 'dʊ']",-2
bandido,adjetivo,"['ban', 'di', 'do']",-2,"['bɐ̃', 'dʒˈi', 'dʊ']",-2
banditismo,nome masculino,"['ban', 'di', 'tis', 'mo']",-2,"['bɐ̃', 'dʒi', 'tʃˈiʒ', 'mʊ']",-2
bandó,nome masculino,"['ban', 'dó']",-1,"['bɐ̃', 'dˈɔ']",-1
bando,nome masculino,"['ban', 'do']",-2,"['bˈɐ̃', 'dʊ']",-2
bandola,nome feminino,"['ban', 'do', 'la']",-2,"['bɐ̃', 'dˈɔ', 'lɐ']",-2
bandoleira,nome feminino,"['ban', 'do', 'lei', 'ra']",-2,"['bɐ̃', 'do', 'lˈej', 'ɾɐ']",-2
bandoleiro,nome masculino,"['ban', 'do', 'lei', 'ro']",-2,"['bɐ̃', 'do', 'lˈej', 'ɾʊ']",-2
bandolete,nome feminino,"['ban', 'do', 'le', 'te']",-2,"['bɐ̃', 'do', 'lˈe', 'tʃɪ']",-2
bandolim,nome masculino,"['ban', 'do', 'lim']",-1,"['bɐ̃', 'do', 'lˈĩ']",-1
bandolinista,nome masculino,"['ban', 'do', 'li', 'nis', 'ta']",-2,"['bɐ̃', 'do', 'lĩ', 'nˈiʃ', 'tɐ']",-2
bandolinista,nome feminino,"['ban', 'do', 'li', 'nis', 'ta']",-2,"['bɐ̃', 'do', 'lĩ', 'nˈiʃ', 'tɐ']",-2
bandulho,nome masculino,"['ban', 'du', 'lho']",-2,"['bɐ̃', 'dˈu', 'ʎʊ']",-2
banga,nome feminino,"['ban', 'ga']",-2,"['bˈɐ̃', 'gɐ']",-2
bango,adjetivo,"['ban', 'go']",-2,"['bˈɐ̃', 'gʊ']",-2
bango,nome masculino,"['ban', 'go']",-2,"['bˈɐ̃', 'gʊ']",-2
bangue,nome masculino,"['ban', 'gue']",-2,"['bɐ̃', 'gˈi']",-1
bangué,nome masculino,"['ban', 'gué']",-1,"['bɐ̃', 'gˈɛ']",-1
bangué,adjetivo,"['ban', 'gué']",-1,"['bɐ̃', 'gˈɛ']",-1
banguê,nome masculino,"['ban', 'guê']",-1,"['bɐ̃', 'gˈe']",-1
bangué,nome feminino,"['ban', 'gué']",-1,"['bɐ̃', 'gˈɛ']",-1
banguela,adjetivo,"['ban', 'gue', 'la']",-2,"['bɐ̃', 'gˈɛ', 'lɐ']",-2
banha,nome feminino,"['ba', 'nha']",-2,"['bˈɐ̃', 'ɲɐ']",-2
banhado,adjetivo,"['ba', 'nha', 'do']",-2,"['bã', 'ɲˈa', 'dʊ']",-2
banhar,verbo,"['ba', 'nhar']",-1,"['bã', 'ɲˈa']",-1
banheira,nome feminino,"['ba', 'nhei', 'ra']",-2,"['bã', 'ɲˈej', 'ɾɐ']",-2
banheiro,nome masculino,"['ba', 'nhei', 'ro']",-2,"['bã', 'ɲˈej', 'ɾʊ']",-2
banhista,nome masculino,"['ba', 'nhis', 'ta']",-2,"['bã', 'ɲˈiʃ', 'tɐ']",-2
banhista,nome feminino,"['ba', 'nhis', 'ta']",-2,"['bã', 'ɲˈiʃ', 'tɐ']",-2
