palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
agnóstico,nome masculino,"['ag', 'nós', 'ti', 'co']",-3,"['a', 'gə̃', 'nˈɔʃ', 'tʃi', 'kʊ']",-3
agnóstico,adjetivo,"['ag', 'nós', 'ti', 'co']",-3,"['a', 'gə̃', 'nˈɔʃ', 'tʃi', 'kʊ']",-3
ago,nome masculino,"['a', 'go']",-2,"['a', 'gˈo']",-1
agógico,adjetivo,"['a', 'gó', 'gi', 'co']",-3,"['a', 'gˈɔ', 'ʒi', 'kʊ']",-3
agogô,nome masculino,"['a', 'go', 'gô']",-1,"['a', 'go', 'gˈo']",-1
agoirar,verbo,"['a', 'goi', 'rar']",-1,"['a', 'goj', 'ɾˈa']",-1
agoirentar,verbo,"['a', 'goi', 'ren', 'tar']",-1,"['a', 'goj', 'ɾẽ', 'tˈa']",-1
agoirento,adjetivo,"['a', 'goi', 'ren', 'to']",-2,"['a', 'goj', 'ɾˈẽ', 'tʊ']",-2
agoiro,nome masculino,"['a', 'goi', 'ro']",-2,"['a', 'gˈoj', 'ɾʊ']",-2
agonia,nome feminino,"['a', 'go', 'ni', 'a']",-2,"['a', 'gõ', 'nˈi', 'ɐ']",-2
agoniadamente,advérbio,"['a', 'go', 'ni', 'a', 'da', 'men', 'te']",-2,"['a', 'gõ', 'ni', 'a', 'dã', 'mˈẽ', 'tʃɪ']",-2
agoniado,adjetivo,"['a', 'go', 'ni', 'a', 'do']",-2,"['a', 'gõ', 'ni', 'ˈa', 'dʊ']",-2
agoniante,adjetivo,"['a', 'go', 'ni', 'an', 'te']",-2,"['a', 'gõ', 'ni', 'ˈɐ̃', 'tʃɪ']",-2
agoniar,verbo,"['a', 'go', 'ni', 'ar']",-1,"['a', 'gõ', 'ni', 'ˈa']",-1
agónico,adjetivo,"['a', 'gó', 'ni', 'co']",-3,"['a', 'gˈɔ̃', 'ni', 'kʊ']",-3
