palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
franco-maçonaria,nome feminino,"['fran', 'co', 'ma', 'ço', 'na', 'ri', 'a']",-2,"['fɾˌɐ̃', 'ko', 'ma', 'sõ', 'na', 'ɾˈi', 'ɐ']",-2
francoatirador,nome masculino,"['fran', 'co', 'a', 'ti', 'ra', 'dor']",-1,"['fɾɐ̃', 'ko', 'a', 'tʃi', 'ɾa', 'dˈo']",-1
francófila,nome feminino,"['fran', 'có', 'fi', 'la']",-3,"['fɾɐ̃', 'kˈɔ', 'fi', 'lɐ']",-3
francofilia,nome feminino,"['fran', 'co', 'fi', 'li', 'a']",-2,"['fɾɐ̃', 'ko', 'fi', 'lˈi', 'ɐ']",-2
francófilo,adjetivo,"['fran', 'có', 'fi', 'lo']",-3,"['fɾɐ̃', 'kˈɔ', 'fi', 'lʊ']",-3
francófilo,nome masculino,"['fran', 'có', 'fi', 'lo']",-3,"['fɾɐ̃', 'kˈɔ', 'fi', 'lʊ']",-3
francofobia,nome feminino,"['fran', 'co', 'fo', 'bi', 'a']",-2,"['fɾɐ̃', 'ko', 'fo', 'bˈi', 'ɐ']",-2
francófobo,adjetivo,"['fran', 'có', 'fo', 'bo']",-3,"['fɾɐ̃', 'kˈɔ', 'fo', 'bʊ']",-3
francófobo,nome masculino,"['fran', 'có', 'fo', 'bo']",-3,"['fɾɐ̃', 'kˈɔ', 'fo', 'bʊ']",-3
francófona,nome feminino,"['fran', 'có', 'fo', 'na']",-3,"['fɾɐ̃', 'kˈɔ', 'fõ', 'nɐ']",-3
francofonia,nome feminino,"['fran', 'co', 'fo', 'ni', 'a']",-2,"['fɾɐ̃', 'ko', 'fõ', 'nˈi', 'ɐ']",-2
francófono,adjetivo,"['fran', 'có', 'fo', 'no']",-3,"['fɾɐ̃', 'kˈɔ', 'fõ', 'nʊ']",-3
francófono,nome masculino,"['fran', 'có', 'fo', 'no']",-3,"['fɾɐ̃', 'kˈɔ', 'fõ', 'nʊ']",-3
franga,nome feminino,"['fran', 'ga']",-2,"['fɾˈɐ̃', 'gɐ']",-2
frangalhar,verbo,"['fran', 'ga', 'lhar']",-1,"['fɾɐ̃', 'ga', 'ʎˈa']",-1
frangalho,nome masculino,"['fran', 'ga', 'lho']",-2,"['fɾɐ̃', 'gˈa', 'ʎʊ']",-2
franganito,nome masculino,"['fran', 'ga', 'ni', 'to']",-2,"['fɾɐ̃', 'gã', 'nˈi', 'tʊ']",-2
franger,verbo,"['fran', 'ger']",-1,"['fɾɐ̃', 'ʒˈe']",-1
frangipani,nome masculino,"['fran', 'gi', 'pa', 'ni']",-1,"['fɾɐ̃', 'ʒi', 'pã', 'nˈi']",-1
frangir,verbo,"['fran', 'gir']",-1,"['fɾɐ̃', 'ʒˈi']",-1
frango,nome masculino,"['fran', 'go']",-2,"['fɾˈɐ̃', 'gʊ']",-2
franja,nome feminino,"['fran', 'ja']",-2,"['fɾˈɐ̃', 'ʒɐ']",-2
franjado,adjetivo,"['fran', 'ja', 'do']",-2,"['fɾɐ̃', 'ʒˈa', 'dʊ']",-2
franjar,verbo,"['fran', 'jar']",-1,"['fɾɐ̃', 'ʒˈa']",-1
franklin,nome masculino,"['fran', 'klin']",-1,[''],0
franqueado,adjetivo,"['fran', 'que', 'a', 'do']",-2,"['fɾɐ̃', 'ki', 'ˈa', 'dʊ']",-2
franquear,verbo,"['fran', 'que', 'ar']",-1,"['fɾɐ̃', 'ki', 'ˈa']",-1
franqueza,nome feminino,"['fran', 'que', 'za']",-2,"['fɾɐ̃', 'kˈe', 'zɐ']",-2
