palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
zoológico,adjetivo,"['zo', 'o', 'ló', 'gi', 'co']",-3,"['zo', 'lˈɔ', 'ʒi', 'kʊ']",-3
zoológico,nome masculino,"['zo', 'o', 'ló', 'gi', 'co']",-3,"['zo', 'lˈɔ', 'ʒi', 'kʊ']",-3
zoologista,nome masculino,"['zo', 'o', 'lo', 'gis', 'ta']",-2,"['zo', 'lo', 'ʒˈiʃ', 'tɐ']",-2
zoólogo,nome masculino,"['zo', 'ó', 'lo', 'go']",-3,"['zo', 'ˈɔ', 'lo', 'gʊ']",-3
zoom,nome masculino,['zoom'],-1,[''],0
zoomórfico,adjetivo,"['zo', 'o', 'mór', 'fi', 'co']",-3,"['zo', 'õ', 'mˈɔh', 'fi', 'kʊ']",-3
zoonose,nome feminino,"['zo', 'o', 'no', 'se']",-2,"['zo', 'õ', 'nˈɔ', 'zɪ']",-2
zooplâncton,nome masculino,"['zo', 'o', 'plânc', 'ton']",-2,"['zo', 'o', 'plˈɐ̃ŋk', 'tõ']",-2
zootecnia,nome feminino,"['zo', 'o', 'tec', 'ni', 'a']",-2,"['zo', 'o', 'tɛ', 'kĩ', 'nˈi', 'ɐ']",-2
zootécnica,nome feminino,"['zo', 'o', 'téc', 'ni', 'ca']",-3,"['zo', 'o', 'tˈɛ', 'kĩ', 'ni', 'kɐ']",-4
zootécnico,adjetivo,"['zo', 'o', 'téc', 'ni', 'co']",-3,"['zo', 'o', 'tˈɛ', 'kĩ', 'ni', 'kʊ']",-4
zootécnico,nome masculino,"['zo', 'o', 'téc', 'ni', 'co']",-3,"['zo', 'o', 'tˈɛ', 'kĩ', 'ni', 'kʊ']",-4
zopo,adjetivo,"['zo', 'po']",-2,"['zˈo', 'pʊ']",-2
zoroastriano,adjetivo,"['zo', 'ro', 'as', 'tri', 'a', 'no']",-2,"['zo', 'ɾo', 'aʃ', 'tɾi', 'ˈɐ̃', 'nʊ']",-2
zoroastrismo,nome masculino,"['zo', 'ro', 'as', 'tris', 'mo']",-2,"['zo', 'ɾo', 'aʃ', 'tɾˈiʒ', 'mʊ']",-2
zoroastrista,nome masculino,"['zo', 'ro', 'as', 'tris', 'ta']",-2,"['zo', 'ɾo', 'aʃ', 'tɾˈiʃ', 'tɐ']",-2
zoroastrista,adjetivo,"['zo', 'ro', 'as', 'tris', 'ta']",-2,"['zo', 'ɾo', 'aʃ', 'tɾˈiʃ', 'tɐ']",-2
zoroastrista,nome feminino,"['zo', 'ro', 'as', 'tris', 'ta']",-2,"['zo', 'ɾo', 'aʃ', 'tɾˈiʃ', 'tɐ']",-2
zorra,nome feminino,"['zor', 'ra']",-2,"['zˈo', 'ɦɐ']",-2
zorro,nome masculino,"['zor', 'ro']",-2,"['zˈo', 'ɦʊ']",-2
zuavo,nome masculino,"['zu', 'a', 'vo']",-2,"['zu', 'ˈa', 'vʊ']",-2
zuca,nome feminino,"['zu', 'ca']",-2,"['zˈu', 'kɐ']",-2
zuca,nome masculino,"['zu', 'ca']",-2,"['zˈu', 'kɐ']",-2
zucar,verbo,"['zu', 'car']",-1,"['zu', 'kˈa']",-1
zuco,adjetivo,"['zu', 'co']",-2,"['zˈu', 'kʊ']",-2
zuir,verbo,"['zu', 'ir']",-1,"['zu', 'ˈi']",-1
zular,verbo,"['zu', 'lar']",-1,"['zu', 'lˈa']",-1
zulo,nome masculino,"['zu', 'lo']",-2,"['zˈu', 'lʊ']",-2
zulo,adjetivo,"['zu', 'lo']",-2,"['zˈu', 'lʊ']",-2
zumba,interjeição,"['zum', 'ba']",-2,"['zˈũ', 'bɐ']",-2
zumbar,verbo,"['zum', 'bar']",-1,"['zũ', 'bˈa']",-1
zumbi,nome masculino,"['zum', 'bi']",-1,"['zũ', 'bˈi']",-1
zumbido,nome masculino,"['zum', 'bi', 'do']",-2,"['zũ', 'bˈi', 'dʊ']",-2
zumbir,verbo,"['zum', 'bir']",-1,"['zũ', 'bˈi']",-1
zunido,nome masculino,"['zu', 'ni', 'do']",-2,"['zũ', 'nˈi', 'dʊ']",-2
zunir,verbo,"['zu', 'nir']",-1,"['zũ', 'nˈi']",-1
zunzum,nome masculino,"['zun', 'zum']",-1,"['zũ', 'zˈũ']",-1
zurrapa,nome feminino,"['zur', 'ra', 'pa']",-2,"['zu', 'ɦˈa', 'pɐ']",-2
zurrar,verbo,"['zur', 'rar']",-1,"['zu', 'ɦˈa']",-1
zurzidela,nome feminino,"['zur', 'zi', 'de', 'la']",-2,"['zuɦ', 'zi', 'dˈɛ', 'lɐ']",-2
zurzir,verbo,"['zur', 'zir']",-1,"['zuɦ', 'zˈi']",-1
