palavra,divisao,categoria,fonetica,tonic
obstinado,"['obs', 'ti', 'na', 'do']",adjetivo,"['obʃ', 'tʃĩ', 'nˈa', 'dʊ']",2
obstinado,"['obs', 'ti', 'na', 'do']",nome masculino,"['obʃ', 'tʃĩ', 'nˈa', 'dʊ']",2
obstinar,"['obs', 'ti', 'nar']",verbo,"['obʃ', 'tʃĩ', 'nˈa']",1
obstipação,"['obs', 'ti', 'pa', 'ção']",nome feminino,"['ɔbʃ', 'tʃi', 'pa', 'sˈɐ̃w']",1
obstrução,"['obs', 'tru', 'ção']",nome feminino,"['obʃ', 'tɾu', 'sˈɐ̃w']",1
obstrucionismo,"['obs', 'tru', 'ci', 'o', 'nis', 'mo']",nome masculino,"['obʃ', 'tɾu', 'sjõ', 'nˈiʒ', 'mʊ']",2
obstrucionista,"['obs', 'tru', 'ci', 'o', 'nis', 'ta']",nome masculino,"['obʃ', 'tɾu', 'sjõ', 'nˈiʃ', 'tɐ ou obʃ', 'tɾu', 'sjõ', 'nˈiʃ', 'tɐ']",2
obstrucionista,"['obs', 'tru', 'ci', 'o', 'nis', 'ta']",adjetivo,"['obʃ', 'tɾu', 'sjõ', 'nˈiʃ', 'tɐ']",2
obstruído,"['obs', 'tru', 'í', 'do']",adjetivo,"['obʃ', 'tɾu', 'ˈi', 'dʊ']",2
obstruir,"['obs', 'tru', 'ir']",verbo,"['obʃ', 'tɾu', 'ˈi']",1
obstrutivo,"['obs', 'tru', 'ti', 'vo']",adjetivo,"['obʃ', 'tɾu', 'tʃˈi', 'vʊ']",2
obtemperar,"['ob', 'tem', 'pe', 'rar']",verbo,"['o', 'bi', 'tẽ', 'pe', 'ɾˈa']",1
obtenção,"['ob', 'ten', 'ção']",nome feminino,"['o', 'bi', 'tẽ', 'sˈɐ̃w']",1
obter,"['ob', 'ter']",verbo,"['o', 'bi', 'tˈe']",1
obtestar,"['ob', 'tes', 'tar']",verbo,"['ob', 'teʃ', 'tˈaɾ']",1
obtido,"['ob', 'ti', 'do']",adjetivo,"['o', 'bi', 'tʃˈi', 'dʊ']",2
obturação,"['ob', 'tu', 'ra', 'ção']",nome feminino,"['o', 'bə', 'tu', 'ɾa', 'sˈɐ̃w']",1
obturador,"['ob', 'tu', 'ra', 'dor']",nome masculino,"['o', 'bə', 'tu', 'ɾa', 'dˈo']",1
obturador,"['ob', 'tu', 'ra', 'dor']",adjetivo,"['o', 'bə', 'tu', 'ɾa', 'dˈo']",1
obturar,"['ob', 'tu', 'rar']",verbo,"['o', 'bə', 'tu', 'ɾˈa']",1
obturbinado,"['ob', 'tur', 'bi', 'na', 'do']",adjetivo,"['ob', 'tuɦ', 'bĩ', 'nˈa', 'dʊ']",2
obtusamente,"['ob', 'tu', 'sa', 'men', 'te']",advérbio,"['o', 'bə', 'tu', 'zã', 'mˈẽ', 'tʃɪ']",2
obtusidade,"['ob', 'tu', 'si', 'da', 'de']",nome feminino,"['o', 'bə', 'tu', 'zi', 'dˈa', 'dʒɪ']",2
obtuso,"['ob', 'tu', 'so']",adjetivo,"['o', 'bə', 'tˈu', 'zʊ']",2
obus,"['o', 'bus']",nome masculino,"['o', 'bˈuʃ']",1
obuseiro,"['o', 'bu', 'sei', 'ro']",adjetivo,"['o', 'bu', 'zˈej', 'ɾʊ']",2
obuseiro,"['o', 'bu', 'sei', 'ro']",nome masculino,"['o', 'bu', 'zˈej', 'ɾʊ']",2
obverso,"['ob', 'ver', 'so']",nome masculino,"['ob', 'vˈɛh', 'sʊ']",2
obviamente,"['ob', 'vi', 'a', 'men', 'te']",advérbio,"['o', 'bi', 'vi', 'ã', 'mˈẽ', 'tʃɪ']",2
obviar,"['ob', 'vi', 'ar']",verbo,"['o', 'bi', 'vi', 'ˈa']",1
obviável,"['ob', 'vi', 'á', 'vel']",adjetivo,"['ob', 'vi', 'ˈa', 'vew']",2
óbvio,"['ób', 'vi', 'o']",adjetivo,"['ˈɔ', 'bi', 'vjʊ']",3
obvir,"['ob', 'vir']",verbo,"['ob', 'vˈiɾ']",1
obvolvido,"['ob', 'vol', 'vi', 'do']",adjetivo,"['ob', 'vow', 'vˈi', 'dʊ']",2
oc,['oc'],nome masculino,['ˈɔk'],1
oca,"['o', 'ca']",nome feminino,"['ˈo', 'kɐ']",2
ocamente,"['o', 'ca', 'men', 'te']",advérbio,"['o', 'kã', 'mˈẽ', 'tʃɪ']",2
ocapi,"['o', 'ca', 'pi']",nome masculino,"['o', 'ka', 'pˈi']",1
ocar,"['o', 'car']",verbo,"['ɔ', 'kˈa']",1
ocarina,"['o', 'ca', 'ri', 'na']",nome feminino,"['o', 'ka', 'ɾˈĩ', 'nɐ']",2
ocasião,"['o', 'ca', 'si', 'ão']",nome feminino,"['o', 'ka', 'zi', 'ˈɐ̃w']",1
ocasionado,"['o', 'ca', 'si', 'o', 'na', 'do']",adjetivo,"['o', 'ka', 'zjõ', 'nˈa', 'dʊ']",2
ocasional,"['o', 'ca', 'si', 'o', 'nal']",adjetivo,"['o', 'ka', 'zjõ', 'nˈaw']",1
ocasionalmente,"['o', 'ca', 'si', 'o', 'nal', 'men', 'te']",advérbio,"['o', 'ka', 'zjõ', 'naw', 'mˈẽ', 'tʃɪ']",2
ocasionar,"['o', 'ca', 'si', 'o', 'nar']",verbo,"['o', 'ka', 'zjõ', 'nˈa']",1
ocaso,"['o', 'ca', 'so']",nome masculino,"['ɔ', 'kˈa', 'zʊ']",2
occipital,"['oc', 'ci', 'pi', 'tal']",adjetivo,"['o', 'ki', 'si', 'pi', 'tˈaw']",1
occipital,"['oc', 'ci', 'pi', 'tal']",nome masculino,"['o', 'ki', 'si', 'pi', 'tˈaw']",1
occitano,"['oc', 'ci', 'ta', 'no']",adjetivo,"['ɔ', 'ki', 'si', 'tˈɐ̃', 'nʊ']",2
oceanário,"['o', 'ce', 'a', 'ná', 'ri', 'o']",nome masculino,"['o', 'se', 'ã', 'nˈa', 'ɾjʊ']",3
oceânico,"['o', 'ce', 'â', 'ni', 'co']",adjetivo,"['o', 'si', 'ˈɐ̃', 'ni', 'kʊ']",3
oceano,"['o', 'ce', 'a', 'no']",nome masculino,"['o', 'si', 'ˈɐ̃', 'nʊ']",2
oceanografia,"['o', 'ce', 'a', 'no', 'gra', 'fi', 'a']",nome feminino,"['o', 'se', 'ã', 'no', 'gɾa', 'fˈi', 'ɐ']",2
oceanográfico,"['o', 'ce', 'a', 'no', 'grá', 'fi', 'co']",adjetivo,"['o', 'se', 'ã', 'no', 'gɾˈa', 'fi', 'kʊ']",3
oceanógrafo,"['o', 'ce', 'a', 'nó', 'gra', 'fo']",nome masculino,"['o', 'se', 'ã', 'nˈɔ', 'gɾa', 'fʊ']",3
oceanológico,"['o', 'ce', 'a', 'no', 'ló', 'gi', 'co']",adjetivo,"['o', 'se', 'ã', 'no', 'lˈɔ', 'ʒi', 'kʊ']",3
oceanólogo,"['o', 'ce', 'a', 'nó', 'lo', 'go']",nome masculino,"['o', 'se', 'ã', 'nˈɔ', 'lo', 'gʊ']",3
ocidental,"['o', 'ci', 'den', 'tal']",nome masculino,"['o', 'si', 'dẽ', 'tˈaw']",1
ocidental,"['o', 'ci', 'den', 'tal']",adjetivo,"['o', 'si', 'dẽ', 'tˈaw']",1
ocidental,"['o', 'ci', 'den', 'tal']",nome feminino,"['o', 'si', 'dẽ', 'tˈaw']",1
ocidentalidade,"['o', 'ci', 'den', 'ta', 'li', 'da', 'de']",nome feminino,"['o', 'si', 'dẽ', 'ta', 'li', 'dˈa', 'dʒɪ']",2
ocidentalismo,"['o', 'ci', 'den', 'ta', 'lis', 'mo']",nome masculino,"['o', 'si', 'dẽ', 'ta', 'lˈiʒ', 'mʊ']",2
ocidentalista,"['o', 'ci', 'den', 'ta', 'lis', 'ta']",adjetivo,"['o', 'si', 'dẽ', 'ta', 'lˈiʃ', 'tɐ']",2
ocidentalista,"['o', 'ci', 'den', 'ta', 'lis', 'ta']",nome masculino,"['o', 'si', 'dẽ', 'ta', 'lˈiʃ', 'tɐ ou o', 'si', 'dẽ', 'ta', 'lˈiʃ', 'tɐ']",2
ocidentalização,"['o', 'ci', 'den', 'ta', 'li', 'za', 'ção']",nome feminino,"['o', 'si', 'dẽ', 'ta', 'li', 'za', 'sˈɐ̃w']",1
ocidentalizado,"['o', 'ci', 'den', 'ta', 'li', 'za', 'do']",adjetivo,"['o', 'si', 'dẽ', 'ta', 'li', 'zˈa', 'dʊ']",2
ocidentalizar,"['o', 'ci', 'den', 'ta', 'li', 'zar']",verbo,"['o', 'si', 'dẽ', 'ta', 'li', 'zˈa']",1
ocidentalmente,"['o', 'ci', 'den', 'tal', 'men', 'te']",advérbio,"['o', 'si', 'dẽ', 'taw', 'mˈẽ', 'tʃɪ']",2
ocidente,"['o', 'ci', 'den', 'te']",nome masculino,"['o', 'si', 'dˈẽ', 'tʃɪ']",2
ócio,"['ó', 'ci', 'o']",nome masculino,"['ˈɔ', 'sjʊ']",3
ociosa,"['o', 'ci', 'o', 'sa']",nome feminino,"['o', 'sjˈɔ', 'zɐ']",2
ociosamente,"['o', 'ci', 'o', 'sa', 'men', 'te']",advérbio,"['o', 'sjo', 'zã', 'mˈẽ', 'tʃɪ']",2
ociosidade,"['o', 'ci', 'o', 'si', 'da', 'de']",nome feminino,"['o', 'sjo', 'zi', 'dˈa', 'dʒɪ']",2
ocioso,"['o', 'ci', 'o', 'so']",adjetivo,"['o', 'sjˈo', 'zʊ']",2
ocioso,"['o', 'ci', 'o', 'so']",nome masculino,"['o', 'sjˈo', 'zʊ']",2
oclusão,"['o', 'clu', 'são']",nome feminino,"['ɔ', 'klu', 'zˈɐ̃w']",1
oco,"['o', 'co']",adjetivo,"['ˈo', 'kʊ']",2
oco,"['o', 'co']",nome masculino,"['ˈo', 'kʊ']",2
ocorrência,"['o', 'cor', 'rên', 'ci', 'a']",nome feminino,"['o', 'ko', 'ɦˈẽ', 'sjɐ']",3
ocorrente,"['o', 'cor', 'ren', 'te']",adjetivo,"['o', 'ko', 'ɦˈẽ', 'tʃɪ']",2
ocorrer,"['o', 'cor', 'rer']",verbo,"['o', 'ko', 'ɦˈe']",1
ocre,"['o', 'cre']",nome masculino,"['ˈɔ', 'kɾɪ']",2
octaedro,"['oc', 'ta', 'e', 'dro']",nome masculino,"['ɔ', 'kə', 'ta', 'ˈɛ', 'dɾʊ']",2
octana,"['oc', 'ta', 'na']",nome feminino,"['ɔ', 'kə', 'tˈɐ̃', 'nɐ']",2
octaviano,"['oc', 'ta', 'vi', 'a', 'no']",adjetivo,"['ɔ', 'kə', 'ta', 'vi', 'ˈɐ̃', 'nʊ']",2
octeto,"['oc', 'te', 'to']",nome masculino,"['o', 'ki', 'tˈe', 'tʊ']",2
octogenária,"['oc', 'to', 'ge', 'ná', 'ri', 'a']",nome feminino,"['o', 'kə', 'to', 'ʒẽ', 'nˈa', 'ɾjɐ']",3
octogenário,"['oc', 'to', 'ge', 'ná', 'ri', 'o']",adjetivo,"['o', 'kə', 'to', 'ʒẽ', 'nˈa', 'ɾjʊ']",3
octogenário,"['oc', 'to', 'ge', 'ná', 'ri', 'o']",nome masculino,"['o', 'kə', 'to', 'ʒẽ', 'nˈa', 'ɾjʊ']",3
octogésimo,"['oc', 'to', 'gé', 'si', 'mo']",número,"['o', 'kə', 'to', 'ʒˈɛ', 'zĩ', 'mʊ ou o', 'kə', 'to', 'ʒˈɛ', 'zĩ', 'mʊ']",3
octogésimo,"['oc', 'to', 'gé', 'si', 'mo']",nome masculino,"['o', 'kə', 'to', 'ʒˈɛ', 'zĩ', 'mʊ']",3
octogonal,"['oc', 'to', 'go', 'nal']",adjetivo,"['o', 'kə', 'to', 'gõ', 'nˈaw']",1
octógono,"['oc', 'tó', 'go', 'no']",nome masculino,"['o', 'kə', 'tˈɔ', 'gõ', 'nʊ']",3
octógono,"['oc', 'tó', 'go', 'no']",adjetivo,"['o', 'kə', 'tˈɔ', 'gõ', 'nʊ']",3
octópode,"['oc', 'tó', 'po', 'de']",adjetivo,"['o', 'kə', 'tˈɔ', 'po', 'dʒɪ']",3
octópode,"['oc', 'tó', 'po', 'de']",nome masculino,"['o', 'kə', 'tˈɔ', 'po', 'dʒɪ']",3
óctuplo,"['óc', 'tu', 'plo']",adjetivo,"['ˈɔ', 'kə', 'tu', 'plʊ']",3
óctuplo,"['óc', 'tu', 'plo']",número,"['ˈɔ', 'kə', 'tu', 'plʊ']",3
óctuplo,"['óc', 'tu', 'plo']",nome masculino,"['ˈɔ', 'kə', 'tu', 'plʊ']",3
ocular,"['o', 'cu', 'lar']",nome feminino,"['o', 'ku', 'lˈa']",1
ocular,"['o', 'cu', 'lar']",adjetivo,"['o', 'ku', 'lˈa']",1
ocular,"['o', 'cu', 'lar']",verbo,"['o', 'ku', 'lˈa']",1
oculista,"['o', 'cu', 'lis', 'ta']",nome masculino,"['o', 'ku', 'lˈiʃ', 'tɐ']",2
oculista,"['o', 'cu', 'lis', 'ta']",adjetivo,"['o', 'ku', 'lˈiʃ', 'tɐ']",2
oculista,"['o', 'cu', 'lis', 'ta']",nome feminino,"['o', 'ku', 'lˈiʃ', 'tɐ']",2
óculo,"['ó', 'cu', 'lo']",nome masculino,"['ˈɔ', 'ku', 'lʊ']",3
óculos,"['ó', 'cu', 'los']",nome masculino,"['ˈɔ', 'ku', 'lʊʃ']",3
ocultação,"['o', 'cul', 'ta', 'ção']",nome feminino,"['o', 'kuw', 'ta', 'sˈɐ̃w']",1
ocultador,"['o', 'cul', 'ta', 'dor']",adjetivo,"['o', 'kuw', 'ta', 'dˈo']",1
ocultadora,"['o', 'cul', 'ta', 'do', 'ra']",nome feminino,"['o', 'kuw', 'ta', 'dˈo', 'ɾɐ']",2
ocultamente,"['o', 'cul', 'ta', 'men', 'te']",advérbio,"['o', 'kuw', 'tã', 'mˈẽ', 'tʃɪ']",2
ocultar,"['o', 'cul', 'tar']",verbo,"['o', 'kuw', 'tˈa']",1
ocultas,"['o', 'cul', 'tas']",nome feminino,"['o', 'kˈuw', 'tɐʃ']",2
ocultismo,"['o', 'cul', 'tis', 'mo']",nome masculino,"['o', 'kuw', 'tʃˈiʒ', 'mʊ']",2
ocultista,"['o', 'cul', 'tis', 'ta']",nome masculino,"['o', 'kuw', 'tʃˈiʃ', 'tɐ']",2
ocultista,"['o', 'cul', 'tis', 'ta']",adjetivo,"['o', 'kuw', 'tʃˈiʃ', 'tɐ']",2
ocultista,"['o', 'cul', 'tis', 'ta']",nome feminino,"['o', 'kuw', 'tʃˈiʃ', 'tɐ']",2
oculto,"['o', 'cul', 'to']",adjetivo,"['o', 'kˈuw', 'tʊ']",2
oculto,"['o', 'cul', 'to']",nome masculino,"['o', 'kˈuw', 'tʊ']",2
ocupa,"['o', 'cu', 'pa']",nome masculino,"['o', 'kˈu', 'pɐ ou o', 'kˈu', 'pɐ']",2
ocupação,"['o', 'cu', 'pa', 'ção']",nome feminino,"['o', 'ku', 'pa', 'sˈɐ̃w']",1
ocupacional,"['o', 'cu', 'pa', 'ci', 'o', 'nal']",adjetivo,"['o', 'ku', 'pa', 'sjõ', 'nˈaw']",1
ocupadamente,"['o', 'cu', 'pa', 'da', 'men', 'te']",advérbio,"['o', 'ku', 'pa', 'dã', 'mˈẽ', 'tʃɪ']",2
ocupado,"['o', 'cu', 'pa', 'do']",adjetivo,"['o', 'ku', 'pˈa', 'dʊ']",2
ocupante,"['o', 'cu', 'pan', 'te']",nome masculino,"['o', 'ku', 'pˈɐ̃', 'tʃɪ']",2
ocupante,"['o', 'cu', 'pan', 'te']",adjetivo,"['o', 'ku', 'pˈɐ̃', 'tʃɪ']",2
ocupante,"['o', 'cu', 'pan', 'te']",nome feminino,"['o', 'ku', 'pˈɐ̃', 'tʃɪ']",2
ocupar,"['o', 'cu', 'par']",verbo,"['o', 'ku', 'pˈa']",1
odalisca,"['o', 'da', 'lis', 'ca']",nome feminino,"['o', 'da', 'lˈiʃ', 'kɐ']",2
ode,"['o', 'de']",nome feminino,"['ˈɔ', 'dʒɪ']",2
odiar,"['o', 'di', 'ar']",verbo,"['o', 'dʒi', 'ˈa']",1
odiável,"['o', 'di', 'á', 'vel']",adjetivo,"['o', 'dʒi', 'ˈa', 'vew']",2
odiento,"['o', 'di', 'en', 'to']",adjetivo,"['o', 'dʒi', 'ˈẽ', 'tʊ']",2
ódio,"['ó', 'di', 'o']",nome masculino,"['ˈɔ', 'dʒjʊ']",3
odiosamente,"['o', 'di', 'o', 'sa', 'men', 'te']",advérbio,"['o', 'dʒjɔ', 'zã', 'mˈẽ', 'tʃɪ']",2
odioso,"['o', 'di', 'o', 'so']",nome masculino,"['o', 'dʒjˈo', 'zʊ']",2
odioso,"['o', 'di', 'o', 'so']",adjetivo,"['o', 'dʒjˈo', 'zʊ']",2
odisseia,"['o', 'dis', 'sei', 'a']",nome feminino,"['o', 'dʒi', 'sˈej', 'ɐ']",2
odivelense,"['o', 'di', 've', 'len', 'se']",nome masculino,"['ɔ', 'dʒi', 've', 'lˈẽ', 'sɪ ou ɔ', 'dʒi', 've', 'lˈẽ', 'sɪ']",2
odivelense,"['o', 'di', 've', 'len', 'se']",adjetivo,"['ɔ', 'dʒi', 've', 'lˈẽ', 'sɪ']",2
odontologia,"['o', 'don', 'to', 'lo', 'gi', 'a']",nome feminino,"['o', 'dõ', 'to', 'lo', 'ʒˈi', 'ɐ']",2
odontologista,"['o', 'don', 'to', 'lo', 'gis', 'ta']",nome masculino,"['o', 'dõ', 'to', 'lo', 'ʒˈiʃ', 'tɐ ou o', 'dõ', 'to', 'lo', 'ʒˈiʃ', 'tɐ']",2
odor,"['o', 'dor']",nome masculino,"['o', 'dˈo']",1
odorante,"['o', 'do', 'ran', 'te']",adjetivo,"['o', 'do', 'ɾˈɐ̃', 'tʃɪ']",2
odorar,"['o', 'do', 'rar']",verbo,"['o', 'do', 'ɾˈa']",1
odorífero,"['o', 'do', 'rí', 'fe', 'ro']",adjetivo,"['o', 'do', 'ɾˈi', 'fe', 'ɾʊ']",3
odorífico,"['o', 'do', 'rí', 'fi', 'co']",adjetivo,"['o', 'do', 'ɾˈi', 'fi', 'kʊ']",3
odre,"['o', 'dre']",nome masculino,"['ˈo', 'dɾɪ']",2
oeirense,"['o', 'ei', 'ren', 'se']",adjetivo,"['o', 'ej', 'ɾˈẽ', 'sɪ']",2
oeirense,"['o', 'ei', 'ren', 'se']",nome masculino,"['o', 'ej', 'ɾˈẽ', 'sɪ ou o', 'ej', 'ɾˈẽ', 'sɪ']",2
oeste,"['o', 'es', 'te']",adjetivo,"['o', 'ˈɛʃ', 'tʃɪ']",2
oeste,"['o', 'es', 'te']",nome masculino,"['o', 'ˈɛʃ', 'tʃɪ']",2
ofegante,"['o', 'fe', 'gan', 'te']",adjetivo,"['o', 'fe', 'gˈɐ̃', 'tʃɪ']",2
ofender,"['o', 'fen', 'der']",verbo,"['o', 'fẽ', 'dˈe']",1
ofendida,"['o', 'fen', 'di', 'da']",nome feminino,"['o', 'fẽ', 'dʒˈi', 'dʊ']",2
ofendido,"['o', 'fen', 'di', 'do']",nome masculino,"['o', 'fẽ', 'dʒˈi', 'dʊ']",2
ofendido,"['o', 'fen', 'di', 'do']",adjetivo,"['o', 'fẽ', 'dʒˈi', 'dʊ ou o', 'fẽ', 'dʒˈi', 'dʊ']",2
ofensa,"['o', 'fen', 'sa']",nome feminino,"['o', 'fˈẽ', 'sɐ']",2
ofensiva,"['o', 'fen', 'si', 'va']",nome feminino,"['o', 'fẽ', 'sˈi', 'vɐ']",2
ofensivamente,"['o', 'fen', 'si', 'va', 'men', 'te']",advérbio,"['o', 'fẽ', 'si', 'vã', 'mˈẽ', 'tʃɪ']",2
ofensivo,"['o', 'fen', 'si', 'vo']",adjetivo,"['o', 'fẽ', 'sˈi', 'vʊ']",2
ofenso,"['o', 'fen', 'so']",adjetivo,"['o', 'fˈẽ', 'sɐ']",2
ofensor,"['o', 'fen', 'sor']",adjetivo,"['o', 'fẽ', 'sˈo']",1
ofensor,"['o', 'fen', 'sor']",nome masculino,"['o', 'fẽ', 'sˈo']",1
oferecer,"['o', 'fe', 're', 'cer']",verbo,"['o', 'fe', 'ɾe', 'sˈe']",1
oferecido,"['o', 'fe', 're', 'ci', 'do']",adjetivo,"['o', 'fe', 'ɾe', 'sˈi', 'dʊ']",2
oferecimento,"['o', 'fe', 're', 'ci', 'men', 'to']",nome masculino,"['o', 'fe', 'ɾe', 'sĩ', 'mˈẽ', 'tʊ']",2
oferenda,"['o', 'fe', 'ren', 'da']",nome feminino,"['o', 'fe', 'ɾˈẽ', 'dɐ']",2
oferendar,"['o', 'fe', 'ren', 'dar']",verbo,"['o', 'fe', 'ɾẽ', 'dˈa']",1
oferente,"['o', 'fe', 'ren', 'te']",adjetivo,"['o', 'fe', 'ɾˈẽ', 'tʃɪ']",2
oferente,"['o', 'fe', 'ren', 'te']",nome masculino,"['o', 'fe', 'ɾˈẽ', 'tʃɪ ou o', 'fe', 'ɾˈẽ', 'tʃɪ']",2
oferta,"['o', 'fer', 'ta']",nome feminino,"['o', 'fˈɛh', 'tɐ']",2
ofertante,"['o', 'fer', 'tan', 'te']",adjetivo,"['o', 'feh', 'tˈɐ̃', 'tʃɪ']",2
ofertante,"['o', 'fer', 'tan', 'te']",nome masculino,"['o', 'feh', 'tˈɐ̃', 'tʃɪ']",2
ofertante,"['o', 'fer', 'tan', 'te']",nome feminino,"['o', 'feh', 'tˈɐ̃', 'tʃɪ']",2
ofertar,"['o', 'fer', 'tar']",verbo,"['o', 'feh', 'tˈa']",1
ofertório,"['o', 'fer', 'tó', 'ri', 'o']",nome masculino,"['o', 'feh', 'tˈɔ', 'ɾjʊ']",3
offset,"['off', 'set']",nome masculino,[''],1
offshore,"['off', 'sho', 're']",adjetivo,[''],2
offshore,"['off', 'sho', 're']",nome masculino,[''],2
oficial,"['o', 'fi', 'ci', 'al']",nome masculino,"['o', 'fi', 'si', 'ˈaw']",1
oficial,"['o', 'fi', 'ci', 'al']",adjetivo,"['o', 'fi', 'si', 'ˈaw']",1
oficial,"['o', 'fi', 'ci', 'al']",nome feminino,"['o', 'fi', 'si', 'ˈaw']",1
oficialato,"['o', 'fi', 'ci', 'a', 'la', 'to']",nome masculino,"['o', 'fi', 'si', 'a', 'lˈa', 'tʊ']",2
oficialidade,"['o', 'fi', 'ci', 'a', 'li', 'da', 'de']",nome feminino,"['o', 'fi', 'si', 'a', 'li', 'dˈa', 'dʒɪ']",2
oficialismo,"['o', 'fi', 'ci', 'a', 'lis', 'mo']",nome masculino,"['o', 'fi', 'si', 'a', 'lˈiʒ', 'mʊ']",2
oficialização,"['o', 'fi', 'ci', 'a', 'li', 'za', 'ção']",nome feminino,"['o', 'fi', 'si', 'a', 'li', 'za', 'sˈɐ̃w']",1
oficializado,"['o', 'fi', 'ci', 'a', 'li', 'za', 'do']",adjetivo,"['o', 'fi', 'si', 'a', 'li', 'zˈa', 'dʊ']",2
oficializar,"['o', 'fi', 'ci', 'a', 'li', 'zar']",verbo,"['o', 'fi', 'si', 'a', 'li', 'zˈa']",1
oficialmente,"['o', 'fi', 'ci', 'al', 'men', 'te']",advérbio,"['o', 'fi', 'si', 'aw', 'mˈẽ', 'tʃɪ']",2
oficiante,"['o', 'fi', 'ci', 'an', 'te']",adjetivo,"['o', 'fi', 'si', 'ˈɐ̃', 'tʃɪ']",2
oficiante,"['o', 'fi', 'ci', 'an', 'te']",nome masculino,"['o', 'fi', 'si', 'ˈɐ̃', 'tʃɪ']",2
oficiante,"['o', 'fi', 'ci', 'an', 'te']",nome feminino,"['o', 'fi', 'si', 'ˈɐ̃', 'tʃɪ']",2
oficiar,"['o', 'fi', 'ci', 'ar']",verbo,"['o', 'fi', 'si', 'ˈa']",1
oficina,"['o', 'fi', 'ci', 'na']",nome feminino,"['o', 'fi', 'sˈĩ', 'nɐ']",2
oficinal,"['o', 'fi', 'ci', 'nal']",adjetivo,"['o', 'fi', 'sĩ', 'nˈaw']",1
ofício,"['o', 'fí', 'ci', 'o']",nome masculino,"['o', 'fˈi', 'sjʊ']",3
oficiosamente,"['o', 'fi', 'ci', 'o', 'sa', 'men', 'te']",advérbio,"['o', 'fi', 'sjo', 'zã', 'mˈẽ', 'tʃɪ']",2
oficioso,"['o', 'fi', 'ci', 'o', 'so']",adjetivo,"['o', 'fi', 'sjˈo', 'zʊ']",2
oficioso,"['o', 'fi', 'ci', 'o', 'so']",nome masculino,"['o', 'fi', 'sjˈo', 'zʊ']",2
ofídio,"['o', 'fí', 'di', 'o']",nome masculino,"['o', 'fˈi', 'dʒjʊ']",3
ofídio,"['o', 'fí', 'di', 'o']",adjetivo,"['o', 'fˈi', 'dʒjʊ']",3
oftálmica,"['of', 'tál', 'mi', 'ca']",nome feminino,"['o', 'fə', 'taɫ', 'mi', 'kɐ']",3
oftálmico,"['of', 'tál', 'mi', 'co']",adjetivo,"['o', 'fə', 'taɫ', 'mi', 'kʊ']",3
oftalmologia,"['of', 'tal', 'mo', 'lo', 'gi', 'a']",nome feminino,"['o', 'fə', 'taɫ', 'mo', 'lo', 'ʒˈi', 'ɐ']",2
oftalmológico,"['of', 'tal', 'mo', 'ló', 'gi', 'co']",adjetivo,"['o', 'fə', 'taɫ', 'mo', 'lˈɔ', 'ʒi', 'kʊ']",3
oftalmologista,"['of', 'tal', 'mo', 'lo', 'gis', 'ta']",nome masculino,"['o', 'fə', 'taɫ', 'mo', 'lo', 'ʒˈiʃ', 'tɐ']",2
oftalmologista,"['of', 'tal', 'mo', 'lo', 'gis', 'ta']",nome feminino,"['o', 'fə', 'taɫ', 'mo', 'lo', 'ʒˈiʃ', 'tɐ']",2
ofuscação,"['o', 'fus', 'ca', 'ção']",nome feminino,"['o', 'fuʃ', 'ka', 'sˈɐ̃w']",1
ofuscado,"['o', 'fus', 'ca', 'do']",adjetivo,"['o', 'fuʃ', 'kˈa', 'dʊ']",2
ofuscamento,"['o', 'fus', 'ca', 'men', 'to']",nome masculino,"['o', 'fuʃ', 'kã', 'mˈẽ', 'tʊ']",2
ofuscante,"['o', 'fus', 'can', 'te']",adjetivo,"['o', 'fuʃ', 'kˈɐ̃', 'tʃɪ']",2
ofuscar,"['o', 'fus', 'car']",verbo,"['o', 'fuʃ', 'kˈa']",1
ogiva,"['o', 'gi', 'va']",nome feminino,"['o', 'ʒˈi', 'vɐ']",2
ogival,"['o', 'gi', 'val']",adjetivo,"['o', 'ʒi', 'vˈaw']",1
ogre,"['o', 'gre']",nome masculino,"['ˈɔ', 'gɾɪ']",2
oh,['oh'],interjeição,['ˈɔ'],1
ohm,['ohm'],nome masculino,[''],1
oi,['oi'],interjeição,['ˈoj'],1
oiça,"['oi', 'ça']",nome feminino,"['ˈoj', 'sɐ']",2
oídio,"['o', 'í', 'di', 'o']",nome masculino,"['o', 'ˈi', 'dʒjʊ']",3
oira,"['oi', 'ra']",nome feminino,"['ˈoj', 'ɾɐ']",2
oirar,"['oi', 'rar']",verbo,"['oj', 'ɾˈa']",1
oiro,"['oi', 'ro']",nome masculino,"['ˈoj', 'ɾʊ']",2
oitão,"['oi', 'tão']",nome masculino,"['oj', 'tˈɐ̃w']",1
oitava,"['oi', 'ta', 'va']",nome feminino,"['oj', 'tˈa', 'vɐ']",2
oitavado,"['oi', 'ta', 'va', 'do']",adjetivo,"['oj', 'ta', 'vˈa', 'dʊ']",2
oitavar,"['oi', 'ta', 'var']",verbo,"['oj', 'ta', 'vˈa']",1
oitavário,"['oi', 'ta', 'vá', 'ri', 'o']",nome masculino,"['oj', 'ta', 'vˈa', 'ɾjʊ']",3
oitavo,"['oi', 'ta', 'vo']",nome masculino,"['oj', 'tˈa', 'vʊ']",2
